chrom,start,end,CC_R1,CC_R2,CC_R3,16P12_1_R1,16P12_1_R2,16P12_1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr15,47331834,47332334,3.578382378737768,3.4041498854983696,3.875459575019225,3.4043480412423475,3.2306488233441675,3.553969776644256,,,,"['DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'FOXD3', 'FOXO1', 'GATA1', 'GATA2', 'GATA3', 'GATA5', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MAFA', 'MAFB', 'MAFF', 'MAFK', 'NANOG', 'NFIX', 'NKX2-1', 'NKX6-1', 'PHOX2A', 'PHOX2B', 'PITX1', 'PROP1', 'SOX10', 'SOX3', 'SOX4', 'TBR1', 'TEAD3', 'TRPS1']","['PRDM6', 'ZNF10', 'ZNF335']","['H3K27ac', 'H3K4me1']"
chr15,48867927,48868427,1.4000022130604124,1.491164335035591,1.8750879856978984,2.645093428127478,2.308302064020221,2.874413587734812,,,,"['AR', 'ATF1', 'ATF4', 'CEBPA', 'CRX', 'GATA3', 'GSC', 'HLF', 'HOXA9', 'HOXD11', 'IRF1', 'ISL1', 'LHX3', 'NANOG', 'NFATC1', 'NFIL3', 'NKX6-1', 'OTX2', 'PGR', 'PITX1', 'POU1F1', 'PRDM1', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX3', 'TBP', 'TBX21', 'TBX5', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TRPS1']","['ZNF189', 'ZNF335']",['H3K4me1']
chr15,55267484,55268052,3.270245171539783,2.727459391454867,2.516052538265098,2.9092788094362474,2.3811313715601816,2.617865954679371,,,,"['ATF1', 'ATF2', 'ATF7', 'CREB1', 'CRX', 'ELF1', 'ELK1', 'ELK4', 'ERG', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GSC', 'HAND2', 'KLF14', 'LEF1', 'MYBL1', 'MYBL2', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS4', 'OTX2', 'PITX1', 'RARA', 'RFX6', 'SMAD3', 'TCF7', 'TCF7L1', 'TCF7L2', 'ZNF341', 'ZNF768']","['PRDM10', 'PRDM6', 'SCRT2', 'ZBTB17', 'ZBTB44', 'ZNF341', 'ZNF366', 'ZXDB']",['H3K4me1']
chr15,56040249,56041149,22.20605479647897,23.369232544451144,17.86638579420376,24.404404858349704,18.320420191199045,21.06494412829601,,,,"['AR', 'ARNT', 'ARNTL', 'ATF1', 'ATF3', 'ATF4', 'ATF7', 'BATF', 'BHLHE40', 'BHLHE41', 'CLOCK', 'CREB5', 'DDIT3', 'DLX1', 'DLX2', 'EHF', 'ELF3', 'EN1', 'ERG', 'ESRRG', 'FLI1', 'FOSL1', 'FOSL2', 'FOXD3', 'HLF', 'HOXD11', 'JUN', 'JUNB', 'LHX3', 'MAX', 'MITF', 'MNT', 'MYB', 'MYC', 'MYCN', 'NFIX', 'NKX2-5', 'NKX3-1', 'NPAS1', 'NPAS2', 'RELA', 'SNAPC1', 'TAL1', 'TBX21', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TGIF1', 'TGIF2', 'THRB', 'USF1', 'USF2', 'ZBTB7A', 'ZIC1', 'ZNF189', 'ZNF341', 'ZNF416']","['ATF2', 'BCL11A', 'BCL6B', 'FEZF1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF510', 'ZNF513', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,56369236,56369849,2.018068295357201,1.9766031593216336,2.3814676790106644,2.9523931216894908,2.17263787243518,2.996051931534521,,,,"['ARNTL', 'ATF1', 'ATF4', 'BHLHE41', 'EOMES', 'NANOG', 'NKX3-1', 'NKX3-2', 'NPAS1', 'NPAS2', 'PHOX2A', 'PRDM14', 'PROP1', 'SMAD3', 'TBR1', 'TBX21', 'TEAD4', 'TP53', 'TP63', 'TP73', 'ZFX', 'ZNF416', 'ZNF652', 'ZNF711']","['GLIS1', 'PATZ1', 'PRDM10', 'SCRT1', 'SCRT2', 'SP7', 'ZBTB17', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF335', 'ZNF362', 'ZNF394', 'ZNF398', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692']",['H3K27ac']
chr15,57031672,57032172,3.631702942657154,3.5096758536247545,2.877606778804553,3.2179795771777164,2.4267538234798347,3.3536506133858026,,,,"['ARNT', 'ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BCL6', 'CREB5', 'EGR1', 'EN1', 'HOXA9', 'IRF3', 'JUN', 'JUND', 'LHX3', 'MAX', 'MAZ', 'MEIS1', 'MITF', 'MNT', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NKX2-2', 'NKX2-5', 'NKX6-1', 'NPAS1', 'NPAS2', 'PITX1', 'PRDM15', 'PROP1', 'SPDEF', 'TAL1', 'TBX5', 'TFAP4', 'TGIF1', 'TGIF2', 'USF2', 'WT1', 'ZNF467', 'ZNF519', 'ZNF675']","['ATF2', 'L3MBTL2', 'PKNOX1', 'PRDM1', 'PRDM10', 'ZBTB44', 'ZNF155', 'ZNF362', 'ZNF366', 'ZNF629', 'ZSCAN21']",['H3K4me1']
chr15,58361072,58361656,1.582257720214925,2.088069892482708,1.580451631326374,1.9590444413049413,2.1946512429201337,2.2516126274040844,,,,"['AR', 'ATF1', 'BATF', 'CDX2', 'CDX4', 'CRX', 'EBF1', 'EBF2', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'EOMES', 'ERG', 'ETV1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'HLF', 'HOXA11', 'HOXD11', 'ISL1', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'NFATC1', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'OLIG2', 'ONECUT2', 'PLAGL1', 'RBPJ', 'SIX1', 'SIX2', 'SIX4', 'TAL1', 'TBR1', 'TBX5', 'TFAP2A', 'TFAP2C', 'TGIF2', 'ZFP57']","['ATF2', 'BCL11A', 'CTBP1', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF7', 'KLF8', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF146', 'ZNF18', 'ZNF184', 'ZNF2', 'ZNF24', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF449', 'ZNF488', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF792', 'ZNF843', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,59165649,59166260,3.974049413328778,4.964200491978006,5.468736525038177,5.402744180788345,5.803069748393253,6.445792498154894,,,,"['CDX4', 'CEBPA', 'CRX', 'EHF', 'ELF4', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FOXA1', 'FOXA2', 'FOXM1', 'GABPA', 'GFI1B', 'HLF', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LHX3', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR5A2', 'P300', 'PITX1', 'POU1F1', 'PROP1', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'TBX5', 'TP53', 'TP63', 'TP73', 'ZNF711']","['PRDM10', 'ZBTB49', 'ZBTB8A', 'ZNF449']","['H3K27ac', 'H3K4me1']"
chr15,60650950,60651525,2.3214557705624315,2.859679538569995,3.833906300023904,4.11452532347371,4.003708047428635,4.702603898923418,,,,"['BCL6', 'BHLHA15', 'DMRT1', 'EOMES', 'FOXF1', 'FOXO1', 'HLF', 'ISL1', 'MEIS1', 'NEUROG2', 'NFATC1', 'OLIG2', 'RARA', 'RFX5', 'RFX6', 'RUNX1', 'SRF', 'STAT4', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TCF4', 'TEAD3', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1', 'TWIST2', 'ZBTB18']","['FEZF1', 'MZF1']","['H3K27ac', 'H3K4me1']"
chr15,62365648,62366349,3.955185675111163,4.073218653756907,3.4843937801381526,3.3217623699050445,3.135689454593796,3.618896781155604,,,,"['ASCL1', 'ASCL2', 'ATF1', 'ATF2', 'ATF4', 'ATF7', 'ATOH1', 'BHLHA15', 'CREB5', 'DDIT3', 'EHF', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GLI3', 'HLF', 'ISL1', 'JUN', 'MYB', 'MYBL1', 'MYBL2', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROG2', 'NFIA', 'NFIL3', 'NKX6-1', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PTF1A', 'RARA', 'SMAD3', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TWIST2', 'ZEB1']","['ATF2', 'CTCF', 'FEZF1', 'GLIS1', 'GLIS2', 'KLF10', 'OSR2', 'PRDM1', 'PRDM10', 'PRDM6', 'SP7', 'ZBTB17', 'ZBTB44', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZSCAN5C']",['H3K4me1']
chr15,65416752,65417252,5.059350237087652,5.839376653682212,5.122785644859786,4.3920069033319855,4.824985084144065,4.467255433339329,,,,"['ARNT', 'CRX', 'ESRRA', 'GSC', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'IRF3', 'KLF10', 'KLF14', 'MAZ', 'NFIX', 'OTX2', 'PITX1', 'PLAGL1', 'RARA', 'RFX6', 'SP5', 'SPDEF', 'THRB', 'WT1', 'ZBTB7A', 'ZFX', 'ZNF281', 'ZNF415', 'ZNF467', 'ZNF711']","['GLIS1', 'IKZF3', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF7', 'KLF9', 'MAZ', 'PATZ1', 'PRDM6', 'WT1', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB6', 'ZIC2', 'ZNF189', 'ZNF341', 'ZNF629', 'ZNF692', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr15,65730758,65731258,2.129160447508037,1.7662767796407308,2.1870621541934665,2.5687749827405555,1.7287342139252946,2.15206237263116,,,,"['ATF4', 'CRX', 'DDIT3', 'EOMES', 'FOXD3', 'HLF', 'HOXA10', 'HOXD12', 'ISL1', 'MEF2B', 'MEF2C', 'NFIL3', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TBX5', 'TGIF1', 'TGIF2', 'YY1', 'ZIC1', 'ZNF652']","['ATF2', 'BCL6B', 'FEZF1', 'OSR2', 'PRDM6', 'WT1', 'YY2', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZEB2', 'ZNF174', 'ZNF24', 'ZNF324', 'ZNF350', 'ZNF366', 'ZNF518A', 'ZNF558', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN4']",['H3K4me1']
chr15,67680575,67681138,8.913616541135422,9.585305197302937,6.6111295997075175,9.863296890814356,8.209315739494489,7.549151020233256,,,,"['ARNTL', 'CLOCK', 'HOXA10', 'HOXD12', 'MAX', 'MNT', 'NFYA', 'NKX6-1', 'NPAS1', 'NPAS2', 'PDX1', 'PITX1', 'PTF1A', 'TAL1', 'TFAP4', 'TGIF1', 'THRB', 'ZNF416']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'EGR2', 'FEZF1', 'GFI1B', 'IKZF3', 'KLF16', 'OSR2', 'PKNOX1', 'PRDM10', 'PRDM6', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB2', 'ZFP69B', 'ZNF174', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF350', 'ZNF366', 'ZNF404', 'ZNF501', 'ZNF513', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF610', 'ZNF660', 'ZNF692', 'ZXDB']",['H3K4me1']
chr15,68700431,68700931,3.944969964872578,3.6850956447958887,4.168692832829102,2.9621015359347047,2.6173857325271386,3.361575069431832,,,,"['ASCL1', 'ATF1', 'ATF2', 'ATF7', 'ATOH1', 'BHLHA15', 'CDX4', 'CREB1', 'CREB5', 'GLI3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUND', 'MEF2B', 'MEF2D', 'NANOG', 'NEUROG2', 'NFIL3', 'NFIX', 'NPAS4', 'OLIG2', 'P300', 'PBX2', 'PITX1', 'PRDM10', 'RFX6', 'SOX2', 'SOX3', 'SOX6', 'TAL1', 'TBP', 'TBX21', 'TBX5', 'TCF12', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFCP2L1', 'TGIF1', 'TGIF2', 'TWIST2', 'ZBTB7A', 'ZFP57', 'ZIC1', 'ZNF263', 'ZNF467']","['ATF2', 'BCL11A', 'CTCF', 'EGR2', 'FEZF1', 'FOXM1', 'GFI1B', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF16', 'KLF17', 'KLF8', 'L3MBTL2', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB10', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZBTB48', 'ZBTB7A', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF501', 'ZNF558', 'ZNF561', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN16', 'ZSCAN21', 'ZSCAN26', 'ZSCAN30', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,69855271,69855771,3.5541024524294365,3.004871391006427,3.1044588044980923,2.9490871230424043,2.7557773683815423,2.981900293290216,['TLE3'],[-0.117256654606493],[0.146359242886614],"['DLX1', 'DLX2', 'E2F4', 'EN1', 'ESRRA', 'HOXA9', 'HSF1', 'ISL1', 'KLF14', 'LHX2', 'NANOG', 'NFATC1', 'NKX6-1', 'PITX1', 'PLAGL1', 'PRDM10', 'PROP1', 'RARA', 'RELA', 'SIX2', 'SOX6', 'THRB', 'ZBTB12', 'ZFP57', 'ZNF263']","['FEZF1', 'GLIS1', 'PRDM6', 'TRIM28', 'WT1', 'ZBTB44', 'ZIC2', 'ZNF189', 'ZNF423', 'ZNF561']","['H3K27ac', 'H3K4me1']"
chr15,70324413,70325049,1.6930336392482774,1.7777978915857562,1.5738236358770652,1.8041290397849452,1.6807698575647485,1.8895185583902288,"['UACA', 'TLE3']","[-0.38884318255276, -0.117256654606493]","[6.02053960850473e-05, 0.146359242886614]","['ARNTL', 'BCL6', 'BHLHA15', 'BHLHE40', 'BHLHE41', 'EBF1', 'EBF2', 'ESRRA', 'IRF1', 'IRF2', 'IRF3', 'IRF7', 'IRF8', 'MAX', 'MNT', 'MYC', 'NANOG', 'NFYA', 'NPAS1', 'NR5A2', 'ONECUT2', 'PLAGL1', 'PTF1A', 'RARA', 'RBPJ', 'RELA', 'RORA', 'RORC', 'SF1', 'SPI1', 'TAL1', 'TCF12', 'TCF21', 'TCF4', 'TFAP2A', 'TFAP2C', 'TWIST2', 'ZBTB18', 'ZFX', 'ZNF467', 'ZNF711']","['BCL6B', 'FOXA1', 'GFI1B', 'GLIS1', 'IKZF3', 'INSM2', 'KLF10', 'OSR2', 'PRDM10', 'PRDM4', 'PRDM6', 'SP7', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF10', 'ZNF18', 'ZNF189', 'ZNF24', 'ZNF335', 'ZNF341', 'ZNF391', 'ZNF561', 'ZNF580', 'ZNF629', 'ZNF692', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,70494115,70494615,2.641509750484331,3.608677106686038,2.2710966279335207,2.684460063497196,2.8456010892156103,2.780886504040674,"['UACA', 'TLE3']","[-0.38884318255276, -0.117256654606493]","[6.02053960850473e-05, 0.146359242886614]","['ATF1', 'ATF2', 'ATF7', 'CDX4', 'CREB5', 'CRX', 'CUX2', 'DLX2', 'E2F6', 'EN1', 'ESRRA', 'FOXH1', 'FOXO1', 'GATA3', 'GSC', 'HOXA11', 'HOXA13', 'HOXC9', 'HOXD11', 'HOXD12', 'ISL1', 'JUN', 'JUND', 'LHX1', 'LHX2', 'LHX3', 'MEIS1', 'NANOG', 'NKX2-5', 'NKX3-1', 'NKX6-1', 'NPAS4', 'NR2F1', 'NR2F2', 'NR2F6', 'ONECUT1', 'ONECUT2', 'OTX2', 'PBX2', 'PITX1', 'TAL1', 'TEAD3', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'ZIC2', 'ZNF675']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'CTBP1', 'FEZF1', 'FOXM1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'RBAK', 'SALL2', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF121', 'ZNF132', 'ZNF146', 'ZNF148', 'ZNF155', 'ZNF174', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF248', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF518A', 'ZNF548', 'ZNF558', 'ZNF560', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF768', 'ZNF770', 'ZNF843', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,70833738,70834318,2.676192095274603,3.119443338180937,2.819904956492757,2.449454146557164,2.5678225211264745,2.693095257428028,['UACA'],[-0.38884318255276],[6.02053960850473e-05],"['AR', 'ATF3', 'BACH2', 'BATF', 'CDX4', 'EBF1', 'EBF2', 'ELF1', 'ELF4', 'ELK1', 'ELK4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXF1', 'GABPA', 'GLI3', 'HOXA11', 'ISL1', 'JUN', 'JUNB', 'KLF1', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'KLF6', 'KLF9', 'MAZ', 'MEF2B', 'MEF2C', 'MEF2D', 'NKX6-1', 'OLIG2', 'PLAGL1', 'RARA', 'RBPJ', 'SIX1', 'SIX2', 'SIX4', 'SNAPC1', 'SP2', 'SP5', 'STAT6', 'TAL1', 'ZIC1', 'ZNF711']","['ATF2', 'BCL11B', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF8', 'KLF9', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM2', 'PRDM4', 'PRDM6', 'REST', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY2', 'ZBTB10', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF416', 'ZNF449', 'ZNF488', 'ZNF513', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF701', 'ZNF768', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr15,71363848,71364528,7.088227834354671,8.802050638740914,9.111873851313982,9.569193395580776,9.683541208628933,10.317769968465376,,,,"['ARNTL', 'BCL11A', 'GFI1B', 'KLF1', 'KLF14', 'KLF3', 'KLF5', 'KLF6', 'MAFA', 'MAZ', 'MITF', 'MNT', 'MYB', 'MYBL1', 'NANOG', 'NPAS2', 'RUNX1', 'SMAD3', 'SMAD4', 'SP2', 'STAT6', 'USF2', 'ZNF341', 'ZNF416', 'ZNF519']","['BCL11A', 'BCL11B', 'CTBP1', 'CTCF', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'IKZF3', 'INSM2', 'KLF1', 'KLF16', 'KLF17', 'KLF7', 'KLF8', 'L3MBTL2', 'MAZ', 'MYNN', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZNF10', 'ZNF140', 'ZNF146', 'ZNF174', 'ZNF18', 'ZNF2', 'ZNF221', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF350', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF513', 'ZNF518A', 'ZNF549', 'ZNF558', 'ZNF580', 'ZNF585B', 'ZNF596', 'ZNF600', 'ZNF626', 'ZNF629', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF701', 'ZNF76', 'ZNF768', 'ZNF770', 'ZNF785', 'ZNF792', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,71512828,71513450,1.8199306809039475,1.8102224220049976,1.6334976859639934,1.8229481034797432,1.9994659168541504,1.891748984443797,,,,"['AR', 'BCL6', 'EBF2', 'ELF4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'HOXA13', 'ISL1', 'JUN', 'MAFB', 'MEIS1', 'MYF5', 'MYOG', 'NANOG', 'NKX2-1', 'NKX6-1', 'PTF1A', 'SMAD2', 'SMAD3', 'SMAD4', 'SREBF1', 'TAL1', 'TCF21', 'TEAD1', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'ZIC1']","['OSR2', 'PKNOX1', 'ZNF384', 'ZSCAN5C']",['H3K4me1']
chr15,72208555,72209055,4.614406597304815,5.994404352452538,3.981155009511153,4.823606240795926,6.084551665742975,4.097606973911797,['PKM'],[-0.0085818022298742],[0.96273738903882],"['ASCL2', 'ATF1', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'EOMES', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FOXK2', 'GABPA', 'NFATC1', 'PTF1A', 'RARA', 'SNAI1', 'SNAI2', 'SPDEF', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TCF12', 'TCF3', 'ZEB1', 'ZIC1']","['ZNF600', 'ZNF76']","['H3K27ac', 'H3K36me3']"
