chrom,start,end,CC_R1,CC_R2,CC_R3,FOXA1_R1,FOXA1_R2,FOXA1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr2,231662405,231662905,3.5246507635739177,2.9891487892771607,2.851174914099375,5.085570720011512,3.469239373685569,3.9245308542063166,['PTMA'],[0.106606841013074],[0.346767670025652],"['ARNT', 'EPAS1', 'ESRRA', 'ESRRB', 'ESRRG', 'ETV4', 'GSC', 'HIF1A', 'NR2F1', 'NR2F2', 'NR2F6', 'PITX1', 'PRDM15', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX6', 'SRF', 'TBX5', 'TFAP2A', 'TFAP2C', 'THRB', 'ZBTB7A', 'ZIC1']","['ARNT', 'GLIS1', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'PATZ1', 'PKNOX1', 'PRDM10', 'SP2', 'SP3', 'YY1', 'YY2', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB26', 'ZBTB44', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZFHX2', 'ZFP69B', 'ZFX', 'ZNF221', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF449', 'ZNF501', 'ZNF561', 'ZNF629', 'ZNF660', 'ZNF76', 'ZNF843', 'ZSCAN30', 'ZXDB']",['H3K27ac']
chr2,238864224,238864949,6.118688976648476,6.8850353688820505,5.741887999053489,8.807739068667995,10.650230254531138,8.191540942532946,,,,"['EBF1', 'ESRRA', 'ISL1', 'KLF14', 'KLF5', 'MAZ', 'PLAGL1', 'RFX6', 'SP2', 'TAL1', 'TBX5', 'TFAP2A', 'TFAP2C', 'THRB', 'ZIC1', 'ZNF467', 'ZNF711']","['BCL11A', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF17', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM6', 'SP2', 'SP7', 'TRIM28', 'WT1', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB6', 'ZEB2', 'ZIC2', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF600', 'ZNF629', 'ZNF692', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr2,240962228,240962728,3.697146823579847,3.486930701572523,2.722532145602644,4.810398386762657,5.57914211002456,4.258503446394009,['SNED1'],[-0.186969544935297],[0.484756236582991],"['ARNTL', 'CDX2', 'CDX4', 'CLOCK', 'E2F4', 'EGR1', 'ESRRB', 'ESRRG', 'HOXA11', 'HOXA13', 'HOXD11', 'HOXD13', 'KLF14', 'KLF5', 'KLF6', 'MAX', 'MEF2B', 'MNT', 'MYC', 'MYCN', 'NFATC1', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PTF1A', 'RARA', 'SOX6', 'SP2', 'TCF12', 'THRB', 'WT1', 'ZNF467', 'ZNF711']","['FEZF1', 'GLIS1', 'MAZ', 'PRDM1', 'ZFHX2', 'ZIC2', 'ZNF341', 'ZNF561', 'ZNF600', 'ZSCAN18', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr20,362331,362831,3.933014859638513,3.718657939435739,3.2795635410104484,6.750596920835623,5.726408863017905,5.238147425993235,"['NRSN2', 'TRIB3']","[-0.036308624544336, -0.570492761972579]","[0.721460894896069, 8.8133093927186e-05]","['AR', 'ARNTL', 'ATF1', 'BCL11A', 'BHLHE41', 'CLOCK', 'ELK4', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GFI1B', 'HLF', 'HOXA11', 'HOXA13', 'HOXD10', 'HOXD11', 'HOXD13', 'MAX', 'MEIS1', 'MNT', 'MYC', 'MYCN', 'NFIA', 'NPAS1', 'NPAS2', 'NR2E1', 'PITX1', 'PLAGL1', 'PTF1A', 'TAL1', 'TBX5', 'TCF12', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'USF1', 'USF2', 'ZIC3', 'ZNF416']","['CTCF', 'KLF1', 'PATZ1', 'PRDM10', 'PRDM4', 'SP7', 'YY2', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF518A', 'ZNF530', 'ZNF558', 'ZNF600', 'ZNF692', 'ZSCAN18', 'ZSCAN21', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr20,11267259,11267759,2.6760813456509576,2.645806059013533,1.9652377085641104,5.146504425330907,4.824512144152055,4.417190399784563,,,,"['ATF3', 'BATF', 'EGR1', 'ESRRA', 'FOSL1', 'FOSL2', 'GATA3', 'GATA4', 'GATA5', 'GFI1B', 'HOXD11', 'JUN', 'JUNB', 'KLF14', 'KLF5', 'MAFA', 'MAZ', 'MYOG', 'NANOG', 'PTF1A', 'RARA', 'RUNX1', 'SNAPC1', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'SOX6', 'TAL1', 'TBX5', 'TCF21', 'TFAP4', 'THRB', 'TRPS1', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF317', 'ZNF467']","['CTCF', 'EGR2', 'GFI1B', 'GLIS1', 'HIC1', 'INSM2', 'MAZ', 'OSR2', 'PRDM1', 'PRDM10', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB17', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZIC2', 'ZNF362', 'ZNF398', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF770', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr20,32007291,32007791,2.152752511328802,2.056762140065637,1.950124032628344,2.8510428161340835,2.2922079624167964,2.649791636509075,['CCM2L'],[-0.145757084466442],[0.72815510219542],"['AR', 'ARNT', 'ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BHLHE40', 'BHLHE41', 'CLOCK', 'CREB5', 'DMC1', 'ELF1', 'ELF4', 'ELK1', 'ELK4', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'GFI1B', 'HOXA11', 'HOXA9', 'JUN', 'MNT', 'MYC', 'NANOG', 'NEUROG2', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'NR4A1', 'NR5A2', 'RARA', 'SF1', 'SPI1', 'TAL1', 'TBX21', 'TBX6', 'TGIF1', 'TGIF2', 'THRB', 'USF1', 'ZEB1', 'ZNF189']","['ATF2', 'GLIS2', 'PKNOX1', 'PRDM6', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZIC2', 'ZNF189', 'ZNF23', 'ZNF263', 'ZNF518A', 'ZNF600', 'ZNF629']",['H3K4me1']
chr20,43657341,43657841,2.8017440772441025,3.3495147133332126,2.631504300228377,4.931649499945479,4.896266120676579,4.00428476462297,"['IFT52', 'MYBL2']","[-0.110927286992942, 0.109085170345689]","[0.210727790929769, 0.169921805485769]","['AR', 'ATF1', 'ATF2', 'ATF7', 'CREB1', 'CREB5', 'ESRRA', 'JUN', 'JUND', 'NFIL3', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'RFX6', 'SMAD2', 'SMAD3', 'SMAD4', 'SPDEF', 'TCF12', 'TCF3', 'THRB', 'ZEB1', 'ZEB2', 'ZIC1', 'ZNF322', 'ZNF415', 'ZNF519']","['ATF2', 'CTCF', 'ELF4', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'SCRT2', 'SP2', 'SP3', 'SP7', 'WT1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF76', 'ZNF777', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr20,43849720,43850249,2.08710630677994,2.117476602726142,1.7902641642912338,2.823348304992964,2.7865039647689804,2.389374022845188,['TOX2'],[-0.289726932097011],[0.117879197360871],"['ATF3', 'BACH2', 'BATF', 'CRX', 'EBF1', 'ESRRA', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'GLI3', 'GSC', 'HAND2', 'JUN', 'JUNB', 'MEF2B', 'OLIG2', 'OTX2', 'PGR', 'PITX1', 'PLAGL1', 'RARA', 'RBPJ', 'SCRT1', 'SOX9', 'STAT6', 'TAL1', 'TFAP2A', 'TFAP2C', 'TRPS1', 'ZFX', 'ZNF189', 'ZNF467', 'ZNF711']","['FEZF1', 'GLIS1', 'IKZF3', 'INSM2', 'KLF17', 'OSR2', 'OVOL3', 'PRDM10', 'REST', 'SCRT2', 'SP7', 'TRIM28', 'WT1', 'ZBTB10', 'ZBTB48', 'ZEB2', 'ZIC2', 'ZNF189', 'ZNF26', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692']","['H3K27ac', 'H3K4me1']"
chr20,46073569,46074069,1.3748764750187554,1.8887541300184505,2.391527642324457,3.2291340965499065,3.943232851504112,3.763488285547947,"['SLC12A5', 'NCOA5']","[-0.0555879013257901, 0.237327145683227]","[0.854084532665099, 0.203696302343445]","['EOMES', 'ESRRA', 'FOXH1', 'FOXK1', 'GLI3', 'HOXD12', 'KLF1', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'KLF6', 'MAZ', 'NFYA', 'NKX2-1', 'NR2F2', 'PRDM15', 'RARA', 'SMAD3', 'SP2', 'SP5', 'STAT6', 'TBR1', 'TBX5', 'TBX6', 'TGIF1', 'TGIF2', 'THRB', 'ZEB1', 'ZEB2']","['GLIS1', 'PRDM10', 'SP7', 'ZBTB17', 'ZNF24']",['H3K4me1']
chr20,47125603,47126103,1.6311940854609288,1.5590598481078852,2.3077121346734883,2.3870461052322782,2.358378010997944,3.0433036275356757,,,,"['ARNTL', 'BARX1', 'BCL6', 'CLOCK', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EHF', 'ELF3', 'EN1', 'FOXA2', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA13', 'HOXB13', 'LEF1', 'LHX2', 'LHX3', 'MNT', 'NANOG', 'NKX6-1', 'NPAS1', 'NPAS2', 'PRDM14', 'TBP', 'TCF4', 'TCF7', 'TEAD1', 'ZNF263']",['PRDM6'],['H3K4me1']
chr20,47857878,47858378,2.0743788632856632,1.921697516007144,1.5327874627778666,2.388579695812148,2.4588034482794496,2.254903988883892,,,,"['ARNTL', 'BHLHE40', 'BHLHE41', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MAX', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'MYC', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NPAS1', 'SMAD3', 'TBX21', 'TBX5', 'TGIF1', 'TGIF2']","['ATF2', 'EGR2', 'IKZF3', 'KLF17', 'KLF9', 'L3MBTL2', 'OSR2', 'PRDM1', 'PRDM4', 'SP2', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZEB2', 'ZFHX2', 'ZIC2', 'ZNF18', 'ZNF335', 'ZNF529', 'ZNF561', 'ZNF629', 'ZNF770']",['H3K27ac']
chr20,50371994,50372494,2.799229243909699,2.926238792986332,3.705209021864996,4.135366150695781,4.499354700334973,5.140761802656626,"['PTPN1', 'CEBPB']","[0.12820602546823, -0.386545220549798]","[0.148477952993578, 0.042316993177288]","['AR', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ETV1', 'GABPA', 'HOXA13', 'NFYA', 'NKX2-1', 'NKX2-2', 'PRDM15', 'SMAD3', 'SMAD4', 'SPDEF', 'TAL1', 'TEAD3', 'TP53', 'TP63', 'TP73', 'ZNF416']","['OSR2', 'PKNOX1', 'PRDM6', 'TRIM28', 'ZBTB44', 'ZBTB8A', 'ZIC2', 'ZNF146', 'ZNF362', 'ZNF394', 'ZNF561', 'ZNF600', 'ZNF629', 'ZSCAN21', 'ZSCAN5C']",['H3K27ac']
chr20,50561320,50561820,2.228015952411346,2.6925863470635263,2.308297031932309,3.022197516594219,3.416515185026362,3.1034772908103525,"['PTPN1', 'PARD6B']","[0.12820602546823, 0.190391958092762]","[0.148477952993578, 0.43225475561939]","['BARX1', 'CDX2', 'CDX4', 'CUX2', 'FOXO1', 'GFI1B', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXC9', 'HOXD11', 'HOXD12', 'HOXD13', 'IRF1', 'IRF2', 'IRF3', 'IRF4', 'IRF7', 'IRF8', 'NFATC1', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'PBX2', 'PDX1', 'PITX1', 'PROP1', 'SIX1', 'SIX2', 'SIX4', 'SOX6', 'STAT4', 'TFAP2A', 'TFAP2C', 'ZFX', 'ZNF189', 'ZNF341', 'ZNF711']","['GFI1B', 'HIC1', 'IKZF3', 'INSM2', 'PKNOX1', 'PRDM1', 'PRDM6', 'SP2', 'SP7', 'TRIM28', 'ZBTB1', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZNF366', 'ZNF629', 'ZNF639', 'ZNF664']",['H3K4me1']
chr20,51930720,51931220,1.4196187320656977,1.581282527457307,1.3601779557908722,1.8416572839672385,2.346938967073944,2.141082884531172,['SALL4'],[-0.198253909601524],[0.346635143075265],"['ARNTL', 'ATF1', 'ATF2', 'ATF3', 'ATF7', 'BATF', 'BCL6', 'CLOCK', 'CREB5', 'EBF1', 'EBF2', 'FOSL1', 'FOSL2', 'JUN', 'JUNB', 'JUND', 'MAX', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NFIA', 'NPAS1', 'NPAS2', 'PITX1', 'PTF1A', 'RARA', 'SP2', 'TAL1', 'TBX5', 'TBXT', 'TCF12', 'TGIF1', 'TGIF2', 'USF1']","['ATF2', 'BCL11A', 'FEZF1', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF9', 'MZF1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP7', 'TSHZ1', 'WT1', 'ZBTB11', 'ZBTB44', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF140', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF366', 'ZNF394', 'ZNF558', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr20,56987844,56988344,2.187678599342296,2.503697335140736,1.9604280538968235,2.0615993086125672,2.4675848891661616,2.536140641273871,,,,"['ATF3', 'BATF', 'EBF1', 'FOSL1', 'FOSL2', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'IRF1', 'IRF3', 'IRF7', 'JUN', 'JUNB', 'PLAGL1', 'PRDM15', 'SIX2', 'TBX5', 'TGIF1', 'TRPS1']","['EGR2', 'ZBTB17', 'ZFHX2']",['H3K4me1']
chr21,14263670,14264170,0.8053737394099162,0.970131366765374,0.8344157587442667,1.489887489703818,1.574131190124091,1.1229731935472946,"['RBM11', 'HSPA13']","[-0.22011510529472, 0.0788108870847038]","[0.0798097652511688, 0.595126257984931]","['CRX', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'NANOG', 'NFATC1', 'OTX2', 'PITX1', 'POU1F1', 'TEAD1', 'TEAD3', 'TRPS1', 'ZNF7']",['PKNOX1'],['H3K4me1']
chr21,15080364,15080864,1.144117826678169,0.8366574219350832,0.8811637136964369,1.4998089399879933,1.197760659357444,1.429980998622823,,,,"['ASCL1', 'ASCL2', 'ATF1', 'ATF2', 'ATF7', 'ATOH1', 'BHLHA15', 'CDX4', 'CREB5', 'CRX', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'DMRT1', 'DMRTB1', 'EN1', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'ISL1', 'JUN', 'JUND', 'LHX1', 'LHX3', 'MYB', 'MYBL1', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFIL3', 'NKX6-1', 'OLIG2', 'PHOX2A', 'PHOX2B', 'PROP1', 'PTF1A', 'RBPJ', 'SIX2', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TGIF1', 'TGIF2', 'TRPS1', 'TWIST2', 'ZFX', 'ZNF711']","['ATF2', 'FEZF1', 'HIC1', 'KLF8', 'OSR2', 'PRDM1', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB21', 'ZEB1', 'ZNF366', 'ZNF394', 'ZNF639', 'ZNF692']",['H3K4me1']
chr21,17250806,17251350,2.207510052095518,2.4604094076580085,2.3468820488175632,4.004658249194391,4.613226034905949,4.464110770810104,['CXADR'],[0.11130725635614],[0.399256072478194],"['ATF1', 'ATF2', 'ATF7', 'CEBPA', 'CREB5', 'DLX1', 'DLX2', 'DLX5', 'EN1', 'ESRRA', 'ESRRB', 'ESRRG', 'FOXA1', 'FOXA2', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'JUN', 'JUND', 'LEF1', 'LHX2', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIA', 'NFIL3', 'NFIX', 'NKX2-1', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR2E1', 'NR2F1', 'NR2F2', 'RARA', 'SIX2', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TGIF1', 'THRA', 'THRB']","['ATF2', 'BCL11A', 'BCL11B', 'CTBP1', 'FEZF1', 'FOXK2', 'HIC1', 'INSM2', 'KLF10', 'KLF8', 'KLF9', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZNF184', 'ZNF189', 'ZNF280D', 'ZNF324', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN23', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr21,17602817,17603360,1.0493329291168108,1.132534947308152,0.9394349818582504,1.214508177197949,1.318831556275191,1.2871710900694684,"['CXADR', 'BTG3']","[0.11130725635614, 0.120071519810855]","[0.399256072478194, 0.205745679304811]","['ARNTL', 'ATF3', 'BACH2', 'BATF', 'EOMES', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'JUN', 'JUNB', 'MAFK', 'MAX', 'MITF', 'NANOG', 'NKX3-1', 'NKX3-2', 'NPAS1', 'NR2F2', 'ONECUT2', 'RARA', 'RUNX1', 'RUNX2', 'SIX2', 'SNAPC1', 'SREBF1', 'SREBF2', 'TBR1', 'TBX21', 'TGIF1', 'TGIF2', 'THRB', 'USF1', 'USF2', 'ZNF652', 'ZNF675']","['FEZF1', 'OSR2', 'PRDM10', 'PRDM4', 'PRDM6', 'SP7', 'TRIM28', 'ZNF639']","['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr21,29002593,29003093,2.758498519981972,3.3950389053850483,2.663070741186168,5.221774292757783,4.858808311291249,4.639288763498096,"['RWDD2B', 'LTN1']","[-0.164733369427903, -0.0418614011707759]","[0.09461207844604, 0.813538959277437]","['ARNT', 'BHLHE41', 'E2F4', 'EHF', 'ELF1', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'EOMES', 'ERG', 'ETV1', 'ETV4', 'FLI1', 'GABPA', 'GLI2', 'GLI3', 'MEIS1', 'MITF', 'NRF1', 'PITX1', 'PLAGL1', 'PRDM1', 'RFX6', 'SMAD3', 'SPDEF', 'TBX5', 'TGIF1', 'TGIF2', 'THRB', 'ZFX', 'ZNF711']","['ATF2', 'ELF4', 'GLIS1', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'L3MBTL2', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFP3', 'ZFP37', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF391', 'ZNF394', 'ZNF501', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr21,35779601,35780153,1.4909299294370757,1.5632976868125603,1.20913370015994,2.020889681846382,1.869686311627568,1.5867275862342638,,,,"['ARNT', 'ARNTL', 'ATF1', 'BCL11A', 'CDX4', 'CLOCK', 'EPAS1', 'HIF1A', 'HOXA9', 'HOXC9', 'ISL1', 'MAFF', 'MAZ', 'MITF', 'MNT', 'NANOG', 'NFIA', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NPAS1', 'NPAS2', 'OLIG2', 'PBX2', 'PLAGL1', 'PRDM1', 'PRDM15', 'RUNX1', 'TAL1', 'TEAD1', 'TEAD3', 'TGIF2', 'THRA', 'THRB', 'USF1', 'USF2']","['BCL11A', 'GLIS1', 'HIC1', 'KLF8', 'OSR2', 'PATZ1', 'PRDM10', 'REST', 'SCRT2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB7A', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF10', 'ZNF189', 'ZNF239', 'ZNF26', 'ZNF280D', 'ZNF324', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr21,42097739,42098254,1.9864153323642169,2.022185202828003,1.3461979950643794,2.5374525252754263,2.220351429233032,2.3561990708919343,['ABCG1'],[0.181311196334151],[0.410977728403948],"['ATF3', 'BACH2', 'BATF', 'BHLHE41', 'CDX2', 'CDX4', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOSL1', 'FOSL2', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'GABPA', 'GFI1B', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'MAFA', 'MAFB', 'MAFK', 'NFE2', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'PBX2', 'PDX1', 'PITX1', 'PLAGL1', 'RARA', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'SOX9', 'SPDEF', 'SREBF1', 'TBP', 'TGIF1', 'THRB', 'ZFX', 'ZIC1']","['ARNT', 'FEZF1', 'GFI1B', 'IKZF3', 'INSM2', 'KLF8', 'OSR2', 'PRDM10', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF324', 'ZNF394', 'ZNF518A', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF770', 'ZSCAN21']","['H3K27ac', 'H3K4me1']"
chr21,46188448,46189050,1.864504107416884,2.081346232721584,1.924677542303877,2.5389351613812776,2.578231044338738,2.9709715870924858,['SPATC1L'],[-0.224919655534306],[0.123776131059491],"['AR', 'BHLHA15', 'EHF', 'ERG', 'ETV1', 'FOXK1', 'HOXA11', 'HOXA13', 'HOXD10', 'HOXD11', 'HOXD12', 'MEIS1', 'MITF', 'NANOG', 'NEUROG2', 'NR2F2', 'NR5A2', 'PTF1A', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'SOX9', 'STAT6', 'TAL1', 'TCF4', 'TFAP4', 'TGIF1', 'THRB', 'TWIST2', 'ZBTB18', 'ZNF189']","['EGR2', 'GLIS1', 'INSM2', 'KLF17', 'MAZ', 'PATZ1', 'PRDM10', 'SP7', 'WT1', 'ZBTB17', 'ZNF189', 'ZNF263', 'ZNF324', 'ZNF366', 'ZNF394', 'ZNF600', 'ZNF629', 'ZNF639']",['H3K4me1']
