chrom,start,end,CC_R1,CC_R2,CC_R3,ATF2_R1,ATF2_R2,ATF2_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr22,21938242,21938742,6.979602513488071,6.842497057490192,6.201738747423604,6.0432283343426025,3.8136339162530666,3.871764530236032,"['PPM1F', 'MAPK1']","[-1.06605320604775, -0.405478455191316]","[2.6814398893025602e-15, 1.35540658286815e-06]","['ARNT', 'EBF1', 'ELK4', 'ESRRA', 'NFIA', 'NR2E1', 'NR2F1', 'PITX1', 'PRDM1', 'SOX6', 'TAL1', 'TBX5', 'TEAD1', 'TEAD3', 'TEAD4', 'ZIC1', 'ZNF263', 'ZNF264', 'ZNF711']","['BCL11A', 'BCL11B', 'CTCF', 'EGR2', 'ELF4', 'FEZF1', 'FOXM1', 'GLIS1', 'GLIS2', 'HDGF', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF16', 'KLF17', 'KLF7', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'MZF1', 'NFRKB', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM2', 'PRDM4', 'REPIN1', 'REST', 'SP2', 'SP7', 'YY1', 'YY2', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZBTB48', 'ZBTB7A', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF140', 'ZNF189', 'ZNF2', 'ZNF223', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF610', 'ZNF629', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF792', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr22,23826213,23826903,5.789967672672485,4.981726846904822,5.410724522280519,4.204842772415982,2.7024563789507856,2.736203076723529,"['DERL3', 'SMARCB1']","[-1.31406692489016, -0.953932093453459]","[1.25048015846161e-08, 3.02186124524664e-14]","['AR', 'EGR1', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'GABPA', 'HOXB4', 'KLF14', 'LEF1', 'MAFA', 'MAZ', 'MEIS1', 'NANOG', 'NKX3-2', 'PBX2', 'PDX1', 'PGR', 'PTF1A', 'RELA', 'SMAD3', 'SPDEF', 'TAL1', 'TBX5', 'TCF4', 'TGIF1', 'TGIF2', 'THRB', 'TWIST2', 'ZBTB18', 'ZIC1', 'ZIC2', 'ZIC3']","['OSR2', 'PRDM10', 'ZBTB17', 'ZNF18', 'ZNF362', 'ZNF394']","['H3K27ac', 'H3K36me3']"
chr22,24507159,24507659,2.0990751659418354,1.812884513802064,1.931775643878331,2.2322924794319783,1.6900287869835606,1.9079454900290287,"['SNRPD3', 'UPB1']","[-1.22707374723824, -1.0144049315208]","[1.99584462605547e-14, 0.024504250961102]","['AR', 'ATF1', 'BCL6', 'CRX', 'E2F3', 'E2F4', 'EBF2', 'EHF', 'ELF1', 'ELK1', 'ELK4', 'ERG', 'ETV1', 'ETV4', 'FLI1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXM1', 'GABPA', 'GLI3', 'MEIS1', 'MYBL1', 'NFIX', 'NFYA', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'OLIG2', 'PLAGL1', 'TAL1', 'TBX5', 'TGIF2', 'ZBTB7A', 'ZIC1', 'ZNF189']","['FEZF1', 'GLI2', 'GLIS1', 'KLF17', 'MZF1', 'OSR2', 'PRDM4', 'PRDM6', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY2', 'ZBTB17', 'ZEB2', 'ZNF189', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF488', 'ZNF558', 'ZNF639']",['H3K4me1']
chr22,27212727,27213227,4.669769951594315,6.186365577056031,4.07906795019732,3.374545161644377,3.2771042973683806,3.5360039173051714,['MN1'],[-1.38955986762663],[2.27311821464042e-12],"['ARNT', 'ARNTL', 'ATF3', 'BACH2', 'BATF', 'BHLHE40', 'BHLHE41', 'CDX2', 'CDX4', 'CLOCK', 'EBF1', 'EBF2', 'ESRRA', 'FOSL1', 'FOSL2', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA2', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'JUN', 'JUNB', 'MAFK', 'MAX', 'MITF', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NPAS1', 'NPAS2', 'NR2F1', 'P300', 'PBX2', 'PDX1', 'PLAGL1', 'RARA', 'SIX2', 'SMAD2', 'SMAD3', 'SMAD4', 'TBX5', 'TGIF1', 'TGIF2', 'USF1', 'USF2', 'ZNF263', 'ZNF415']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'CTBP1', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'L3MBTL2', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY1', 'ZBTB1', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF121', 'ZNF146', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF239', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF34', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF513', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr22,27380847,27381440,3.474110534351904,4.049920846316498,3.566421257159174,2.1171255681702355,2.890547270004649,2.6220502397672143,['MN1'],[-1.38955986762663],[2.27311821464042e-12],"['AR', 'ARNT', 'BARX1', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EGR1', 'EN1', 'FOXF1', 'FOXK1', 'FOXO3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NKX6-1', 'PDX1', 'PGR', 'PROP1', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX6', 'TAL1', 'TBP', 'TBX5', 'WT1', 'ZNF322', 'ZNF416', 'ZNF467']",,['H3K4me1']
chr22,27784085,27784585,4.055059214830269,4.784634631691255,3.7919202627104327,2.9887393250701946,3.114912751519445,2.510806223897158,['MN1'],[-1.38955986762663],[2.27311821464042e-12],"['EGR1', 'GFI1B', 'HOXA10', 'HOXD10', 'HOXD11', 'HOXD12', 'ISL1', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX6-1', 'SIX1', 'SIX2', 'SIX4', 'TGIF1', 'ZFP809', 'ZFX', 'ZNF263', 'ZNF711']","['GLIS1', 'PRDM4']",['H3K27ac']
chr22,35900626,35901126,3.934252629853977,4.441483481514452,4.366024078186217,3.4089252766965257,3.2902221567188263,2.8211565390275983,,,,"['AR', 'ARNTL', 'BCL11A', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GLI3', 'HLF', 'MAZ', 'MITF', 'MYC', 'MYCN', 'NFATC1', 'NPAS1', 'PITX1', 'SIX1', 'SIX2', 'SMAD2', 'SMAD3', 'SNAPC1', 'SOX2', 'SOX3', 'SOX6', 'SOX9', 'TAL1', 'TBR1', 'TRPS1', 'ZEB1', 'ZIC1']","['ATF2', 'FEZF1', 'IKZF3', 'OSR2', 'TRIM28', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZNF366', 'ZNF384', 'ZNF629', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr22,38696749,38697305,1.4152364891335325,1.2945008096312969,1.29727318304002,1.164282946555265,1.873079763911252,1.5685477195124342,"['JOSD1', 'TOMM22']","[-0.573245623243875, -0.903561594597572]","[3.40435808777768e-10, 4.589949182523609e-11]","['CUX1', 'CUX2', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EBF1', 'EN1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LHX1', 'LHX3', 'NANOG', 'NKX6-1', 'NR5A2', 'ONECUT1', 'ONECUT2', 'P300', 'PITX1', 'PRDM14', 'PRDM15', 'RARA', 'TBP', 'TBR1', 'ZFX', 'ZIC1', 'ZNF711']","['PRDM1', 'SP7', 'TSHZ1', 'ZBTB17', 'ZEB2', 'ZFP37', 'ZNF239', 'ZNF335', 'ZNF391', 'ZNF660']","['H3K27ac', 'H3K36me3']"
chr22,39308672,39309172,8.835835465574187,9.877706239892042,7.781994561022435,3.634580804258086,4.497015375097543,4.129658578222987,"['RPL3', 'PDGFB']","[-0.335160180799484, 2.41535399007942]","[0.0029561802225802, 9.30236712764082e-10]","['ARNT', 'ATF3', 'ATF4', 'BATF', 'BHLHE41', 'CREB5', 'DDIT3', 'DMRT1', 'DMRTB1', 'E2F1', 'E2F3', 'E2F4', 'E2F6', 'E2F7', 'FOSL1', 'FOSL2', 'HOXA10', 'HOXD12', 'IRF3', 'IRF7', 'JUN', 'JUNB', 'NFATC1', 'NPAS4', 'PITX1', 'PRDM1', 'RUNX1', 'TAL1', 'TGIF1', 'TGIF2']","['ARNT', 'ATF2', 'BCL11A', 'CTCF', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'REST', 'SP7', 'TSHZ1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB7A', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF223', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF518A', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF701', 'ZNF76', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4']","['H3K27ac', 'H3K36me3']"
chr22,41530609,41531109,5.1934109520188985,5.892039990844106,4.534759308261047,5.919477679724518,3.89829206096754,3.5739413708152457,"['ACO2', 'POLR3H']","[-0.313383845423129, -0.863651253829355]","[2.0960479210585e-05, 7.66095883799551e-07]","['ARNT', 'ASCL2', 'EGR1', 'EGR2', 'EHF', 'ELF1', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'EPAS1', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV4', 'FLI1', 'FOXA2', 'FOXK1', 'FOXO1', 'FOXO3', 'GABPA', 'GLI3', 'KLF1', 'KLF10', 'KLF14', 'KLF4', 'KLF5', 'KLF6', 'KLF9', 'MAFA', 'MAZ', 'MEIS1', 'NR2F1', 'NR2F2', 'NR2F6', 'PTF1A', 'RARA', 'RELA', 'SMAD2', 'SNAI1', 'SNAI2', 'SOX10', 'SOX3', 'SOX4', 'SP2', 'SP5', 'SPDEF', 'TAL1', 'TBX21', 'TBX5', 'TBX6', 'TCF12', 'TCF3', 'TGIF1', 'TGIF2', 'THRB', 'WT1', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZNF263']","['EGR2', 'GLIS2', 'ZIC2']","['H3K27ac', 'H3K36me3']"
chr22,42969956,42970552,3.9732762722126993,5.414635337720394,2.70968277579739,10.994668318123995,10.954222700549314,7.1160440279734445,"['PACSIN2', 'ARFGAP3']","[-0.661406339478871, -0.46879309092972]","[2.3957000723346197e-12, 1.99874936575512e-07]","['ATF1', 'ATF2', 'ATF3', 'ATF4', 'ATF7', 'BACH2', 'BATF', 'BHLHE41', 'CREB5', 'DDIT3', 'ESRRA', 'FOSL1', 'FOSL2', 'HLF', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'LHX3', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX6-1', 'PITX1', 'PLAGL1', 'PTF1A', 'SIX2', 'TBX5', 'TBXT', 'TGIF2', 'THRB', 'ZIC1']","['ATF2', 'BCL6B', 'HIC1', 'KLF17', 'KLF8', 'PRDM1', 'SCRT2', 'SP7', 'ZFP37', 'ZNF189', 'ZNF24', 'ZNF350', 'ZNF366', 'ZNF394', 'ZNF629', 'ZNF639']","['H3K27ac', 'H3K4me1']"
chr22,46081455,46081955,3.9761086286881886,3.897859074980405,3.69081868260465,3.5257688039894144,2.7282540548202645,2.638022476569232,['PPARA'],[-0.250358596892319],[0.031394903305353],"['AR', 'BCL11A', 'CRX', 'GLI3', 'MAFF', 'MAZ', 'NFIX', 'NR2E1', 'PITX1', 'SOX3', 'TBX5', 'TBX6', 'TGIF1', 'TGIF2', 'ZFP809', 'ZIC1', 'ZIC2']","['EGR2', 'GLIS1', 'GLIS2', 'HIC1', 'SP2', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZFHX2']",['H3K27ac']
chr3,8490052,8490552,3.834405205436589,4.354256235027368,3.107133756284957,2.7305031850355976,2.8008099885921807,2.363551791546377,,,,"['ARNTL', 'ATF2', 'ATF7', 'BCL6', 'CEBPA', 'CLOCK', 'CREB5', 'EGR1', 'EGR2', 'EHF', 'ELF4', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV4', 'FOXA1', 'FOXH1', 'FOXL2', 'GABPA', 'GATA1', 'HAND2', 'HOXA9', 'JUN', 'KLF14', 'MAX', 'MITF', 'MNT', 'NANOG', 'NEUROG2', 'NPAS1', 'NPAS2', 'OLIG2', 'PITX1', 'RARA', 'RBPJ', 'RELA', 'STAT3', 'STAT4', 'TAL1', 'TBP', 'TGIF1', 'TGIF2']","['ATF2', 'INSM2', 'KLF10', 'KLF17', 'KLF8', 'OSR2', 'PKNOX1', 'PRDM10', 'SCRT2', 'SP7', 'TSHZ1', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZNF18', 'ZNF189', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZSCAN21']",['H3K4me1']
chr3,9864349,9864849,3.3573030312210714,3.8021918441866593,3.6181227203834334,3.070616062365423,2.238413844639782,2.397541948102755,['RPUSD3'],[0.227622091850942],[0.0076040140207754],"['ASCL1', 'ASCL2', 'ATOH1', 'BCL6', 'BHLHA15', 'CEBPA', 'E2F6', 'EBF1', 'EGR1', 'FOXK1', 'FOXK2', 'HOXA13', 'ISL1', 'KLF14', 'MYB', 'MYBL1', 'MYBL2', 'MYF5', 'MYOD1', 'MYOG', 'NEUROG2', 'NFIA', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR2E1', 'PLAGL1', 'PTF1A', 'RFX5', 'RFX6', 'RUNX1', 'RUNX2', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TWIST2', 'ZNF263', 'ZNF415', 'ZNF416']","['FEZF1', 'ZBTB17', 'ZBTB48', 'ZFX', 'ZIC2', 'ZNF398', 'ZNF518A', 'ZNF660', 'ZNF770', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr3,11498474,11498974,3.2499061515699927,2.648233449938589,2.9918691169389025,2.970647621994078,2.475708029358484,2.481198643445954,,,,"['AR', 'ASCL1', 'ASCL2', 'BARX1', 'BCL11A', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'ESRRA', 'GLI3', 'HOXA9', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NFIA', 'NKX6-1', 'NPAS2', 'PGR', 'PITX1', 'PLAGL1', 'PTF1A', 'SMAD2', 'SMAD3', 'SMAD4', 'SNAI1', 'TAL1', 'TCF12', 'TCF3', 'TFAP2A', 'TFAP2C', 'THRB', 'ZEB1', 'ZEB2', 'ZFX', 'ZNF415', 'ZNF416', 'ZNF711']","['GLIS1', 'MAZ', 'OSR2', 'PATZ1', 'SCRT2', 'YY2', 'ZBTB17', 'ZNF223', 'ZNF263', 'ZNF398', 'ZNF449', 'ZNF580', 'ZNF770', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr3,42823111,42823769,4.4073495785897805,5.306274091731611,5.729116944408938,1.6879710488872235,1.7610903264728146,1.9281845906973412,['ACKR2'],[-2.65885298204654],[1.42838359461816e-06],"['BCL6', 'EOMES', 'ESRRA', 'ESRRB', 'ESRRG', 'ETV1', 'GABPA', 'GLI3', 'GRHL2', 'KLF1', 'KLF10', 'KLF4', 'KLF5', 'KLF6', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NPAS4', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'PDX1', 'PGR', 'PLAGL1', 'POU1F1', 'RARA', 'RFX6', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX2', 'SOX3', 'SP2', 'TBR1', 'TBX21', 'TBX5', 'TGIF1', 'TGIF2', 'THRB', 'ZBTB7A', 'ZFP809', 'ZNF189', 'ZNF7']","['BCL6B', 'PRDM1', 'PRDM6', 'TRIM28', 'ZBTB12', 'ZBTB20', 'ZNF140', 'ZNF398', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr3,47046950,47047504,6.861781160914819,7.607146713286678,7.945521759934476,1.326762503897004,2.3922176184147217,2.2446691533873517,"['CCDC12', 'SETD2']","[-0.304389055297426, -0.394976733514517]","[0.0005440800892367, 6.09312918755264e-05]","['AR', 'ATF4', 'CUX2', 'DDIT3', 'EOMES', 'GATA3', 'HLF', 'HOXA13', 'HOXA9', 'HOXD12', 'HOXD13', 'ISL1', 'NANOG', 'NFIL3', 'NFIX', 'NKX2-5', 'ONECUT1', 'ONECUT2', 'PBX2', 'PLAGL1', 'PRDM15', 'STAT6', 'TAL1', 'TRPS1', 'ZBTB7A', 'ZEB1']","['SP7', 'ZNF664']","['H3K27ac', 'H3K36me3']"
chr3,48695048,48695649,3.400915017291151,3.98735258445016,3.2545476797800355,3.645164311934715,2.56575546534733,2.6618497322473464,"['NCKIPSD', 'IP6K2']","[-0.720655786137443, -0.141286153958079]","[2.96029722194557e-10, 0.045682748998598]","['ASCL1', 'ATOH1', 'BCL11A', 'BHLHA15', 'HAND2', 'MAFF', 'NEUROD1', 'NEUROG2', 'OLIG2', 'PGR', 'SPDEF', 'TAL1', 'TCF4', 'TFAP2C', 'TGIF1', 'TGIF2', 'TWIST2', 'WT1', 'ZIC3', 'ZNF317', 'ZNF416', 'ZSCAN22']","['EGR2', 'FEZF1', 'KLF1', 'KLF7', 'KLF8', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'SP2', 'SP7', 'WT1', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB8A', 'ZFHX2', 'ZNF263', 'ZNF335', 'ZNF394', 'ZNF398', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692']","['H3K27ac', 'H3K36me3', 'H3K4me1', 'H3K4me3']"
chr3,50708758,50709258,2.690175510083492,3.262025053178069,2.890923066331488,1.7512263366879297,2.670209358842926,2.183606445568937,,,,"['AR', 'CRX', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'EOMES', 'ERG', 'ETS1', 'FLI1', 'FOXO1', 'GSC', 'NFIX', 'OTX2', 'PITX1', 'RFX1', 'RFX3', 'RFX5', 'RFX6', 'SOX15', 'SOX3', 'SPI1', 'TBR1', 'TBX5', 'TBX6', 'TCF7', 'YY1']","['BCL6B', 'KLF10', 'MZF1', 'ZNF174', 'ZNF184', 'ZNF350', 'ZNF37A', 'ZNF544', 'ZNF549', 'ZNF561', 'ZNF776', 'ZNF830']",['H3K4me1']
chr3,58049139,58049650,9.06780498012814,11.185997320486004,6.086169253851436,5.583713285674135,5.363883523261507,4.459141426587457,['FLNB'],[-0.140537644985879],[0.0740337898318682],"['ASCL1', 'ASCL2', 'ATF1', 'ATF2', 'ATF3', 'ATF7', 'BATF', 'CREB1', 'CREB5', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EBF1', 'EBF2', 'EN1', 'ESRRA', 'ESRRB', 'ESRRG', 'FOSL1', 'FOSL2', 'GFI1B', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'ISL1', 'JUN', 'JUNB', 'JUND', 'LHX1', 'LHX2', 'LHX3', 'MAZ', 'MEIS1', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'PDX1', 'PITX1', 'PTF1A', 'RARA', 'SF1', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX6', 'SOX9', 'SP5', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TFAP2A', 'TFAP2C', 'TGIF1', 'TGIF2', 'THRB', 'TWIST2', 'ZNF263']","['ATF2', 'BCL11A', 'CTBP1', 'EGR2', 'FEZF1', 'GFI1B', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr3,58072197,58072697,1.8003932343496158,1.6160906334076253,1.7471948874036571,1.2374696956681708,1.7287491230734808,1.653782422102149,['FLNB'],[-0.140537644985879],[0.0740337898318682],"['ARNT', 'ARNTL', 'BHLHE41', 'EHF', 'ELF1', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'EPAS1', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV4', 'FLI1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXM1', 'FOXO1', 'FOXO3', 'GABPA', 'HIF1A', 'MNT', 'NANOG', 'NKX2-1', 'NKX2-2', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PGR', 'PRDM15', 'RARA', 'SPDEF', 'TAL1', 'TBX20', 'TBX5', 'TEAD3', 'TEAD4', 'THRB', 'TP63', 'ZFX', 'ZNF263', 'ZNF415']","['EGR2', 'ZFHX2']",['H3K4me1']
chr3,65996554,65997054,4.005827680145831,4.451736086161335,3.82027106841294,4.217161378901456,2.8438696503141427,3.599197561610424,,,,"['AR', 'ASCL1', 'ASCL2', 'ATF4', 'ATOH1', 'BHLHA15', 'CREB5', 'CRX', 'DDIT3', 'EOMES', 'FOXH1', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HNF1A', 'HOXA11', 'HOXA9', 'HOXD11', 'HOXD12', 'MAFB', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS4', 'OLIG2', 'OTX2', 'PITX1', 'PTF1A', 'STAT6', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TCF7', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TRPS1', 'TWIST2', 'ZEB1', 'ZIC1', 'ZNF264', 'ZNF711']","['ATF2', 'GLIS1', 'KLF10', 'KLF17', 'KLF8', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM6', 'SP7', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZNF189', 'ZNF239', 'ZNF366', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692']",['H3K4me1']
chr3,100105349,100106058,22.00166927872241,22.395942407166075,19.217568104178586,4.626737919622267,5.760767203370728,4.454323542415217,,,,"['ATF4', 'BCL6', 'CRX', 'DDIT3', 'EBF1', 'EBF2', 'EHF', 'EN1', 'ESRRB', 'ESRRG', 'GSC', 'HLF', 'HOXA10', 'HOXA11', 'HOXA9', 'HOXB4', 'HOXD11', 'HOXD12', 'IRF3', 'ISL1', 'LHX1', 'LHX3', 'MEF2A', 'MEF2B', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIL3', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'OTX2', 'PBX2', 'PDX1', 'PITX1', 'PROP1', 'RARA', 'SMAD3', 'SOX10', 'SOX15', 'SOX3', 'SOX6', 'TAL1', 'TBP', 'TGIF1', 'THRB']","['BCL6B', 'OSR2', 'PRDM6', 'SCRT2', 'ZIC2', 'ZNF335']","['H3K27ac', 'H3K4me1']"
chr3,126261077,126261577,12.909454184829883,14.776299690731276,10.778508149650715,5.028636020176782,4.094136252669927,3.6298074919877448,"['KLF15', 'ALDH1L1']","[-1.04389756920256, 1.62640034405383]","[8.884218893157849e-11, 4.51383716607241e-10]","['AR', 'ARNTL', 'BHLHE41', 'E2F1', 'E2F3', 'E2F6', 'EHF', 'ELF4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'GLI2', 'KLF1', 'KLF5', 'MAX', 'MEIS1', 'MITF', 'MYB', 'MYBL1', 'MYBL2', 'MYC', 'MYCN', 'NFIA', 'NFIX', 'NKX2-1', 'NKX2-2', 'NPAS1', 'PLAGL1', 'SMAD3', 'SP2', 'SPI1', 'SPIB', 'TBX5', 'TGIF1', 'TGIF2', 'ZBTB7A', 'ZIC1', 'ZIC3', 'ZNF322', 'ZNF416']","['GLIS1', 'KLF16', 'L3MBTL2', 'PRDM10', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF449', 'ZNF518A', 'ZNF660', 'ZNF692', 'ZSCAN18']",['H3K27ac']
