chrom,start,end,CC_R1,CC_R2,CC_R3,16P12_1_R1,16P12_1_R2,16P12_1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr10,23369231,23369731,1.476131796603988,1.6243226559078603,1.974074587208077,1.4621375459795578,1.537180598200646,1.608117196636649,"['C10orf67', 'OTUD1']","[-0.654376814090811, 0.552971672289077]","[0.252571272738679, 5.2249712723301e-06]","['AR', 'BCL11A', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ESRRG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXD3', 'GABPA', 'GATA3', 'GATA4', 'GATA5', 'MEF2B', 'MYB', 'MYBL1', 'OLIG2', 'PGR', 'PHOX2A', 'PITX1', 'POU1F1', 'PRDM15', 'PROP1', 'SIX2', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX6', 'SPI1', 'SPIB', 'STAT3', 'STAT4', 'TAL1', 'TGIF1', 'TGIF2', 'THRB', 'ZEB1', 'ZIC1']","['FEZF1', 'ZNF664', 'ZSCAN16']","['H3K27ac', 'H3K4me1']"
chr10,28810205,28810705,2.7365620057288504,2.563463478027328,2.1847155209808133,2.4000026651138544,1.863918409704896,2.4265972219203324,['BAMBI'],[-0.111936661166447],[0.571902802486359],"['ATF3', 'BATF', 'FOSL1', 'FOSL2', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXO1', 'FOXO3', 'GRHL2', 'JUN', 'JUNB', 'KLF1', 'KLF14', 'KLF5', 'KLF6', 'MAZ', 'NANOG', 'NKX3-1', 'PLAGL1', 'SP2', 'SP5', 'TFAP2A', 'TFAP2C', 'TGIF1', 'TGIF2', 'WT1', 'ZFX', 'ZIC3', 'ZNF281', 'ZNF467', 'ZNF711']",,['H3K4me1']
chr10,33801729,33802229,3.030339985755624,3.390147103981923,2.6891326355692406,2.481016551704259,2.8154096260950903,2.492932772078648,['NRP1'],[-0.209280636128768],[0.0588096390320329],"['ARNTL', 'CEBPA', 'CLOCK', 'CRX', 'DMC1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'GATA3', 'GATA4', 'GSC', 'HLF', 'HNF1B', 'HOXA13', 'HOXA9', 'HOXD11', 'MITF', 'NANOG', 'NFIL3', 'NPAS1', 'ONECUT2', 'PBX2', 'PDX1', 'PHOX2A', 'POU1F1', 'PROP1', 'SOX10', 'STAT3', 'STAT4', 'STAT6', 'TAL1', 'TCF7', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'THRA', 'THRB', 'TRPS1', 'ZEB1', 'ZNF264']","['KLF8', 'OSR2', 'PKNOX1', 'TSHZ1', 'ZNF24', 'ZNF280D', 'ZNF366', 'ZNF629', 'ZNF692', 'ZSCAN21']",['H3K4me1']
chr10,36679434,36679934,2.833244702129243,3.108504113804964,2.76321915301874,2.2645301017000463,2.5680423595341733,2.5137072118459707,,,,"['ATF1', 'ATF2', 'ATF7', 'CREB5', 'HOXA13', 'HOXD12', 'JUN', 'JUND', 'NANOG', 'NFIL3', 'NFIX', 'NR2E1', 'SMAD3', 'TGIF1', 'TGIF2', 'ZFX', 'ZNF263', 'ZNF415']","['ATF2', 'FEZF1', 'IKZF3', 'MAZ', 'OSR2', 'PRDM10', 'ZBTB17', 'ZBTB44', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF518A', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF843', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr10,47189993,47190493,2.3087433265066504,2.267939225888315,2.1743023871845013,1.9007788097734248,1.7368008129134604,1.8317976231198596,"['GDF10', 'PTPN20']","[0.109072812124978, -0.544470064483407]","[0.847960474405906, 0.572376750543156]","['AR', 'BCL6', 'ESRRA', 'GLI3', 'MYBL1', 'NKX2-1', 'NKX3-2', 'NKX6-1', 'PDX1', 'PGR', 'PITX1', 'PRDM15', 'PTF1A', 'SMAD4', 'TAL1', 'TCF12', 'THRB', 'ZEB1', 'ZEB2', 'ZFX', 'ZIC3', 'ZNF711']","['FEZF1', 'GLIS1', 'IKZF3', 'INSM2', 'KLF8', 'PRDM6', 'SCRT1', 'SCRT2', 'ZBTB44', 'ZBTB8A', 'ZIC2', 'ZNF174', 'ZNF34', 'ZNF366', 'ZNF518A', 'ZNF549', 'ZNF561', 'ZNF664', 'ZNF843', 'ZSCAN30', 'ZSCAN5C']",['H3K4me1']
chr10,61835453,61835953,1.6009658797770936,1.5725805009697278,1.82264620343862,1.4332759854816368,1.583778366723229,1.6410354658158748,"['ARID5B', 'TMEM26']","[-0.164709517067862, -0.893021390493912]","[0.219710382634503, 0.72910378426755]","['AR', 'ATF3', 'BATF', 'BCL6', 'CDX2', 'CDX4', 'CRX', 'DLX2', 'EN1', 'FOSL1', 'FOSL2', 'FOXA1', 'GFI1B', 'HLF', 'HNF1A', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'IRF4', 'JUN', 'JUNB', 'LHX1', 'LHX3', 'MAFB', 'MYB', 'MYBL2', 'NFE2L2', 'NFIL3', 'NFIX', 'NKX3-2', 'NR5A2', 'P300', 'PITX1', 'RARA', 'SF1', 'STAT3', 'STAT4', 'TBR1', 'ZNF7']","['BCL6B', 'CTBP1', 'CTCF', 'GFI1B', 'KLF8', 'MZF1', 'PKNOX1', 'PRDM1', 'PRDM10', 'SCRT1', 'SP7', 'TSHZ1', 'ZBTB44', 'ZFP37', 'ZNF10', 'ZNF263', 'ZNF335', 'ZNF366', 'ZNF529', 'ZNF580', 'ZNF596', 'ZNF610', 'ZNF629', 'ZNF639', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr10,85644751,85645350,1.0106045093917169,1.0160254446912649,1.2271216746527642,0.8408090745808046,0.8822988143152045,1.0036566791099473,['GRID1'],[-0.155316338216322],[0.360905889121069],"['CUX1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GLI3', 'HOXA10', 'HOXD10', 'HOXD12', 'LHX3', 'MAZ', 'NFIX', 'NFYA', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PITX1', 'PLAGL1', 'POU1F1', 'SP2', 'STAT6', 'TBR1', 'TGIF1', 'TGIF2', 'ZFX', 'ZIC1', 'ZNF711']","['ATF2', 'FEZF1', 'GLIS1', 'KLF10', 'KLF8', 'PRDM1', 'PRDM10', 'TSHZ1', 'ZNF189', 'ZNF362', 'ZNF366', 'ZNF513', 'ZNF629', 'ZNF639', 'ZXDB']",['H3K4me1']
chr10,88245849,88246358,2.320787685261684,2.123018208160273,1.6807008739429323,1.9060892366958688,1.96925847798588,1.603110835250576,['KLLN'],[0.0646827071083071],[0.833684590982962],"['ARNT', 'ARNTL', 'ATF1', 'ATF2', 'ATF7', 'CREB1', 'CREB5', 'JUN', 'JUND', 'MNT', 'NFIL3', 'PITX1', 'PRDM15', 'RBPJ', 'SMAD3', 'TBX21', 'TBX5', 'TGIF1', 'TGIF2', 'ZNF7']","['ATF2', 'GLIS1', 'MZF1', 'OSR2', 'OVOL3', 'PRDM6', 'SCRT1', 'TRIM28', 'TSHZ1', 'ZBTB1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZIC2', 'ZNF335', 'ZNF366', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF664', 'ZNF843', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr10,90319488,90319988,2.989110870303167,3.7805000226447487,2.68588883036568,3.401707760034072,2.912655058037364,3.009985495176442,"['HTR7', 'KIF20B']","[0.149552672159826, 0.0702486402585633]","[0.682467271474231, 0.624314478308497]","['AR', 'ATF3', 'BACH2', 'BATF', 'BCL6', 'BHLHA15', 'CRX', 'EOMES', 'ESRRA', 'ESRRB', 'ESRRG', 'FOSL1', 'FOSL2', 'ISL1', 'JUN', 'JUNB', 'NANOG', 'NKX3-1', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR4A1', 'PTF1A', 'RARA', 'SNAI1', 'SOX10', 'SOX9', 'SPDEF', 'TAL1', 'TBP', 'TBR1', 'THRA', 'THRB', 'TWIST2', 'ZEB1', 'ZIC1']","['GLIS1', 'KLF8', 'OSR2', 'PRDM1', 'PRDM10', 'PRDM6', 'SCRT2', 'SP7', 'TRIM28', 'YY2', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZIC2', 'ZNF184', 'ZNF280D', 'ZNF362', 'ZNF547', 'ZNF549', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZSCAN30', 'ZSCAN5C']",['H3K4me1']
chr10,96579696,96580196,1.603354489817791,1.8656277954492373,1.9812266065594868,1.373630430605492,1.5026238703385673,1.9274218479426868,"['TM9SF3', 'TLL2']","[0.173967414521557, 0.0084225175232182]","[0.11580308819036, 0.985154680387353]","['EOMES', 'FOXA1', 'FOXD3', 'FOXM1', 'GATA3', 'KLF1', 'KLF3', 'KLF5', 'PITX1', 'RBPJ', 'SP2', 'TBR1', 'TRPS1', 'ZBTB7A', 'ZFX', 'ZNF189', 'ZNF382', 'ZNF711']","['ATF2', 'BCL11A', 'BCL11B', 'EGR2', 'FEZF1', 'GFI1B', 'GLI4', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF16', 'KLF17', 'KLF7', 'KLF8', 'KLF9', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'RBAK', 'REPIN1', 'REST', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'YY1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF121', 'ZNF146', 'ZNF155', 'ZNF169', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF19', 'ZNF2', 'ZNF23', 'ZNF239', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF404', 'ZNF416', 'ZNF513', 'ZNF518A', 'ZNF547', 'ZNF548', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF660', 'ZNF664', 'ZNF680', 'ZNF692', 'ZNF707', 'ZNF76', 'ZNF770', 'ZNF785', 'ZNF792', 'ZNF837', 'ZNF843', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr10,103281759,103282259,4.131721185299691,3.5646433044176478,3.829747882678666,3.213489112042983,2.9574586189717325,3.120367537186083,"['PCGF6', 'INA']","[-0.0287994651050952, -0.820345434199311]","[0.856420711574551, 2.32300116733156e-06]","['AR', 'ASCL1', 'ASCL2', 'ATOH1', 'BHLHA15', 'CRX', 'CUX2', 'DMC1', 'ESRRG', 'HOXA9', 'HOXD12', 'KLF14', 'MAZ', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROG2', 'NFIX', 'ONECUT1', 'ONECUT2', 'PTF1A', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX9', 'SP2', 'SP5', 'SRF', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'THRB', 'TP63', 'TWIST2', 'ZNF263', 'ZNF281', 'ZNF467']","['GLIS2', 'KLF1', 'KLF7', 'KLF9', 'TRIM28', 'YY1', 'YY2', 'ZBTB17', 'ZBTB20', 'ZFP69B', 'ZIC2', 'ZNF112', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF610']",['H3K4me1']
chr10,124946511,124947011,0.9816202797568672,0.9443369146302018,0.9803024282134416,1.0176115180687446,0.8854655002379798,0.8493164064874843,"['CTBP2', 'ZRANB1']","[0.384244218768479, 0.236239474954043]","[5.45198210345092e-05, 0.0589515417098232]","['ARNTL', 'CRX', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'GSC', 'HOXD12', 'MNT', 'MYB', 'NANOG', 'NKX2-1', 'NKX6-1', 'NPAS1', 'NPAS2', 'OLIG2', 'OTX2', 'PDX1', 'PITX1', 'RARA', 'RFX5', 'RFX6', 'SNAPC1', 'THRB', 'ZFX', 'ZNF711']",['OSR2'],['H3K4me1']
chr10,125057160,125057660,2.632300388216988,2.91776752002181,2.307860156828128,2.330541819018649,2.0789058563324176,2.37237290851091,"['CTBP2', 'EDRF1']","[0.384244218768479, 0.153410951782669]","[5.45198210345092e-05, 0.109251511280035]","['ARNTL', 'BCL11A', 'CRX', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD13', 'ISL1', 'KLF10', 'KLF14', 'KLF6', 'LHX1', 'LHX2', 'LHX3', 'MAZ', 'MITF', 'MNT', 'NANOG', 'NKX2-1', 'NKX6-1', 'NPAS1', 'NPAS2', 'PITX1', 'PKNOX1', 'PLAGL1', 'RARA', 'SMAD2', 'SMAD4', 'SOX10', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX9', 'THRB', 'ZFX', 'ZIC1', 'ZNF711']","['ATF2', 'PRDM6', 'SP2', 'ZNF629']",['H3K4me1']
chr10,132320266,132320766,3.276785661882863,3.643262773699135,3.353990113538773,2.658431901781013,2.658254620407739,3.167491051582281,"['LRRC27', 'STK32C']","[0.251709168557664, 0.356361085193157]","[0.220043817052082, 0.0326806406226501]","['AR', 'CRX', 'EGR1', 'EGR2', 'HLF', 'IRF8', 'KLF1', 'KLF10', 'KLF14', 'KLF5', 'KLF6', 'NKX2-1', 'PLAGL1', 'RBPJ', 'SP2', 'SP5', 'SPI1', 'TAL1', 'WT1', 'ZIC2']","['BCL11A', 'MAZ', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'SCRT2', 'SP7', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB44', 'ZEB1', 'ZFP69B', 'ZIC2', 'ZNF189', 'ZNF398', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692']",['H3K4me1']
chr11,12800775,12801350,3.3398908445156072,3.346096784923813,3.4597684753687883,2.8506965573872405,2.844501759417198,3.010476990160376,"['RASSF10', 'TEAD1']","[1.32779258422098, -0.117793010695807]","[0.160266330259427, 0.415495396009012]","['AR', 'ATF4', 'DDIT3', 'EBF1', 'EBF2', 'EOMES', 'HOXA13', 'HOXD13', 'KLF1', 'KLF5', 'KLF6', 'MAZ', 'NANOG', 'NEUROD1', 'NEUROG2', 'OLIG2', 'P300', 'SIX2', 'SP2', 'STAT6', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TCF4', 'TGIF2', 'TWIST2', 'ZBTB7A', 'ZIC1', 'ZNF263', 'ZNF416', 'ZNF467', 'ZNF652']","['MZF1', 'PRDM1', 'PRDM10', 'SP7', 'TRIM28', 'ZBTB17', 'ZSCAN21']","['H3K27ac', 'H3K4me1']"
chr11,47416050,47416550,3.231439383077501,2.6666740862250577,2.992053589554553,2.1439672396574285,1.7046666562884731,2.401168375560416,"['PSMC3', 'SLC39A13']","[0.0490701167081438, -0.106339769314681]","[0.766843018415106, 0.335417305765146]","['CRX', 'EGR1', 'ESRRG', 'FOXK2', 'GSC', 'KLF14', 'MAZ', 'MEIS1', 'MYOG', 'NANOG', 'NFIA', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS1', 'OTX2', 'PITX1', 'PRDM10', 'PTF1A', 'SMAD3', 'SNAPC1', 'SP2', 'SP5', 'TAL1', 'TBX20', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFAP4', 'TGIF1', 'TGIF2', 'WT1', 'ZEB1', 'ZFX', 'ZNF322', 'ZNF711']","['BCL11A', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'PATZ1', 'PRDM10', 'SP7', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB6', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF335', 'ZNF398', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K36me3']"
chr11,107014708,107015208,2.143500961387555,2.375359228086085,2.4200562756613,1.917557437350239,2.394001573193364,2.12730263217378,"['AASDHPPT', 'GUCY1A2']","[-0.240705808754677, -0.0719969514862043]","[0.0266355644776749, 0.860220143214308]","['AR', 'CRX', 'GSC', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'ISL1', 'MEIS1', 'NANOG', 'NFIX', 'NKX3-1', 'NKX6-1', 'OTX2', 'PITX1', 'POU1F1', 'TGIF1', 'THRB']",['PRDM6'],['H3K4me1']
chr11,112902834,112903334,2.2828713926453306,2.214376358468681,2.5329768234638523,2.114628859015333,1.794515713302721,2.266692421580328,['NCAM1'],[-0.204710109445536],[0.101197733280774],"['CRX', 'DLX2', 'EHF', 'EN1', 'FOXA1', 'FOXD3', 'FOXM1', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD13', 'LHX1', 'LHX2', 'LHX3', 'MEF2B', 'MEF2C', 'NANOG', 'NFIX', 'NKX3-2', 'NKX6-1', 'OTX2', 'P300', 'PDX1', 'PITX1', 'SMAD3', 'TRPS1', 'ZIC1', 'ZNF322']","['KLF8', 'PRDM6', 'REST', 'WT1', 'ZBTB6', 'ZNF335', 'ZNF629', 'ZNF692']","['H3K27ac', 'H3K4me1']"
chr12,1443858,1444358,1.987491503003303,2.171882025664254,2.0645788346261806,2.04699256437138,1.796158720833975,1.8932503264449825,"['FBXL14', 'ERC1']","[-0.148301656803229, -0.0588985060835345]","[0.395257322363206, 0.744438501068735]","['BCL6', 'CDX4', 'DLX2', 'EN1', 'FOXD3', 'FOXK2', 'GATA3', 'GLI3', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD13', 'IRF4', 'LHX2', 'LHX3', 'MYBL2', 'NANOG', 'NKX6-1', 'PITX1', 'POU1F1', 'PRDM15', 'TRPS1', 'ZNF264']","['SCRT1', 'ZNF10', 'ZNF843']","['H3K27ac', 'H3K4me1']"
chr12,29154949,29155449,2.037354861760438,1.8659133823996228,1.9596456493951075,1.7991925465387006,1.3988674020098608,1.7565266896152485,"['ERGIC2', 'FAR2']","[0.0360721622520845, 0.0174277989318148]","[0.796144034504395, 0.906340658924117]","['ARNTL', 'BCL11A', 'CLOCK', 'EBF1', 'EBF2', 'ESRRA', 'FOXF1', 'FOXK1', 'FOXO1', 'FOXO3', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HAND2', 'HOXA10', 'HOXA9', 'HOXD12', 'MITF', 'MNT', 'NANOG', 'NFIX', 'NKX2-1', 'NPAS1', 'NPAS2', 'PGR', 'PITX1', 'PLAGL1', 'RARA', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'TFAP2A', 'TFAP2C', 'THRB', 'TRPS1', 'ZFX', 'ZIC2', 'ZIC3', 'ZNF711']","['ELF4', 'GLIS1', 'INSM2', 'MZF1', 'TRIM28', 'ZBTB44', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF189', 'ZNF263', 'ZNF423', 'ZNF501', 'ZNF600', 'ZSCAN30', 'ZSCAN5C']",['H3K4me1']
chr12,47717789,47718350,2.499206459407433,2.244009723413961,2.3703233018230705,2.291588064628183,1.8891730781263467,2.321711903499597,"['ENDOU', 'RPAP3']","[-0.057158285411876, 0.0177950243381151]","[0.950317201266473, 0.91237996506686]","['ASCL1', 'ASCL2', 'BHLHA15', 'DMC1', 'EBF1', 'ERG', 'ETV1', 'ETV2', 'GATA3', 'GATA4', 'GATA5', 'HOXA9', 'MEIS1', 'MYOG', 'NANOG', 'NEUROG2', 'NFIA', 'NKX2-5', 'OLIG2', 'PLAGL1', 'PTF1A', 'RBPJ', 'STAT3', 'STAT4', 'STAT5A', 'TAL1', 'TBX5', 'TBX6', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TGIF1', 'TGIF2', 'TRPS1', 'TWIST2', 'ZBTB18', 'ZFX', 'ZIC2', 'ZIC3', 'ZNF322', 'ZNF416', 'ZNF711', 'ZSCAN22']","['BCL6B', 'CTCF', 'GLIS1', 'GLIS2', 'IKZF3', 'KLF17', 'L3MBTL2', 'MAZ', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'SCRT1', 'SCRT2', 'SP7', 'TRIM28', 'YY1', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB8A', 'ZIC2', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF280D', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF423', 'ZNF518A', 'ZNF561', 'ZNF600', 'ZNF610', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF76', 'ZNF776', 'ZSCAN30', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr12,49279651,49280151,3.243446586951122,4.151801198716954,3.198017264929112,2.349808262171054,2.8077606491994445,2.4531682002540807,"['PRPH', 'TUBA1C']","[-0.140853329940722, 0.0806785636622144]","[0.715857753072833, 0.624077423486022]","['ARNTL', 'ATF1', 'ATF4', 'ATF7', 'CREB5', 'CRX', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'DUXBL1', 'EN1', 'HLF', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD13', 'LHX2', 'LHX3', 'MITF', 'MYB', 'MYBL1', 'NANOG', 'NFIL3', 'NFYA', 'NKX2-1', 'NKX2-2', 'NKX3-2', 'NKX6-1', 'NPAS1', 'PHOX2A', 'PITX1', 'PROP1', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX6', 'THRB', 'USF2', 'ZFX', 'ZIC1', 'ZNF711']","['ATF2', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'L3MBTL2', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM6', 'SCRT1', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF121', 'ZNF157', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF692']","['H3K27ac', 'H3K4me1']"
chr12,53538245,53538793,2.552791854376561,2.375420269964197,2.6608083570237926,2.150839370469275,2.197319337237829,1.9654748358927423,['NPFF'],[0.2378344429146],[0.733309075333826],"['ATF4', 'BCL6', 'CDX2', 'CDX4', 'DDIT3', 'EN1', 'ESRRA', 'GATA3', 'HLF', 'HOXA11', 'HOXA9', 'LHX3', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIL3', 'NFIX', 'NFYA', 'NKX3-1', 'NKX6-1', 'NR5A2', 'PITX1', 'PRDM10', 'SF1', 'SOX15', 'SOX2', 'SOX6', 'STAT3', 'STAT4', 'TAL1', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1']","['ATF2', 'FEZF1', 'GLIS1', 'IKZF3', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'ZBTB12', 'ZBTB17', 'ZBTB44', 'ZEB2', 'ZNF189', 'ZNF2', 'ZNF335', 'ZNF366', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF692', 'ZSCAN16', 'ZSCAN21', 'ZXDB']",['H3K27ac']
chr12,54014015,54014515,3.463442428618676,5.168791724117555,4.044159048740099,2.2891871272023496,4.161932165604183,2.95800090266811,"['HOXC6', 'HOXC8']","[0.0680283344742613, 0.263390975006338]","[0.666750312078171, 0.0927286380802307]","['ASCL1', 'ASCL2', 'ATOH1', 'BHLHA15', 'EOMES', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'PTF1A', 'SMAD3', 'TAL1', 'TBR1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TWIST2', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZFX', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF711']","['GLIS1', 'IKZF3', 'PATZ1', 'PRDM1', 'ZBTB11', 'ZBTB17', 'ZBTB44', 'ZIC2', 'ZNF184', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF423', 'ZNF596', 'ZNF600', 'ZNF76']",['H3K27ac']
chr12,59084755,59085255,2.991552954347532,3.31440288333987,3.121125612126205,2.717855673703177,2.9918395139491025,2.8933635842380365,"['LRIG3', 'SLC16A7']","[0.150616102761754, 0.526219775150898]","[0.0892620404611598, 0.129362548871029]","['ASCL1', 'ASCL2', 'ATOH1', 'BARX1', 'BHLHA15', 'EHF', 'ELF3', 'ELF5', 'EOMES', 'ERG', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA11', 'HOXD11', 'KLF14', 'KLF6', 'MYBL2', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'OLIG2', 'PITX1', 'PTF1A', 'SIX1', 'SIX2', 'SMAD3', 'SP2', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TWIST2', 'ZFX', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF711']","['CTCF', 'FEZF1', 'GFI1B', 'PKNOX1', 'ZBTB17', 'ZBTB44', 'ZNF770']",['H3K4me1']
