chrom,start,end,CC_R1,CC_R2,CC_R3,LEF1_R1,LEF1_R2,LEF1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr14,103033750,103034351,2.156542504408182,2.5259571840292114,2.5179059314539844,2.105496746104984,1.816607264954217,2.2692073949872715,"['CDC42BPB', 'AMN']","[0.14451828049711, 0.903429600023586]","[0.252425422648634, 0.115049075004423]","['CDX2', 'CDX4', 'CUX1', 'EOMES', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXM1', 'FOXO3', 'GATA3', 'GATA4', 'GATA5', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'MYBL2', 'P300', 'PBX2', 'PDX1', 'PGR', 'PITX1', 'RARA', 'RFX1', 'RFX2', 'RFX3', 'SOX9', 'TAL1', 'TBX5', 'TRPS1', 'YY1', 'ZIC1']","['ATF2', 'BCL11A', 'BCL11B', 'FEZF1', 'FOXM1', 'IKZF3', 'KLF10', 'MZF1', 'OSR2', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP3', 'TRIM28', 'TSHZ1', 'YY1', 'ZBTB17', 'ZBTB44', 'ZBTB6', 'ZBTB8A', 'ZEB2', 'ZNF10', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF660', 'ZNF76', 'ZNF770', 'ZNF843', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr14,103801402,103801902,3.245709494252771,3.065950601401579,3.1735794141988376,3.0725220532454958,2.867903265293577,2.883779442848826,['ZFYVE21'],[0.0644666725281412],[0.664259996904456],"['ARNTL', 'ATF3', 'ATF4', 'BACH1', 'BACH2', 'BATF', 'DDIT3', 'FOSL1', 'FOSL2', 'HLF', 'HOXA9', 'JUN', 'JUNB', 'MAFA', 'MAFB', 'MAFK', 'MAX', 'MITF', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NFE2', 'NFE2L2', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS1', 'OLIG2', 'P300', 'PLAGL1', 'SIX2', 'STAT3', 'STAT4', 'TBP', 'THRB', 'ZIC3']","['ATF2', 'BCL11A', 'EGR2', 'FEZF1', 'GFI1B', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF16', 'KLF17', 'KLF8', 'L3MBTL2', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY2', 'ZBTB10', 'ZBTB17', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF518A', 'ZNF558', 'ZNF560', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF770', 'ZNF843', 'ZSCAN16', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr14,105015149,105015649,2.26086179397558,2.0277481421351315,2.400980104038529,2.0425357470808496,1.4163730159403318,2.0024737070146355,"['CDCA4', 'AHNAK2']","[0.288305758317148, -0.549750895127823]","[0.0125716037043169, 0.10887678167554]","['ARNT', 'ASCL1', 'ATOH1', 'BHLHA15', 'E2F3', 'E2F4', 'EHF', 'ELF4', 'EPAS1', 'ERG', 'ETV1', 'ETV4', 'FOXO1', 'GATA3', 'HIF1A', 'MYB', 'NANOG', 'NEUROD1', 'NEUROG2', 'NKX3-1', 'NKX6-1', 'NR2E1', 'OLIG2', 'PRDM10', 'PTF1A', 'RUNX1', 'RUNX2', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'SPDEF', 'TAL1', 'TCF21', 'TCF4', 'TRPS1', 'TWIST2']",,"['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr14,105033248,105033775,2.9880697310240643,2.793655626393849,2.8694828637202097,3.3134188703265943,3.122111199736428,3.503767972731373,['CDCA4'],[0.288305758317148],[0.0125716037043169],"['ASCL1', 'IRF8', 'NEUROG2', 'PITX1', 'PTF1A', 'TAL1', 'TWIST2']","['L3MBTL2', 'MAZ', 'PRDM1', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB8A', 'ZEB2', 'ZFP37', 'ZIC2', 'ZNF10', 'ZNF140', 'ZNF335', 'ZNF423', 'ZNF518A', 'ZNF76', 'ZNF777', 'ZNF843', 'ZSCAN30', 'ZSCAN5A']","['H3K27ac', 'H3K4me3']"
chr15,29244406,29244938,3.6342701769203263,4.028199392438669,3.559397928843896,3.2868957818792763,2.3446049049713986,2.9339426919533427,['NSMCE3'],[0.113738063367186],[0.310261922365723],"['AR', 'ARNTL', 'CDX2', 'CDX4', 'EGR1', 'EOMES', 'FOXD3', 'FOXO1', 'GLI2', 'GLI3', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD12', 'HOXD13', 'MNT', 'MYB', 'MYCN', 'NFATC1', 'NR5A2', 'PLAGL1', 'RARA', 'RUNX1', 'SOX15', 'SOX3', 'SOX6', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TFAP2C', 'WT1', 'ZFX', 'ZNF711']","['BCL6B', 'GLIS1', 'PRDM4', 'PRDM6', 'ZIC2']",['H3K4me1']
chr15,29550921,29551421,3.013712605861217,2.8010325112438195,2.3615509839651745,2.303438655768745,1.70830952415887,2.195265512685008,['NSMCE3'],[0.113738063367186],[0.310261922365723],"['ATOH1', 'CDX2', 'CDX4', 'CUX1', 'EN1', 'EOMES', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD13', 'NANOG', 'NEUROG2', 'NFIX', 'NFYA', 'OLIG2', 'ONECUT2', 'P300', 'PKNOX1', 'STAT6', 'TAL1', 'TBX21', 'TBX5', 'TCF4', 'TGIF1', 'TGIF2', 'TWIST2', 'ZNF263', 'ZNF415']","['ATF2', 'GLIS1', 'OSR2', 'PKNOX1', 'PRDM10', 'SP7', 'YY2', 'ZBTB17', 'ZIC2', 'ZNF24', 'ZNF324', 'ZNF600', 'ZNF629']",['H3K4me1']
chr15,32801801,32802533,1.7124771418275024,1.994081772418288,2.099166039249522,1.8218375234581397,1.6563183886347277,1.8812053064629644,,,,"['ARNT', 'CRX', 'CUX2', 'GSC', 'HLF', 'HOXA10', 'HOXA2', 'HOXD11', 'HOXD12', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NR2F1', 'NR2F2', 'NR2F6', 'ONECUT1', 'ONECUT2', 'OTX2', 'PBX2', 'PDX1', 'PITX1', 'RARA', 'SMAD2', 'SMAD3', 'TBR1', 'TBXT', 'THRB']","['PKNOX1', 'PRDM6', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZFP69B', 'ZNF692']",['H3K4me1']
chr15,36333941,36334441,2.49312117112379,2.7476185760782994,2.3528692680181784,1.833906552588329,1.5991941614357603,1.8473082857835608,,,,"['ATF1', 'ATF4', 'DDIT3', 'EHF', 'ERG', 'ETS1', 'FOXO1', 'GATA3', 'GATA4', 'HLF', 'HOXD12', 'ISL1', 'NFATC1', 'NFIL3', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NR2F1', 'NR2F2', 'NR2F6', 'PITX1', 'PLAGL1', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX9', 'TAL1', 'THRB', 'TRPS1', 'ZNF7']","['L3MBTL2', 'MZF1', 'OSR2', 'PRDM4', 'PRDM6', 'TRIM28', 'WT1', 'ZBTB44', 'ZNF133', 'ZNF335', 'ZNF548']",['H3K27ac']
chr15,37083545,37084045,8.230553047731325,8.758873588302613,8.100230200716544,6.864095425246786,7.656663213029258,6.950463276556754,,,,"['ATF1', 'ATF4', 'ATF7', 'BATF', 'CDX2', 'CDX4', 'CREB1', 'CTCFL', 'DDIT3', 'EBF1', 'EHF', 'ESRRA', 'ESRRB', 'ESRRG', 'HLF', 'HOXA11', 'HOXA13', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'MAFA', 'MEF2B', 'NFIL3', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NR2F1', 'NR2F2', 'NR2F6', 'NR4A1', 'PLAGL1', 'RARA', 'RBPJ', 'RUNX1', 'TAL1', 'TGIF1', 'THRB', 'ZIC1', 'ZIC3']","['GLIS1', 'ZIC2', 'ZNF341', 'ZNF423']","['H3K36me3', 'H3K4me1']"
chr15,40098650,40099351,9.830901834932002,12.34370583434062,6.238975402904964,10.348028039305904,17.156612232009614,16.73041688578622,['BMF'],[-0.0563172139456774],[0.787888647504377],"['AR', 'ARNT', 'ATF3', 'BACH2', 'BATF', 'EBF1', 'EGR1', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'JUN', 'JUNB', 'KLF14', 'MAFB', 'MAFK', 'MAZ', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'NANOG', 'NFE2', 'NFE2L2', 'NFIX', 'NKX3-1', 'NR2E1', 'PLAGL1', 'PRDM10', 'RFX6', 'RUNX1', 'SMAD3', 'SOX9', 'SP2', 'SP5', 'TAL1', 'WT1', 'ZIC1', 'ZNF322', 'ZNF467', 'ZNF711']","['ARNT', 'BCL11B', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF7', 'KLF8', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SP2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF701', 'ZNF770', 'ZNF792', 'ZNF843', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,44082664,44083164,2.448162908136989,2.241664885667447,1.8704444062229597,2.2835537773702965,1.294593683070822,1.4300374870132548,,,,"['AR', 'ASCL2', 'ATF4', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EBF2', 'EN1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HLF', 'HOXA13', 'HOXA9', 'HOXD12', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NFIL3', 'NFIX', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PITX1', 'PROP1', 'PTF1A', 'RBPJ', 'SNAI1', 'SNAI2', 'SOX10', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX9', 'TCF12', 'TCF3', 'TRPS1', 'ZEB1', 'ZEB2']","['IKZF3', 'PRDM6', 'ZNF24', 'ZNF34', 'ZNF843']",['H3K4me1']
chr15,47331824,47332324,3.592333289412926,3.404855311322538,3.991923791445079,3.0704509019371358,3.4037074022161464,3.976642662633599,,,,"['DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'FOXD3', 'FOXO1', 'GATA1', 'GATA2', 'GATA3', 'GATA5', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MAFA', 'MAFB', 'MAFF', 'MAFK', 'NANOG', 'NFIX', 'NKX2-1', 'NKX6-1', 'PHOX2A', 'PHOX2B', 'PITX1', 'PROP1', 'SOX10', 'SOX3', 'SOX4', 'TBR1', 'TEAD3', 'TRPS1']","['PRDM6', 'ZNF10', 'ZNF335']","['H3K27ac', 'H3K4me1']"
chr15,55267488,55268051,3.272641313796312,2.7205602530279145,2.5127044731496926,2.970277483351108,1.7262524533465469,2.489804032244097,['RAB27A'],[-0.32897129955109],[0.0055389613963056],"['ATF1', 'ATF2', 'ATF7', 'CREB1', 'CRX', 'ELF1', 'ELK1', 'ELK4', 'ERG', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GSC', 'HAND2', 'JUN', 'KLF14', 'LEF1', 'MYBL1', 'MYBL2', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS4', 'OTX2', 'PITX1', 'RFX6', 'SMAD3', 'TCF7L1', 'TCF7L2', 'ZNF341', 'ZNF768']","['PRDM10', 'PRDM6', 'SCRT2', 'ZBTB17', 'ZBTB44', 'ZNF341', 'ZNF366', 'ZXDB']",['H3K4me1']
chr15,55735958,55736458,1.7498026164468172,1.649410346100593,1.8846626206935624,1.7503945790618642,2.199701314026196,2.2096006402846204,,,,"['ARNT', 'CDX4', 'HOXA11', 'HOXA13', 'HOXB13', 'MEF2A', 'MEF2B', 'MYB', 'MYBL1', 'MYBL2', 'MYNN', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'P300', 'PITX1', 'RORA', 'RORC', 'TBR1', 'TBX5', 'ZEB1', 'ZEB2']","['PRDM6', 'ZNF362']",['H3K4me1']
chr15,56040246,56041149,22.206054796478966,23.369232544451148,17.866385794203765,33.18325528632704,38.73112138380622,47.08597712099516,,,,"['AR', 'ARNT', 'ARNTL', 'ATF1', 'ATF3', 'ATF4', 'ATF7', 'BATF', 'BHLHE40', 'BHLHE41', 'CLOCK', 'CREB5', 'DDIT3', 'DLX1', 'DLX2', 'EHF', 'ELF3', 'EN1', 'ERG', 'ESRRG', 'FLI1', 'FOSL1', 'FOSL2', 'FOXD3', 'HLF', 'HOXD11', 'JUN', 'JUNB', 'LHX3', 'MAX', 'MITF', 'MNT', 'MYB', 'MYC', 'MYCN', 'NFIX', 'NKX2-1', 'NKX2-5', 'NKX3-1', 'NPAS1', 'NPAS2', 'RELA', 'SNAPC1', 'TAL1', 'TBX21', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TGIF1', 'TGIF2', 'THRB', 'USF1', 'USF2', 'ZBTB7A', 'ZIC1', 'ZNF189', 'ZNF341', 'ZNF416']","['ATF2', 'BCL11A', 'BCL6B', 'FEZF1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF510', 'ZNF513', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,57031672,57032172,3.631702942657154,3.5096758536247545,2.877606778804553,3.7265029615056857,4.306688442769512,5.154814431102101,,,,"['ARNT', 'ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BCL6', 'CREB5', 'EGR1', 'EN1', 'HOXA9', 'IRF3', 'JUN', 'JUND', 'LHX3', 'MAX', 'MAZ', 'MEIS1', 'MITF', 'MNT', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NKX2-2', 'NKX2-5', 'NKX6-1', 'NPAS1', 'NPAS2', 'PITX1', 'PRDM15', 'PROP1', 'SPDEF', 'TAL1', 'TBX5', 'TFAP4', 'TGIF1', 'TGIF2', 'USF2', 'WT1', 'ZNF467', 'ZNF519', 'ZNF675']","['ATF2', 'L3MBTL2', 'PKNOX1', 'PRDM1', 'PRDM10', 'ZBTB44', 'ZNF155', 'ZNF362', 'ZNF366', 'ZNF629', 'ZSCAN21']",['H3K4me1']
chr15,58361088,58361651,1.6118595136341127,2.101131422509137,1.6091591157031866,2.0407488137459087,1.8423581411326924,2.059013084906544,,,,"['AR', 'ATF1', 'BATF', 'CDX2', 'CDX4', 'CRX', 'EBF1', 'EBF2', 'EOMES', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'HLF', 'HOXA11', 'HOXD11', 'ISL1', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'NFATC1', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'OLIG2', 'ONECUT2', 'PLAGL1', 'RBPJ', 'SIX1', 'SIX2', 'SIX4', 'SPDEF', 'TAL1', 'TBR1', 'TBX5', 'TFAP2A', 'TFAP2C', 'TGIF2', 'ZFP57']","['ATF2', 'BCL11A', 'CTBP1', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF7', 'KLF8', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF146', 'ZNF18', 'ZNF184', 'ZNF2', 'ZNF24', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF449', 'ZNF488', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF792', 'ZNF843', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,62365648,62366251,4.034841573626469,4.16625336575578,3.448573414960798,3.701954982485484,2.806495056037055,3.761471224603943,,,,"['ASCL1', 'ASCL2', 'ATF1', 'ATF2', 'ATF4', 'ATF7', 'ATOH1', 'BHLHA15', 'CREB5', 'DDIT3', 'EHF', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXH1', 'HLF', 'HSF1', 'ISL1', 'JUN', 'MYB', 'MYBL1', 'MYBL2', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROG2', 'NFIA', 'NFIL3', 'NKX6-1', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PTF1A', 'RARA', 'SMAD3', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TEAD1', 'TEAD3', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TWIST2', 'ZEB1']","['ATF2', 'CTCF', 'FEZF1', 'GLIS1', 'GLIS2', 'KLF10', 'OSR2', 'PRDM1', 'PRDM10', 'PRDM6', 'SP7', 'ZBTB17', 'ZBTB44', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZSCAN5C']",['H3K4me1']
chr15,65416757,65417257,5.062217315689423,5.820265372081979,5.144703436416947,4.2451740591157385,4.906165606080734,4.225165317587168,"['IGDCC3', 'IGDCC4']","[-0.273421585823481, -0.928129063248007]","[0.0304956789131548, 1.0776372282724e-07]","['ARNT', 'CRX', 'ESRRA', 'GSC', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'IRF3', 'KLF10', 'KLF14', 'MAZ', 'NFIX', 'OTX2', 'PITX1', 'PLAGL1', 'RARA', 'RFX6', 'SP5', 'SPDEF', 'THRB', 'WT1', 'ZBTB7A', 'ZFX', 'ZNF281', 'ZNF415', 'ZNF467', 'ZNF711']","['GLIS1', 'IKZF3', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF7', 'KLF9', 'MAZ', 'PATZ1', 'PRDM6', 'WT1', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB6', 'ZIC2', 'ZNF189', 'ZNF341', 'ZNF629', 'ZNF692', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr15,65730759,65731259,2.129160447508037,1.7662767796407308,2.1870621541934665,2.0969679639351324,1.835830622255321,2.1301824893497523,,,,"['ATF4', 'CRX', 'DDIT3', 'EOMES', 'FOXD3', 'HLF', 'HOXA10', 'HOXD12', 'ISL1', 'MEF2B', 'MEF2C', 'NFIL3', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TBX5', 'TGIF1', 'TGIF2', 'YY1', 'ZIC1', 'ZNF652']","['ATF2', 'BCL6B', 'FEZF1', 'OSR2', 'PRDM6', 'WT1', 'YY2', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZEB2', 'ZNF174', 'ZNF24', 'ZNF324', 'ZNF350', 'ZNF366', 'ZNF518A', 'ZNF558', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN4']",['H3K4me1']
chr15,66803116,66803616,3.2835639882384173,3.597393211130372,3.077434231901261,2.533691870473689,3.090262079209828,2.886053695248051,,,,"['BCL6', 'ERG', 'FOXA1', 'FOXA2', 'FOXM1', 'GLI3', 'ISL1', 'KLF14', 'KLF5', 'NFIA', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'PLAGL1', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'SOX6', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'ZBTB7A', 'ZFP57', 'ZFX', 'ZNF416', 'ZNF711']","['ATF2', 'BCL11A', 'FEZF1', 'GFI1B', 'GLI4', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM2', 'PRDM4', 'SP2', 'SP3', 'SP7', 'TRIM28', 'WT1', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF146', 'ZNF2', 'ZNF24', 'ZNF335', 'ZNF449', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF770', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,67680549,67681137,8.91361654113542,9.585305197302937,6.6111295997075175,9.326980486338575,10.132631633411304,9.004556168595876,,,,"['ARNTL', 'ATF1', 'ATF4', 'CDX2', 'CDX4', 'CLOCK', 'DDIT3', 'HLF', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MAX', 'MNT', 'NFIL3', 'NFYA', 'NKX6-1', 'NPAS1', 'NPAS2', 'PBX2', 'PDX1', 'PITX1', 'PTF1A', 'TAL1', 'TFAP4', 'TGIF1', 'THRB', 'ZNF416']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'EGR2', 'FEZF1', 'GFI1B', 'IKZF3', 'KLF16', 'OSR2', 'PKNOX1', 'PRDM10', 'PRDM6', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB2', 'ZFP69B', 'ZNF174', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF350', 'ZNF366', 'ZNF404', 'ZNF501', 'ZNF513', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF610', 'ZNF660', 'ZNF692', 'ZXDB']",['H3K4me1']
