chrom,start,end,CC_R1,CC_R2,CC_R3,CTCF_R1,CTCF_R2,CTCF_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr13,45500760,45501277,2.9662058061629124,3.0256574767797826,3.1823960672201337,2.2271967601953504,2.210727148265744,2.390904746579549,,,,"['ASCL1', 'ATF1', 'ATF4', 'ATF7', 'ATOH1', 'BHLHA15', 'CREB5', 'DDIT3', 'EN1', 'ESRRA', 'FOXA1', 'FOXD3', 'FOXL2', 'GRHL2', 'HLF', 'MEIS1', 'NEUROD1', 'NEUROG2', 'NFIL3', 'NKX2-1', 'OLIG2', 'ONECUT2', 'PLAGL1', 'POU1F1', 'PTF1A', 'RARA', 'RUNX1', 'RUNX2', 'SMAD3', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'SOX9', 'TAL1', 'TBP', 'TCF12', 'TCF21', 'TCF4', 'TEAD1', 'TEAD3', 'TGIF1', 'TGIF2', 'TRPS1', 'TWIST2', 'ZNF467']","['PATZ1', 'PRDM6', 'WT1', 'ZEB2', 'ZNF366', 'ZNF518A', 'ZNF558']",['H3K27ac']
chr13,45773149,45773697,2.931024286782018,3.405406307542179,4.276294644252007,3.7944398457312727,4.358369405231377,3.999182803892879,,,,"['ATF3', 'BCL6', 'CUX1', 'CUX2', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXH1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'GFI1B', 'HLF', 'HOXC9', 'JUN', 'LHX1', 'LHX2', 'LHX3', 'MEF2A', 'MYBL1', 'NFATC1', 'NFIL3', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'PDX1', 'PHOX2A', 'POU1F1', 'PROP1', 'RFX5', 'RFX6', 'SIX1', 'SIX2', 'SOX6', 'TBP', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TP53', 'TP63', 'TP73', 'TRPS1']","['BCL6B', 'FEZF1', 'GLIS1', 'HIC1', 'OSR2', 'PRDM4', 'PRDM6', 'WT1', 'YY1', 'ZBTB17', 'ZEB1', 'ZEB2', 'ZNF18', 'ZNF189', 'ZNF366', 'ZNF394', 'ZNF501', 'ZNF629', 'ZNF664', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr13,46615645,46616178,2.270534516372187,2.2105489438790253,2.372653746578796,2.82314250245322,3.0016132314018056,2.6128926398559464,,,,"['ASCL1', 'ATOH1', 'BCL6', 'BHLHA15', 'ERG', 'ETV1', 'ETV4', 'HOXA11', 'HOXA9', 'HOXD11', 'HOXD12', 'NEUROD1', 'NEUROG2', 'NFATC1', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NPAS4', 'OLIG2', 'PITX1', 'PTF1A', 'RBPJ', 'RUNX1', 'RUNX2', 'STAT6', 'TAL1', 'TCF4', 'TFAP4', 'TWIST2', 'ZNF189', 'ZNF416', 'ZNF467', 'ZNF711']","['BCL11A', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'IKZF3', 'INSM2', 'KLF10', 'OSR2', 'OVOL3', 'PRDM1', 'PRDM4', 'PRDM6', 'SCRT1', 'SP7', 'TSHZ1', 'WT1', 'ZBTB12', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZBTB8A', 'ZEB2', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF366', 'ZNF391', 'ZNF449', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF843', 'ZSCAN16', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr13,48978748,48979305,2.4377690370107463,2.6442207824125625,2.4490270457911087,1.95184306226667,1.9087684005957437,1.816465084839412,"['MLNR', 'FNDC3A']","[-0.252941297277208, 0.159841869683977]","[0.736770230260251, 0.3131696092121]","['DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'GATA4', 'HOXA11', 'HOXA13', 'MEIS1', 'NANOG', 'NFATC1', 'NKX3-1', 'NKX6-1', 'RUNX1', 'RUNX2', 'SIX1', 'SIX2', 'SOX10', 'SOX3', 'SOX9', 'TBX5', 'TCF7', 'TGIF1', 'TGIF2']","['PRDM1', 'PRDM6', 'ZNF366']",['H3K4me1']
chr13,48979771,48980271,1.5192761446200285,1.8617829368113328,2.05607194509179,1.236026154167013,1.6460336858061393,1.4645590674649298,"['MLNR', 'FNDC3A']","[-0.252941297277208, 0.159841869683977]","[0.736770230260251, 0.3131696092121]","['ARNT', 'ATF1', 'ATF4', 'BARX1', 'CDX2', 'CDX4', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'LHX2', 'MAFA', 'NANOG', 'NFIL3', 'NFIX', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'OLIG2', 'P300', 'PGR', 'RUNX1', 'SOX6', 'ZIC1']","['FEZF1', 'PKNOX1', 'PRDM6', 'ZBTB26', 'ZNF600', 'ZNF660']",['H3K4me1']
chr13,50186148,50186701,2.817019510918278,3.027230063825925,3.162347479555827,2.2872534080889286,2.5545833575916013,2.807129602576558,"['KCNRG', 'RNASEH2B']","[-1.00435858351828, -0.0705904885543466]","[0.0183648830391169, 0.491586685720823]","['AR', 'ASCL1', 'ASCL2', 'FOXD3', 'OLIG2', 'PGR', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'RORA', 'SNAI1', 'TBX5', 'TCF12', 'TCF3', 'THRB', 'ZEB1']","['EGR2', 'KLF17', 'KLF9', 'L3MBTL2', 'SCRT2', 'SP7', 'ZBTB10', 'ZBTB26', 'ZFHX2', 'ZNF189', 'ZNF2', 'ZNF335', 'ZNF341', 'ZNF37A', 'ZNF600']",['H3K27ac']
chr13,50357482,50357982,8.48359458498215,11.81715050253738,7.122327122958595,5.682326187005786,7.03225706677816,4.73864079700997,"['KCNRG', 'RNASEH2B']","[-1.00435858351828, -0.0705904885543466]","[0.0183648830391169, 0.491586685720823]","['ARNTL', 'ATF1', 'ATF2', 'ATF7', 'CREB1', 'CREB5', 'CRX', 'EOMES', 'ESRRG', 'GATA3', 'GATA4', 'GLI3', 'GSC', 'JUN', 'JUND', 'LEF1', 'MYBL2', 'NANOG', 'NFIA', 'NFIX', 'NKX3-1', 'NR2E1', 'OTX2', 'PITX1', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'SOX6', 'TAL1', 'TBR1', 'TCF7', 'TGIF1', 'THRB', 'TRPS1', 'ZNF652']","['ATF2', 'BCL11A', 'CTBP1', 'FEZF1', 'GLI2', 'GLI4', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'MYNN', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SCRT1', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZNF10', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF391', 'ZNF394', 'ZNF501', 'ZNF547', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr13,50386625,50387150,4.543951161768336,5.647756122461025,5.135474892603407,3.639736889589856,4.608333515841853,4.4746386618423495,"['KCNRG', 'RNASEH2B']","[-1.00435858351828, -0.0705904885543466]","[0.0183648830391169, 0.491586685720823]","['AR', 'ASCL1', 'ASCL2', 'ATOH1', 'CEBPA', 'HLF', 'HOXA11', 'HOXA13', 'HOXD11', 'LEF1', 'MYF5', 'MYOD1', 'MYOG', 'NFIL3', 'NPAS4', 'PGR', 'PITX1', 'PTF1A', 'RARA', 'RBPJ', 'SOX9', 'TAL1', 'TBP', 'TBX21', 'TBX5', 'TCF12', 'TCF3', 'TCF7', 'TFAP4', 'THRB', 'TWIST2', 'ZFX', 'ZNF263', 'ZNF711']","['CTCF', 'FEZF1', 'GFI1B', 'GLIS1', 'GLIS2', 'IKZF3', 'KLF10', 'KLF9', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM6', 'REST', 'SCRT2', 'SP3', 'WT1', 'ZBTB6', 'ZFP37', 'ZFX', 'ZNF10', 'ZNF2', 'ZNF335', 'ZNF449', 'ZNF561', 'ZNF610', 'ZNF654', 'ZNF660', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr13,50617036,50617571,2.811510297597578,2.7673943360695765,2.4017642785476867,2.325144240196193,2.5704165431799515,2.4284254633859845,"['KCNRG', 'RNASEH2B']","[-1.00435858351828, -0.0705904885543466]","[0.0183648830391169, 0.491586685720823]","['DMC1', 'E2F6', 'ESRRA', 'GATA2', 'GATA3', 'GATA5', 'MAFF', 'MYB', 'MYBL1', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NR5A2', 'SF1', 'TAL1', 'TGIF2', 'THRB', 'TRPS1', 'ZIC1', 'ZNF189', 'ZNF341', 'ZNF467', 'ZNF7']","['ATF2', 'CTBP1', 'FEZF1', 'GLI2', 'HIC1', 'IKZF3', 'PKNOX1', 'PRDM6', 'ZEB2', 'ZIC2', 'ZNF335', 'ZNF341', 'ZNF639', 'ZNF677', 'ZNF843', 'ZSCAN30']",['H3K4me1']
chr13,97259846,97260384,8.873817331056305,9.423804961614254,8.007454308301362,5.974409933602573,5.998842945853773,5.365647765432326,,,,"['ARNTL', 'ATF1', 'ATF3', 'ATF4', 'BATF', 'BHLHE41', 'DDIT3', 'E2F3', 'E2F4', 'E2F6', 'EOMES', 'ESRRB', 'ESRRG', 'FOSL1', 'FOSL2', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXO1', 'FOXO3', 'FOXP1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GLI3', 'HLF', 'HOXA9', 'JUN', 'JUNB', 'MNT', 'NFIL3', 'NKX6-1', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PGR', 'PLAGL1', 'POU1F1', 'RARA', 'RBPJ', 'SMAD3', 'SOX10', 'SOX15', 'SOX3', 'STAT3', 'TBX21', 'THRB', 'TRPS1']","['ATF2', 'BCL6B', 'FEZF1', 'HIC1', 'IKZF3', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF24', 'ZNF266', 'ZNF280D', 'ZNF324', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF518A', 'ZNF530', 'ZNF558', 'ZNF629', 'ZNF660', 'ZNF664', 'ZNF692', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4']",['H3K27ac']
chr13,100392697,100393252,9.543579692296085,11.58720249486945,6.884342542151114,5.392286891175733,5.200031280148616,3.6724010296154654,,,,"['ATF3', 'ATOH1', 'BATF', 'BHLHA15', 'BHLHE41', 'ESRRB', 'ESRRG', 'FOSL1', 'FOSL2', 'HAND2', 'JUN', 'JUNB', 'KLF5', 'MITF', 'NEUROD1', 'NEUROG2', 'NKX3-2', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'OLIG2', 'PLAGL1', 'PTF1A', 'RARA', 'RBPJ', 'RFX6', 'TAL1', 'TBX5', 'TCF21', 'TCF4', 'TFAP2A', 'TFAP2C', 'THRB', 'TWIST2', 'ZNF467']","['ATF2', 'BCL11A', 'FEZF1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF8', 'MZF1', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP7', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF394', 'ZNF398', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr13,102812783,102813283,2.3651014504975074,2.413629896006664,2.951260418361584,2.279328590143067,2.6305086714439,2.6514304144298992,,,,"['ATF1', 'ATF4', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'ELF4', 'EN1', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'HLF', 'HOXD12', 'LHX2', 'LHX3', 'MYB', 'MYBL1', 'MYBL2', 'NFIL3', 'NKX6-1', 'OLIG2', 'ONECUT2', 'PGR', 'PHOX2A', 'POU1F1', 'PROP1', 'RARA', 'RBPJ', 'SMAD2', 'SMAD3', 'SPI1', 'STAT6', 'TAL1', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFAP2C', 'TWIST2']","['ZBTB20', 'ZBTB44', 'ZNF341', 'ZNF501', 'ZNF600']",['H3K4me1']
chr13,111091370,111091927,2.7756274431516363,3.227941076721633,3.7501272646489774,3.79979089518461,4.0164228908530415,4.029498947899152,,,,"['CRX', 'DLX1', 'DLX2', 'DLX5', 'DMC1', 'EN1', 'FOXA2', 'HOXA11', 'HOXA13', 'MEIS1', 'NKX6-1', 'PITX1', 'RFX6', 'TBX5', 'TGIF1', 'TGIF2', 'ZFP57']","['OSR2', 'PKNOX1', 'PRDM6', 'TRIM28', 'ZNF335', 'ZNF366', 'ZNF561', 'ZNF600', 'ZSCAN30', 'ZSCAN5C']",['H3K4me1']
chr13,113837049,113837850,14.827486430877975,17.920078109670758,15.224430552121245,14.020668695898042,15.922821558452233,13.3649026717266,,,,"['AR', 'ASCL2', 'DMC1', 'FOXO1', 'MAFA', 'MAZ', 'MYOD1', 'NFIA', 'NKX3-2', 'NPAS1', 'NPAS2', 'PTF1A', 'TAL1', 'TBX5', 'TCF12', 'TCF3', 'THRB', 'TP53', 'TP63', 'TP73', 'ZBTB7A', 'ZEB1', 'ZNF189', 'ZNF263', 'ZNF341', 'ZNF416']","['ATF2', 'BCL11A', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF17', 'KLF9', 'MAZ', 'OSR2', 'PATZ1', 'PRDM4', 'REST', 'SP7', 'TSHZ1', 'ZBTB1', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF341', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF561', 'ZNF600', 'ZNF639', 'ZNF660', 'ZSCAN26', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A']","['H3K27ac', 'H3K4me1']"
chr14,21455977,21456653,3.4283629613011235,4.303187271815184,3.1996141258185475,3.253435798837867,3.736369705864625,2.9998203029096224,"['TOX4', 'CHD8']","[0.0681234456267234, 0.217093726781653]","[0.440032812634617, 0.0256014079166234]","['BCL6', 'EBF2', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ETS1', 'ETV1', 'ETV4', 'GABPA', 'HOXD11', 'MAZ', 'NR2F1', 'NR2F2', 'NR2F6', 'PLAGL1', 'PRDM15', 'RARA', 'RUNX1', 'RUNX2', 'SPDEF', 'STAT3', 'ZBTB7A', 'ZFX', 'ZNF264', 'ZNF711']","['CTCF', 'ELF4', 'KLF17', 'NFRKB', 'PATZ1', 'PRDM1', 'PRDM10', 'REST', 'SP2', 'SP3', 'YY1', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZFX', 'ZNF18', 'ZNF189', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF501', 'ZNF561', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr14,22536749,22537552,5.968328630911788,8.363369281645841,6.570230408921006,5.945499031594756,6.756015959316272,5.772751023362727,,,,"['AR', 'ARNTL', 'ATF3', 'BATF', 'CDX2', 'CDX4', 'DMC1', 'EBF2', 'EOMES', 'FOSL1', 'FOSL2', 'FOXO1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'JUN', 'JUNB', 'MAX', 'MEIS1', 'MNT', 'MYC', 'MYCN', 'NPAS1', 'NPAS2', 'NPAS4', 'PGR', 'POU1F1', 'RBPJ', 'SREBF1', 'TBP', 'TBX21', 'TBX5', 'TEAD1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TP73', 'ZNF263', 'ZNF415']","['GLIS1', 'INSM2', 'KLF16', 'KLF17', 'KLF8', 'L3MBTL2', 'MAZ', 'PATZ1', 'PRDM1', 'PRDM10', 'SCRT2', 'SP3', 'SP7', 'TSHZ1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZNF184', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF707', 'ZSCAN21', 'ZSCAN23', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr14,22887278,22887778,2.984577576358741,3.234738420996411,2.552918279319185,2.577133724390926,2.82167311973135,2.465305263482604,"['RBM23', 'REM2']","[-0.176649974338181, -0.0913449288264672]","[0.0231719685087385, 0.819139599449352]","['AR', 'ARNTL', 'CLOCK', 'ELF4', 'ELF5', 'EN1', 'ESRRA', 'GATA3', 'HOXA11', 'HOXD11', 'HOXD13', 'LHX2', 'MAX', 'MITF', 'NANOG', 'NKX3-1', 'NKX6-1', 'NPAS1', 'NPAS2', 'P300', 'PGR', 'PLAGL1', 'SPI1', 'SPIB', 'TBP', 'THRB', 'TRPS1', 'ZFP57', 'ZFX', 'ZNF189', 'ZNF341', 'ZNF711']","['GLIS2', 'KLF10', 'KLF16', 'KLF8', 'OVOL3', 'PATZ1', 'PRDM10', 'REST', 'SP3', 'SP7', 'WT1', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZFHX2', 'ZFP69B', 'ZFX', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF518A', 'ZNF561', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr14,23061924,23062587,9.646757048080188,10.94293343276615,8.206314794485575,7.669796111745541,8.375585836056121,6.893564666486832,['CDH24'],[-0.330732352384634],[0.0017407732030779],"['ARNT', 'ARNTL', 'ATF1', 'BHLHE40', 'BHLHE41', 'CLOCK', 'DMC1', 'ELF4', 'ERG', 'ETS1', 'FOXO1', 'GLI3', 'KLF5', 'KLF6', 'MAFA', 'MAFB', 'MAFF', 'MAFK', 'MAX', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NKX2-1', 'NKX3-1', 'NKX3-2', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'RBPJ', 'SMAD2', 'SMAD3', 'SMAD4', 'SNAI1', 'SOX10', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX9', 'TAL1', 'TCF12', 'TEAD1', 'THRB', 'USF1', 'ZIC1']","['BCL11A', 'EGR2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF10', 'KLF8', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'SCRT1', 'SCRT2', 'SP7', 'TSHZ1', 'ZBTB17', 'ZBTB21', 'ZEB2', 'ZFHX2', 'ZIC2', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZXDB']","['H3K27ac', 'H3K36me3']"
chr14,30690749,30691331,2.5479014485252653,3.031048379466574,2.2590642004220585,2.313758535440799,2.390516361881579,2.243241702986631,,,,"['CDX2', 'CDX4', 'CRX', 'DMC1', 'EHF', 'ELF3', 'ELF5', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'OTX2', 'P300', 'PITX1', 'RUNX1', 'RUNX2', 'ZFX', 'ZNF711']","['CTCF', 'EGR2', 'IKZF3', 'KLF1', 'KLF8', 'L3MBTL2', 'NFRKB', 'PKNOX1', 'YY1', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZIC2', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF423', 'ZNF561', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF654']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr14,33642803,33643303,2.146426171852849,1.8709468943488856,1.6067624057545191,2.137351978268564,1.8393000174659535,2.026650092936082,,,,"['CRX', 'CUX1', 'CUX2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'LEF1', 'MAFF', 'MITF', 'MYNN', 'NANOG', 'NKX6-1', 'NPAS4', 'ONECUT1', 'ONECUT2', 'PDX1', 'PITX1', 'PRDM1', 'RUNX1', 'SIX2', 'TGIF1', 'TGIF2', 'TRPS1']","['ARNT', 'CTBP1', 'IKZF3', 'PKNOX1', 'ZBTB17', 'ZEB2', 'ZNF362', 'ZNF384', 'ZNF843']",['H3K4me1']
chr14,36268952,36269452,2.435435236680297,2.5218555063246506,2.49492899773402,2.315686395620901,2.120731327297772,2.394579292808922,,,,"['AR', 'ARNT', 'BCL6', 'ETV1', 'MEIS1', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NPAS4', 'PLAGL1', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'STAT3', 'STAT4', 'STAT5A', 'TBP', 'TBX5', 'TEAD3', 'TGIF2', 'ZBTB12', 'ZFX', 'ZNF711']","['L3MBTL2', 'OSR2', 'ZBTB12', 'ZIC2', 'ZXDB']",['H3K4me1']
chr14,36768809,36769451,5.95388103142025,6.783721071462456,6.451393406265576,3.6440035280876977,4.749865027054073,3.747039577763983,"['SLC25A21', 'PAX9']","[-0.115084377016572, 0.0409833952957893]","[0.619962990806551, 0.82514437954775]","['ARNTL', 'ASCL1', 'ASCL2', 'ATF4', 'BHLHA15', 'CRX', 'DDIT3', 'EOMES', 'GATA3', 'HLF', 'HOXA11', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NFIX', 'NKX2-1', 'NKX2-2', 'NPAS2', 'PITX1', 'PLAGL1', 'PROP1', 'PTF1A', 'TAL1', 'TBX21', 'TBX5', 'TBX6', 'TBXT', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TGIF1', 'TGIF2', 'TRPS1', 'TWIST2', 'ZBTB18', 'ZEB1', 'ZIC1', 'ZNF263', 'ZNF467']","['ATF2', 'OSR2', 'OVOL3', 'PRDM10', 'REST', 'SP7', 'ZBTB48', 'ZNF335', 'ZNF518A', 'ZNF580', 'ZSCAN21']","['H3K27ac', 'H3K4me1']"
chr14,36820849,36821550,4.905077068849981,6.7481221572469,7.499438356150555,6.413810893762658,8.36624494127238,6.902359012173611,"['SLC25A21', 'PAX9']","[-0.115084377016572, 0.0409833952957893]","[0.619962990806551, 0.82514437954775]","['AR', 'CEBPA', 'DMC1', 'EOMES', 'FOXA2', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'RBPJ', 'RUNX1', 'STAT6', 'TBR1', 'TBX5', 'TBX6', 'TRPS1', 'ZBTB7A', 'ZNF416']","['SP7', 'TRIM28', 'ZBTB17', 'ZBTB8A', 'ZNF263', 'ZNF366']","['H3K27ac', 'H3K4me1']"
chr14,50600349,50600910,4.739916710523843,5.472262450344153,7.290633508550192,5.636250473572521,5.869666180738223,6.7512749015077445,['SAV1'],[-0.109461044985646],[0.248564259219243],"['CEBPA', 'EOMES', 'FOXA1', 'FOXM1', 'GATA3', 'GATA4', 'GATA5', 'HLF', 'MYB', 'MYBL1', 'NFIL3', 'NR2F2', 'PHOX2A', 'PITX1', 'POU1F1', 'PROP1', 'TAL1', 'TBR1', 'TBX5', 'TBX6', 'THRB', 'TRPS1']","['BCL11A', 'BCL11B', 'CTCF', 'FEZF1', 'HIC1', 'IKZF3', 'KLF8', 'OSR2', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP7', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB17', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF558', 'ZNF561', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr14,50775202,50775750,2.1685570901229068,2.030764823729424,1.798655130639644,1.8241310170110612,1.6180523297281333,1.7396741338684028,['SAV1'],[-0.109461044985646],[0.248564259219243],"['AR', 'ATF1', 'ATF2', 'ATF7', 'CEBPA', 'CREB5', 'FOXD3', 'GABPA', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'JUN', 'MYB', 'NKX3-1', 'P300', 'PITX1', 'PRDM1', 'RARA', 'RUNX1', 'RUNX2', 'TBX5', 'TEAD3', 'ZNF189', 'ZNF341']","['PRDM1', 'PRDM6', 'ZNF189', 'ZNF335', 'ZNF366', 'ZNF629', 'ZNF660', 'ZSCAN21']",['H3K4me1']
