chrom,start,end,CC_R1,CC_R2,CC_R3,ATF2_R1,ATF2_R2,ATF2_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr14,66503584,66504084,2.915367736973568,3.80417671536108,4.030649430883682,1.1212651092748285,1.0778244814946176,1.1974923138272675,,,,"['ASCL1', 'ATOH1', 'BHLHA15', 'FOXH1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA11', 'HOXA13', 'HOXD11', 'IRF3', 'MYB', 'MYBL1', 'NANOG', 'NEUROG2', 'OLIG2', 'P300', 'POU1F1', 'PTF1A', 'SIX2', 'STAT4', 'TAL1', 'TCF12', 'TCF4', 'TFAP2A', 'TFAP2C', 'TGIF1', 'TGIF2', 'TRPS1', 'TWIST2', 'ZBTB18', 'ZNF7']","['OSR2', 'PRDM10', 'SCRT1', 'SP2', 'SP7', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZNF518A', 'ZNF629', 'ZNF692', 'ZNF843', 'ZSCAN4', 'ZXDB']",['H3K27ac']
chr14,68137700,68138200,3.062874606020709,3.779056260553256,2.4637624238911515,1.9157638717137788,2.4728237443277403,1.961845560599788,,,,"['AR', 'ATF1', 'ATF2', 'ATF7', 'BATF', 'CREB1', 'CREB5', 'EBF2', 'EN1', 'EOMES', 'ERG', 'ESRRA', 'ETS1', 'ETV2', 'ETV4', 'FLI1', 'FOSL1', 'FOXH1', 'HOXA9', 'ISL1', 'JUN', 'JUNB', 'JUND', 'NFIL3', 'NFYA', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX6-1', 'PBX2', 'PDX1', 'PGR', 'RARA', 'SOX9', 'TAL1', 'TBR1', 'TBX5', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFAP2A', 'TFAP2C', 'TGIF1', 'ZNF136', 'ZNF189']","['ATF2', 'CTBP1', 'FEZF1', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF8', 'OSR2', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF391', 'ZNF394', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN16', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr14,69713029,69713529,5.065237860479929,5.119878612563856,6.6079975755157,3.354424420450281,2.6059400797025427,2.648727145202918,,,,"['EBF2', 'HOXA10', 'KLF14', 'LHX3', 'NANOG', 'OLIG2', 'PITX1', 'PLAGL1', 'POU1F1', 'PTF1A', 'SNAPC1', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'SP2', 'STAT6', 'TAL1', 'TCF12', 'TFAP4', 'TP53', 'TP63', 'TP73', 'ZEB1', 'ZEB2', 'ZNF263', 'ZNF416']","['EGR2', 'IKZF3', 'KLF8', 'KLF9', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PRDM1', 'SCRT2', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF18', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF513', 'ZNF561', 'ZNF629', 'ZNF770', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr14,70020725,70021225,2.646270391910281,2.709951577852559,2.151859118873493,2.5333272638848223,1.947207080654972,1.9123219093261972,,,,"['ARNT', 'ARNTL', 'ASCL2', 'ATF1', 'ATF2', 'ATF7', 'BHLHE41', 'CDX2', 'CLOCK', 'CREB5', 'CUX1', 'E2F1', 'E2F3', 'E2F6', 'GLI3', 'JUN', 'JUND', 'MAX', 'MNT', 'MYC', 'MYCN', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PLAGL1', 'PTF1A', 'TCF12', 'THRB', 'ZFX', 'ZIC1']","['ATF2', 'GLI4', 'GLIS1', 'GLIS2', 'KLF17', 'L3MBTL2', 'PATZ1', 'PRDM1', 'PRDM10', 'SCRT2', 'TRIM28', 'WT1', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZFP69B', 'ZIC2', 'ZNF280D', 'ZNF335', 'ZNF341', 'ZNF398', 'ZNF518A', 'ZNF530', 'ZNF600', 'ZNF660', 'ZNF692', 'ZNF770']","['H3K27ac', 'H3K4me1']"
chr14,75711244,75711744,3.2681046474275024,3.385969208904167,3.7730699929614246,3.234619186662037,1.7667756003943562,1.8461927900169288,"['TGFB3', 'TTLL5']","[0.174084288193836, -0.635902429425858]","[0.183170193646578, 2.48491704852284e-08]","['CDX4', 'EHF', 'EOMES', 'ERG', 'ETV1', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'MEIS1', 'NANOG', 'NFIX', 'PGR', 'PITX1', 'PRDM15', 'RFX5', 'SOX9', 'TBR1', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1']","['CTCF', 'FEZF1', 'GLIS1', 'KLF8', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'SP7', 'ZBTB20', 'ZFP37', 'ZIC2', 'ZNF189', 'ZNF629', 'ZNF654', 'ZXDB']",['H3K4me1']
chr14,75867948,75868472,2.554975071274461,2.652953272986693,2.470759468933516,1.4634119263820229,1.8397731049963189,1.516662631089967,"['TGFB3', 'TTLL5']","[0.174084288193836, -0.635902429425858]","[0.183170193646578, 2.48491704852284e-08]","['ATF3', 'BATF', 'CUX1', 'E2F3', 'E2F6', 'EGR1', 'FOSL1', 'FOXO1', 'HOXA11', 'HOXA9', 'HOXC9', 'HOXD10', 'HOXD11', 'JUN', 'JUNB', 'KLF14', 'MAFB', 'NANOG', 'NKX6-1', 'OLIG2', 'PGR', 'PITX1', 'PLAGL1', 'SOX10', 'SOX2', 'SOX3', 'SOX6', 'SOX9', 'TAL1', 'THRB', 'WT1', 'ZNF263']","['ATF2', 'BCL11A', 'BCL11B', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF10', 'KLF8', 'MAZ', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB44', 'ZBTB6', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF121', 'ZNF184', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF394', 'ZNF398', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF680', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN30', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr14,76531693,76532193,4.421929021918245,4.835801706502357,4.764772910242788,2.459959691499901,1.7120284941572457,1.609373551474356,,,,"['AR', 'ATF7', 'CDX4', 'ELK4', 'EOMES', 'FLI1', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'HAND2', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA2', 'HOXA9', 'HOXB13', 'HOXB4', 'HOXD11', 'JUN', 'KLF14', 'LHX3', 'NANOG', 'NFIX', 'NPAS4', 'NR2F1', 'PBX2', 'PDX1', 'PKNOX1', 'PLAGL1', 'PROP1', 'RFX6', 'SIX2', 'SMAD4', 'SP2', 'TAL1', 'TBX21', 'TBX5', 'TP53', 'TP63', 'TP73', 'ZFP809', 'ZFX', 'ZIC1', 'ZNF711']","['CTBP1', 'FEZF1', 'GFI1B', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'L3MBTL2', 'LEF1', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY1', 'ZBTB17', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF488', 'ZNF501', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN23', 'ZSCAN4']",['H3K4me1']
chr14,77342448,77343249,2.171514536026837,2.105528884144664,2.241763572329275,2.092365084785375,1.463228386998754,1.6795132266862955,"['POMT2', 'TMED8']","[-0.114856281287064, -0.0668108611919508]","[0.105008354877857, 0.470466007814634]","['ATF3', 'BATF', 'CRX', 'DLX1', 'DLX2', 'EN1', 'EOMES', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXM1', 'GLI3', 'GSC', 'JUN', 'JUNB', 'KLF5', 'MEF2B', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NKX6-1', 'PBX2', 'PDX1', 'PITX1', 'ZBTB12', 'ZFP57', 'ZNF263', 'ZNF711']","['FEZF1', 'HIC1', 'OSR2', 'PATZ1', 'PRDM10', 'SP7', 'ZNF263', 'ZNF366', 'ZNF394', 'ZNF501', 'ZNF513', 'ZNF692', 'ZNF843']","['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr14,80634557,80635057,2.250698147471497,2.1601233917700657,2.014176643939368,1.3944303357738856,1.3518576647348932,1.5308058917667609,,,,"['ARNTL', 'BHLHA15', 'EOMES', 'HLF', 'HOXD12', 'IRF1', 'IRF8', 'MEIS1', 'MNT', 'MYBL2', 'NEUROG2', 'NFATC1', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NPAS1', 'NPAS2', 'OLIG2', 'PBX3', 'PKNOX1', 'PRDM1', 'PRDM10', 'PTF1A', 'SCRT1', 'SIX2', 'SOX2', 'SOX3', 'SOX6', 'TAL1', 'TBX21', 'TCF4', 'TFAP4', 'TGIF1', 'TGIF2', 'TWIST2']",['SCRT2'],['H3K4me1']
chr14,89304012,89304512,2.9406044582485724,2.978671168501535,2.9924201202228238,2.3610452283801497,2.3017051784407507,2.2667778429067056,,,,"['AR', 'ASCL1', 'ASCL2', 'ATF1', 'ATF2', 'ATF7', 'ATOH1', 'BHLHA15', 'E2F1', 'E2F3', 'E2F4', 'E2F6', 'E2F7', 'EHF', 'ELF3', 'ELF4', 'EOMES', 'ERG', 'ETV1', 'FOXA1', 'FOXA2', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXO1', 'FOXO3', 'FOXP1', 'GABPA', 'GRHL2', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD12', 'HOXD13', 'KLF14', 'MYF5', 'MYOD1', 'MYOG', 'NEUROG2', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'PITX1', 'PTF1A', 'RELA', 'SP2', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'THRB', 'TWIST2', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF415']","['FEZF1', 'IKZF3', 'INSM2', 'KLF8', 'KLF9', 'MZF1', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF692', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr14,91395849,91396451,5.375905534973878,5.867652145910763,7.496182660437254,1.67517333071904,1.4880756614949595,1.584475175495778,,,,"['DLX1', 'DLX2', 'DLX3', 'DLX5', 'EBF1', 'EBF2', 'EN1', 'GFI1B', 'MYBL2', 'NANOG', 'NKX6-1', 'PITX1', 'PLAGL1', 'STAT6', 'TAL1', 'TFCP2L1', 'TP53', 'TP63', 'TP73', 'ZBTB7A', 'ZNF341', 'ZNF416', 'ZNF519']","['PRDM4', 'ZBTB48', 'ZNF341', 'ZNF680']",['H3K27ac']
chr14,94599277,94599777,5.84310195434036,6.195186753984937,6.587480403546079,3.007937965706345,2.5212110996294945,2.8554798555062653,['SERPINA5'],[1.23884705149718],[0.341032555637181],"['AR', 'BCL11A', 'BCL6', 'ESRRA', 'GFI1B', 'GLI3', 'HINFP', 'KLF14', 'KLF5', 'KLF6', 'MAZ', 'NFIX', 'NR2F1', 'PLAGL1', 'RFX6', 'SOX10', 'SOX3', 'SOX6', 'SOX9', 'SP2', 'TAL1', 'ZBTB7A', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF416']","['ATF2', 'GLIS1', 'ZFHX2', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF600', 'ZNF660']",['H3K27ac']
chr14,95046720,95047220,2.380090664885076,2.109592606796177,1.8270519230505091,1.473779422318244,1.4285463300750811,1.3911392730312104,,,,"['CDX4', 'FOXD3', 'HOXA13', 'HOXC9', 'IRF4', 'KLF1', 'KLF10', 'KLF14', 'KLF5', 'MAZ', 'NANOG', 'NR2E1', 'PBX2', 'PLAGL1', 'PRDM15', 'SIX2', 'SP2', 'SP5', 'ZFX', 'ZIC1', 'ZNF711']","['BCL11A', 'CTBP1', 'FEZF1', 'FOXA1', 'HDGF', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF9', 'L3MBTL2', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SCRT1', 'SCRT2', 'SP7', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF449', 'ZNF529', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF843', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr14,95523765,95524265,2.659257311490588,2.903581552942891,2.4030389442190945,1.9078563467664005,2.187003856996352,1.4666358835632454,,,,"['BCL6', 'CRX', 'EBF1', 'EBF2', 'ERG', 'ETV4', 'GSC', 'NPAS4', 'OTX2', 'PGR', 'PITX1', 'PRDM15', 'SMAD4', 'SPI1', 'STAT6', 'ZNF136']","['PATZ1', 'PRDM10', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB8A', 'ZNF341']","['H3K27ac', 'H3K4me1']"
chr14,102185247,102185779,5.167936383357146,4.875138439352504,5.895053607677593,1.6648978768167328,2.2197657013755827,2.354459829640747,,,,"['AR', 'ARNTL', 'ATF4', 'DDIT3', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'HLF', 'KLF1', 'KLF14', 'KLF5', 'KLF6', 'KLF9', 'MNT', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIL3', 'NPAS1', 'NPAS2', 'OLIG2', 'SMAD2', 'SMAD3', 'SMAD4', 'SREBF1', 'TAL1', 'TBX5', 'TBX6', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TGIF2', 'TRPS1', 'ZIC1']","['PRDM10', 'ZBTB17', 'ZNF10']",['H3K4me1']
chr14,103031240,103031740,1.3463950414496286,1.4206548044217788,1.4851886284502516,1.2574812867622924,1.3965719055617294,1.4361001718349935,"['CDC42BPB', 'AMN']","[0.399394479831188, 1.15031956023955]","[0.0002376447924624, 0.0145126876832293]","['CUX1', 'CUX2', 'EOMES', 'ERG', 'ETS1', 'ETV2', 'FLI1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MAFA', 'MAFB', 'MAFF', 'MAFK', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'PHOX2A', 'PHOX2B', 'PITX1', 'PROP1', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'TBX21', 'TBX5', 'TBX6', 'TGIF1', 'TGIF2', 'THRB', 'ZNF7']","['FEZF1', 'PRDM6', 'ZBTB44', 'ZIC2', 'ZNF335', 'ZNF449']","['H3K27ac', 'H3K4me1']"
chr14,103033762,103034351,2.138116714038027,2.542483048635317,2.504681867661768,0.8529537354325992,2.172221640253442,1.8156090297977217,"['CDC42BPB', 'AMN']","[0.399394479831188, 1.15031956023955]","[0.0002376447924624, 0.0145126876832293]","['CDX2', 'CDX4', 'CUX1', 'EOMES', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXM1', 'FOXO3', 'GATA3', 'GATA4', 'GATA5', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'P300', 'PBX2', 'PDX1', 'PGR', 'PITX1', 'RARA', 'RFX1', 'RFX2', 'RFX3', 'SOX9', 'TAL1', 'TBX5', 'TRPS1', 'YY1', 'ZIC1', 'ZNF189']","['ATF2', 'BCL11A', 'BCL11B', 'FEZF1', 'FOXM1', 'IKZF3', 'KLF10', 'MZF1', 'OSR2', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP3', 'TRIM28', 'TSHZ1', 'YY1', 'ZBTB17', 'ZBTB44', 'ZBTB6', 'ZBTB8A', 'ZEB2', 'ZNF10', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF660', 'ZNF76', 'ZNF770', 'ZNF843', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr14,103244048,103244632,9.889172800665644,9.869934828295,10.582355152074348,4.372495731920121,1.0671475994835744,2.2624410606258745,,,,"['CRX', 'ESRRA', 'FOXA1', 'FOXF1', 'FOXL2', 'FOXM1', 'FOXO1', 'MYB', 'MYBL1', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'PGR', 'POU1F1', 'SIX2', 'SMAD3', 'SREBF1', 'SREBF2', 'TAL1', 'TBX5', 'ZNF416']","['GLIS2', 'L3MBTL2', 'OSR2', 'PRDM10', 'SCRT2', 'SP3', 'ZBTB20', 'ZBTB8A', 'ZFP69B', 'ZNF121', 'ZNF18', 'ZNF366', 'ZNF398', 'ZNF561', 'ZSCAN21']",['H3K27ac']
chr14,103801348,103801886,3.2439616397149917,3.0959076774170238,3.151575413785076,0.988973729449363,1.1912796900729992,1.2094810701459076,['ZFYVE21'],[0.247821466289526],[0.0192105841181763],"['ARNTL', 'ATF4', 'BACH2', 'DDIT3', 'HLF', 'HOXA9', 'MAFA', 'MAX', 'MITF', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS1', 'P300', 'PLAGL1', 'SIX2', 'STAT3', 'STAT4', 'TBP', 'THRB', 'ZIC3']","['ATF2', 'BCL11A', 'EGR2', 'FEZF1', 'GFI1B', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF16', 'KLF17', 'KLF8', 'L3MBTL2', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY2', 'ZBTB10', 'ZBTB17', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF518A', 'ZNF558', 'ZNF560', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF770', 'ZNF843', 'ZSCAN16', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr14,105015113,105015613,2.1669776770734943,1.9259966155955277,2.35519459192938,1.9646754009797,1.8634066203557955,1.8632280176064735,"['CDCA4', 'AHNAK2']","[0.0091187491237321, -0.288689583453076]","[0.934092475370816, 0.309953926906294]","['AR', 'ARNT', 'ASCL1', 'ATOH1', 'BHLHA15', 'E2F3', 'E2F4', 'EPAS1', 'ESRRA', 'FOXO1', 'GATA3', 'HIF1A', 'ISL1', 'MEIS1', 'MYB', 'NANOG', 'NEUROD1', 'NEUROG2', 'NKX3-1', 'NKX6-1', 'NR2F1', 'OLIG2', 'PRDM10', 'PTF1A', 'RUNX1', 'RUNX2', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'TAL1', 'TBX20', 'TCF21', 'TCF4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'TWIST2', 'ZNF711']",,"['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr14,105033248,105033775,2.9880697310240643,2.793655626393849,2.8694828637202097,2.17282414831158,1.855383004543275,1.527127833798934,"['CDCA4', 'GPR132']","[0.0091187491237321, -0.163822552015073]","[0.934092475370816, 0.815481564515596]","['ASCL1', 'IRF8', 'NEUROG2', 'PITX1', 'PTF1A', 'TAL1', 'TWIST2']","['L3MBTL2', 'MAZ', 'PRDM1', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB8A', 'ZEB2', 'ZFP37', 'ZIC2', 'ZNF10', 'ZNF140', 'ZNF335', 'ZNF423', 'ZNF518A', 'ZNF76', 'ZNF777', 'ZNF843', 'ZSCAN30', 'ZSCAN5A']","['H3K27ac', 'H3K4me3']"
chr15,29244407,29245054,3.635513087377548,4.118362493733254,3.624659537984648,2.1232038189241997,2.414326838547945,2.1184546529354207,['NSMCE3'],[-0.348805429568121],[0.0002729789964935],"['AR', 'ARNTL', 'CDX2', 'CDX4', 'DMC1', 'EGR1', 'EOMES', 'FOXD3', 'GLI2', 'GLI3', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD12', 'HOXD13', 'MAFB', 'MNT', 'MYB', 'MYCN', 'NFATC1', 'PGR', 'PLAGL1', 'RARA', 'RUNX1', 'SOX15', 'SOX3', 'SOX6', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'THRB', 'WT1', 'ZIC1', 'ZIC2', 'ZIC3']","['BCL6B', 'GLIS1', 'PRDM4', 'PRDM6', 'ZIC2']",['H3K4me1']
chr15,29550927,29551427,2.955247627995093,2.7103052373908167,2.333755347462541,0.8566523620571221,1.0953890286004562,1.0874759539136765,['NSMCE3'],[-0.348805429568121],[0.0002729789964935],"['ATOH1', 'CDX2', 'CDX4', 'EN1', 'EOMES', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD13', 'NANOG', 'NEUROG2', 'NFIX', 'NFYA', 'OLIG2', 'P300', 'PKNOX1', 'STAT6', 'TAL1', 'TBX21', 'TBX5', 'TCF4', 'TGIF1', 'TGIF2', 'TWIST2', 'ZNF263', 'ZNF415']","['ATF2', 'GLIS1', 'OSR2', 'PKNOX1', 'PRDM10', 'SP7', 'YY2', 'ZBTB17', 'ZIC2', 'ZNF24', 'ZNF324', 'ZNF600', 'ZNF629']",['H3K4me1']
chr15,32801796,32802517,1.7032620057662355,1.9914530842038447,2.180443034045633,0.9922258673556474,1.9417717633873148,1.5133753005141517,,,,"['ARNT', 'CRX', 'CUX2', 'GSC', 'HLF', 'HOXA10', 'HOXA2', 'HOXD11', 'HOXD12', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NR2F1', 'NR2F2', 'NR2F6', 'ONECUT1', 'ONECUT2', 'OTX2', 'PBX2', 'PDX1', 'PITX1', 'RARA', 'SMAD2', 'SMAD3', 'TBR1', 'TBXT', 'THRB']","['PKNOX1', 'PRDM6', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZFP69B', 'ZNF692']",['H3K4me1']
chr15,36333949,36334469,2.5067230895283594,2.703047055482577,2.362967576984451,0.4222714298117361,1.2071634192739722,0.9217294262691552,,,,"['ATF1', 'ATF4', 'DDIT3', 'EHF', 'ERG', 'ETS1', 'FOXO1', 'GATA3', 'GATA4', 'HLF', 'HOXD12', 'ISL1', 'NFATC1', 'NFIL3', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NR2F1', 'NR2F2', 'NR2F6', 'PGR', 'PITX1', 'PLAGL1', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX9', 'TAL1', 'THRB', 'TRPS1', 'ZNF7']","['L3MBTL2', 'MZF1', 'OSR2', 'PRDM4', 'PRDM6', 'TRIM28', 'WT1', 'ZBTB44', 'ZNF133', 'ZNF335', 'ZNF548']",['H3K27ac']
chr15,37083542,37084045,8.207170794754816,8.733227030728266,8.004821449023542,5.294301362276761,3.5238520400865214,3.237214874401969,,,,"['ATF1', 'ATF4', 'BATF', 'CDX2', 'CDX4', 'CTCFL', 'DDIT3', 'EBF1', 'EHF', 'ESRRA', 'ESRRB', 'ESRRG', 'HLF', 'HOXA11', 'HOXA13', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'MAFA', 'MEF2B', 'NFIL3', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NR2F1', 'NR2F2', 'NR2F6', 'NR4A1', 'PLAGL1', 'RARA', 'RBPJ', 'RUNX1', 'TAL1', 'THRB', 'ZIC1', 'ZIC3']","['GLIS1', 'ZIC2', 'ZNF341', 'ZNF423']","['H3K36me3', 'H3K4me1']"
chr15,44082667,44083167,2.455961818520899,2.2288553720350617,1.8848299469556768,1.134888966918862,1.414105719720939,1.3201766355905165,,,,"['AR', 'ASCL2', 'ATF4', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EBF2', 'EN1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HLF', 'HOXA13', 'HOXA9', 'HOXD12', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NFIL3', 'NFIX', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PITX1', 'PROP1', 'PTF1A', 'RBPJ', 'SNAI1', 'SNAI2', 'SOX10', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX9', 'TCF12', 'TCF3', 'TRPS1', 'ZEB1', 'ZEB2']","['IKZF3', 'PRDM6', 'ZNF24', 'ZNF34', 'ZNF843']",['H3K4me1']
