chrom,start,end,CC_R1,CC_R2,CC_R3,16P12_1_R1,16P12_1_R2,16P12_1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr14,32224953,32225453,2.49490128574832,2.898521644805609,2.1675980088082505,2.505811947164965,2.402500312462228,2.367075971934872,"['ARHGAP5', 'AKAP6']","[0.0968805890481279, -0.17837265206538]","[0.834000223910483, 0.482955979928546]","['ATF3', 'BACH2', 'BATF', 'BHLHA15', 'CRX', 'DLX1', 'ESRRG', 'FOSL1', 'FOSL2', 'GLI3', 'GSC', 'HAND2', 'HOXD12', 'JUN', 'JUNB', 'LHX3', 'MAFK', 'MITF', 'NEUROD1', 'NEUROG2', 'NKX6-1', 'OLIG2', 'OTX2', 'PITX1', 'PLAGL1', 'PRDM15', 'PTF1A', 'SMAD3', 'SNAI1', 'TAL1', 'TBP', 'TCF12', 'TCF4', 'TEAD1', 'TWIST2', 'ZEB1', 'ZNF189', 'ZNF467', 'ZNF519']","['CTCF', 'GLIS1', 'KLF8', 'OVOL3', 'PATZ1', 'PRDM1', 'PRDM10', 'TRIM28', 'ZBTB17', 'ZBTB20', 'ZEB2', 'ZNF189', 'ZNF335', 'ZNF362', 'ZNF518A', 'ZNF600', 'ZNF692', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr14,35214066,35214566,1.6414959622627951,1.5343217560325642,1.5665494410814895,2.5764538255146383,2.4363130581725585,2.163158988055645,['PSMA6'],[0.223919188734249],[0.303397795614192],"['BCL11A', 'CDX2', 'CDX4', 'DLX1', 'DLX2', 'EN1', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'LHX2', 'NANOG', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'ONECUT2', 'P300', 'PITX1', 'PROP1', 'RARA', 'RUNX1', 'RUNX2', 'SIX1', 'SIX2', 'SMAD3', 'TGIF1', 'TGIF2', 'THRB']","['BCL6B', 'FEZF1', 'IKZF3', 'KLF1', 'KLF8', 'PRDM6', 'SCRT2', 'SP7', 'TSHZ1', 'ZEB2', 'ZNF148', 'ZNF211', 'ZNF350', 'ZNF366', 'ZNF394', 'ZNF629', 'ZNF639', 'ZSCAN21']","['H3K27ac', 'H3K4me1']"
chr14,65005648,65006208,2.561413706884257,2.587757348803048,2.504454272762389,3.909715739386432,3.5302680464407605,3.6179125751406183,"['FNTB', 'MAX']","[-0.267248042493693, -0.0286618006894937]","[0.0809212134929381, 0.849817200545963]","['AR', 'ASCL1', 'ASCL2', 'ATF3', 'BCL11A', 'BHLHA15', 'CREB5', 'FOSL2', 'GATA3', 'GFI1B', 'GSC', 'JUN', 'MAFF', 'MEIS1', 'MYF5', 'MYOD1', 'MYOG', 'NKX3-1', 'NKX3-2', 'NPAS2', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'RUNX1', 'RUNX2', 'SMAD3', 'TAL1', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'TWIST2', 'ZBTB18', 'ZBTB7A', 'ZIC1', 'ZNF263', 'ZNF416']","['FEZF1', 'OSR2', 'PRDM1', 'TSHZ1', 'ZEB2', 'ZNF263', 'ZNF366', 'ZNF843', 'ZXDB']",['H3K4me1']
chr14,90870957,90871457,1.7989409949586834,1.5287114548034335,2.589604081851027,2.6214778129335605,2.4563306937070126,3.1536612954100627,"['RPS6KA5', 'TTC7B']","[-0.0689425509072522, -0.0381319606027307]","[0.745743785531465, 0.731147978381401]","['ESRRA', 'HOXA13', 'HOXA9', 'IRF3', 'IRF8', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'P300', 'PLAGL1', 'PRDM1', 'SCRT1', 'TEAD1', 'TEAD3', 'TEAD4', 'TGIF2', 'THRA', 'THRB', 'TP53', 'TP63', 'TP73']","['SCRT1', 'SCRT2']",['H3K4me1']
chr14,99396005,99396505,1.1520214219219582,1.0383720880454594,1.0962798665548803,1.2897735864379545,1.2241680222103326,1.2387562846823796,"['SETD3', 'BCL11B']","[-0.065030373331612, -0.282843279881244]","[0.517104469825433, 0.243311566253437]","['HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'LHX3', 'MEF2A', 'NANOG', 'NKX3-2', 'NKX6-1', 'OLIG2', 'PRDM1', 'PROP1', 'SMAD4', 'STAT6', 'TBX5', 'TGIF1', 'ZIC2', 'ZNF7']","['PRDM1', 'PRDM10', 'PRDM6', 'WT1', 'ZBTB17', 'ZBTB44', 'ZNF184', 'ZNF2', 'ZNF335', 'ZNF341', 'ZNF600', 'ZNF660', 'ZSCAN5C']",['H3K4me1']
chr15,41632023,41632523,1.2752566092038502,1.442995462318455,1.5588834323958698,1.934643030865594,2.266145713639924,1.9163065830587176,"['TYRO3', 'MGA']","[-0.108887142303003, 0.0104790865624392]","[0.315403608311671, 0.96025553941237]","['DMRT1', 'DMRTB1', 'FOXA1', 'GATA3', 'GATA4', 'GATA5', 'HOXA11', 'HOXD12', 'MYBL2', 'NKX2-1', 'NKX3-1', 'NKX3-2', 'OLIG2', 'SIX1', 'SIX2', 'SIX4', 'SOX9', 'TGIF1', 'TGIF2', 'TRPS1', 'ZNF416']","['PRDM6', 'ZBTB21', 'ZNF510', 'ZNF561', 'ZNF629', 'ZNF664']","['H3K27ac', 'H3K4me1']"
chr15,57215948,57216448,1.3684533982974976,1.3750282847454849,1.7457272623120197,2.004009243742584,1.917206657173868,2.07720587427069,"['TCF12', 'CGNL1']","[-0.121046686015977, -0.363752597578693]","[0.257509432931221, 0.0230927615777179]","['CDX2', 'CRX', 'ETV1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MYBL2', 'P300', 'PGR', 'PITX1', 'SPDEF', 'TAL1', 'TGIF1', 'TGIF2', 'TRPS1', 'ZBTB7A', 'ZNF189']","['FEZF1', 'OSR2', 'ZNF335', 'ZNF362', 'ZNF384', 'ZNF629']",['H3K4me1']
chr15,65756130,65756630,2.1248950794832404,1.9557826707253128,2.147760050423542,2.362419990020902,1.7724088416156298,2.420768928676372,"['SLC24A1', 'DENND4A']","[-0.472554644950507, -0.271278037053559]","[0.0012714474332376, 0.0200544496856715]","['BHLHA15', 'CDX2', 'CDX4', 'CRX', 'DMC1', 'EBF2', 'GSC', 'HOXA11', 'HOXA13', 'HOXD11', 'ISL1', 'MAFA', 'MYB', 'MYBL2', 'NEUROG2', 'NKX3-1', 'NKX6-1', 'NPAS4', 'OLIG2', 'OTX2', 'PITX1', 'PLAGL1', 'PTF1A', 'SOX9', 'TAL1', 'TBP', 'TCF21', 'TCF4', 'TCF7', 'TFAP4', 'TGIF1', 'TRPS1', 'TWIST2', 'ZBTB18', 'ZBTB7A', 'ZNF711']",['WT1'],['H3K4me1']
chr15,67076078,67076578,2.4317543095569825,3.243656466579092,2.4041483235726706,2.5591275143388232,2.8627357450544886,2.598348215012259,"['AAGAB', 'SMAD3']","[0.0439625637840252, -0.0477926443717222]","[0.701238816693438, 0.738379223918859]","['ATF3', 'BATF', 'BHLHE41', 'EBF1', 'EBF2', 'FOSL1', 'FOSL2', 'GLI3', 'HOXD11', 'HOXD12', 'ISL1', 'JUN', 'JUNB', 'MAZ', 'MEF2A', 'MEF2B', 'MEF2C', 'MEIS1', 'MYB', 'NANOG', 'NKX6-1', 'PBX1', 'STAT3', 'STAT4', 'TGIF1', 'ZNF281', 'ZNF467']","['PRDM6', 'SCRT2', 'SP7', 'ZBTB17', 'ZBTB44', 'ZNF189', 'ZNF664']",['H3K4me1']
chr15,67792390,67792890,1.234807876627208,1.7201723335623404,1.1386049386974948,1.633843478232868,1.7702770253881968,1.6474035000740928,"['MAP2K5', 'SKOR1']","[-0.293006463602882, -0.0136844024588256]","[0.0073965851981804, 0.974276421005988]","['ATF1', 'ATF2', 'ATF3', 'ATF7', 'BARX1', 'BATF', 'CDX4', 'CREB5', 'CRX', 'ESRRA', 'ESRRB', 'ESRRG', 'FOSL1', 'FOSL2', 'GRHL2', 'GSC', 'HLF', 'HOXA13', 'HOXC9', 'HOXD11', 'ISL1', 'JUN', 'JUNB', 'MAFK', 'NFIA', 'NFIL3', 'NFYA', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'PHOX2A', 'PITX1', 'PRDM10', 'PROP1', 'RARA', 'RFX6', 'SF1', 'TAL1', 'TEAD1', 'TGIF1', 'TGIF2', 'THRB', 'ZIC1', 'ZNF415']","['AEBP2', 'ARNT', 'ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'CTBP1', 'EGR2', 'FEZF1', 'FOXA1', 'FOXK2', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF7', 'KLF8', 'KLF9', 'LEF1', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'RBAK', 'SALL2', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'YY1', 'ZBTB1', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB49', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF121', 'ZNF146', 'ZNF16', 'ZNF174', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF19', 'ZNF2', 'ZNF214', 'ZNF221', 'ZNF239', 'ZNF24', 'ZNF280D', 'ZNF302', 'ZNF324', 'ZNF335', 'ZNF34', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF37A', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF510', 'ZNF513', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF624', 'ZNF626', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF654', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF701', 'ZNF76', 'ZNF768', 'ZNF792', 'ZNF843', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,68288076,68288636,0.7596600774104548,0.6862708979923215,1.1031085744108444,1.2073212919856922,1.0658749911314724,1.3782916268665195,"['FEM1B', 'ITGA11']","[-0.0394320777221783, 0.231359117539736]","[0.814067581746098, 0.58291229823888]","['AR', 'BCL11A', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LEF1', 'LHX1', 'LHX3', 'NANOG', 'NFATC1', 'NKX2-2', 'NKX3-2', 'NKX6-1', 'P300', 'POU1F1', 'RUNX1', 'RUNX2', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TCF7L1']","['SP7', 'ZNF664']",['H3K4me1']
chr15,68991754,68992254,1.115841776826816,1.2549861329026244,1.6881616122856975,1.7901649258601884,1.603680283994272,1.9781583425195504,['NOX5'],[-0.300818511888894],[0.812426666725968],"['CDX4', 'CRX', 'FOXO1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'MYB', 'MYBL2', 'PITX1', 'SMAD2', 'SMAD3', 'SMAD4', 'SPDEF', 'TBX5', 'TEAD1', 'TEAD4', 'TP53', 'TP63', 'TP73', 'TRPS1', 'ZFX', 'ZIC1', 'ZNF263', 'ZNF416', 'ZNF711']","['CTBP1', 'FEZF1', 'GLI2', 'GLIS1', 'IKZF3', 'MZF1', 'OSR2', 'OVOL3', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SP7', 'TRIM28', 'TSHZ1', 'YY1', 'ZBTB1', 'ZBTB12', 'ZBTB17', 'ZBTB44', 'ZBTB6', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF398', 'ZNF501', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF768', 'ZNF843', 'ZSCAN30', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,71447551,71448144,1.5036243062406074,1.5893738854194426,1.7916134159223744,2.261066291199009,2.6896310778080625,2.7533057504957514,"['THSD4', 'NR2E3']","[-0.249610953537713, -0.420986800277595]","[0.318773739042949, 0.373298796151357]","['AR', 'BCL6', 'ETS1', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXO3', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'HSF1', 'ISL1', 'MEIS1', 'PDX1', 'PGR', 'RBPJ', 'SPDEF', 'STAT3', 'STAT4', 'STAT6', 'TP53', 'TP63', 'TP73', 'ZIC1', 'ZNF189', 'ZNF341']","['OSR2', 'PRDM10', 'SCRT2', 'SP7', 'ZNF184']","['H3K27ac', 'H3K4me1']"
chr15,77543106,77543606,3.3848594785042243,3.379603833193068,3.4375351914290837,4.128024309707364,2.993985740286225,4.784056700703311,"['HMG20A', 'LINGO1']","[-0.155009160784297, -0.262092197270326]","[0.191757200831212, 0.0185564760954513]","['DMC1', 'E2F3', 'KLF6', 'MYOD1', 'NFIX', 'NKX2-1', 'NKX2-5', 'NR5A2', 'PLAGL1', 'PRDM15', 'RBPJ', 'RFX1', 'RFX6', 'SMAD2', 'SMAD4', 'TAL1', 'TCF12', 'TGIF2', 'THRA', 'THRB', 'ZBTB7A', 'ZFX', 'ZIC1', 'ZNF264', 'ZNF711']","['BCL11B', 'CTCF', 'EGR2', 'FOXM1', 'GLIS1', 'IKZF3', 'KLF17', 'KLF8', 'L3MBTL2', 'MAZ', 'PRDM10', 'SCRT1', 'SCRT2', 'SP7', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFX', 'ZNF189', 'ZNF2', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF391', 'ZNF394', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF600', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr15,81641948,81642460,2.292119446711348,2.509972265805249,2.4248085658892107,3.8962876577370738,3.720636657283497,3.695271382612213,"['TMC3', 'MEX3B']","[0.139215873623177, -0.0929762135728066]","[0.849099437813247, 0.601310973346694]","['CDX4', 'ERG', 'FOXD3', 'GLI3', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD12', 'HOXD13', 'NANOG', 'NFATC1', 'NR2F1', 'NR2F6', 'P300', 'RBPJ', 'RUNX1', 'RUNX2', 'SIX2', 'SMAD2', 'SMAD4', 'TGIF1', 'WT1', 'ZNF416']","['PRDM6', 'TRIM28', 'ZEB2', 'ZNF629', 'ZNF654', 'ZNF843']",['H3K4me1']
chr15,84914952,84915452,3.9009086158863617,4.0147348216571705,2.7882337765814067,3.5274929052768984,3.130400554359765,3.5806027555129627,['PDE8A'],[-0.255092259418677],[0.0056064669808796],"['AR', 'ATF1', 'ATF2', 'ATF7', 'CREB5', 'E2F1', 'E2F3', 'E2F4', 'E2F6', 'EBF2', 'ELF5', 'JUN', 'JUND', 'MEIS1', 'MITF', 'NEUROG2', 'NFIL3', 'NPAS4', 'PDX1', 'PGR', 'PLAGL1', 'RUNX1', 'RUNX2', 'SP5', 'SPI1', 'TAL1', 'TBX5', 'TFAP2A', 'TFAP2C', 'TFCP2L1', 'TGIF1', 'TGIF2', 'WT1', 'ZNF263']","['ARNT', 'ATF2', 'BCL11A', 'BCL11B', 'CTBP1', 'EGR2', 'GLIS1', 'GLIS2', 'HDGF', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM1', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF501', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,89626058,89626558,2.2232955796308134,2.0792528403008976,2.40082920485628,2.2898560889578152,2.4895642296945244,2.787220445660615,"['KIF7', 'TICRR']","[-0.231542832415177, -0.330106658667068]","[0.0055127914990866, 0.0006248386907909]","['ARNTL', 'EBF1', 'EHF', 'ELF4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FOXA1', 'FOXA2', 'FOXL2', 'FOXO3', 'GABPA', 'HOXA9', 'MEIS1', 'MNT', 'NKX2-5', 'NPAS1', 'NPAS4', 'OLIG2', 'PITX1', 'PLAGL1', 'SPDEF', 'TAL1', 'TBX20', 'TEAD4', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'TP73', 'ZBTB7A', 'ZFP57', 'ZFX', 'ZNF263', 'ZNF416', 'ZNF7', 'ZNF711']",['LEF1'],"['H3K27ac', 'H3K36me3']"
chr15,94026670,94027170,2.5706476925072663,2.751937395217157,2.6437621961044964,3.0188324901422234,2.8732605088230714,2.9043538449531665,"['RGMA', 'MCTP2']","[0.0259242822271006, 1.70786903978571]","[0.904326099838343, 0.613525488132161]","['ATF1', 'ATF2', 'ATF7', 'CREB5', 'CUX1', 'CUX2', 'ELF4', 'EOMES', 'ETV1', 'GLI2', 'GLI3', 'HOXA13', 'HOXA9', 'HOXB13', 'JUN', 'JUND', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIL3', 'NFYA', 'ONECUT1', 'ONECUT2', 'PBX3', 'PITX1', 'PKNOX1', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TBR1', 'TGIF1', 'TGIF2', 'ZNF711']",['ATF2'],['H3K4me1']
chr16,11497284,11497784,1.762481380138903,2.208097223025969,2.347503794326787,2.1865936366005845,2.5166782614512058,3.0517512592425864,['RMI2'],[-0.588436025937892],[0.0001034080856366],"['AR', 'ARNTL', 'E2F1', 'E2F3', 'E2F4', 'E2F6', 'E2F7', 'KLF1', 'KLF14', 'KLF5', 'KLF6', 'MAZ', 'MNT', 'MYC', 'MYCN', 'NFIA', 'NFIX', 'NKX2-1', 'NKX3-2', 'NPAS2', 'NR2E1', 'PGR', 'SMAD3', 'SMAD4', 'SP2', 'SP5', 'TAL1', 'TBX5', 'TFCP2L1', 'TP53', 'TP63', 'TP73', 'ZIC1', 'ZNF264']","['CTCF', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM2', 'PRDM6', 'SP2', 'SP7', 'WT1', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB8A', 'ZEB2', 'ZFX', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF350', 'ZNF362', 'ZNF394', 'ZNF518A', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF843', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr16,14399544,14400044,2.48999992176194,2.72079187877846,2.243733540858928,2.6931347852892924,2.285615245456379,2.91710342285024,['PARN'],[-0.352579044190897],[2.41193192851795e-05],"['E2F4', 'EBF1', 'EBF2', 'ELK1', 'ELK4', 'ESRRA', 'ETV1', 'ETV4', 'FLI1', 'NANOG', 'NKX2-5', 'NKX3-2', 'PBX1', 'PBX3', 'PKNOX1', 'SMAD3', 'SOX10', 'SOX4', 'SOX9', 'SPDEF', 'TAL1', 'TFAP2C', 'ZNF264', 'ZNF415']","['HIC1', 'KLF17', 'PATZ1', 'SCRT2', 'SP7', 'ZBTB17', 'ZFP37', 'ZIC2', 'ZNF24', 'ZNF366', 'ZNF394', 'ZNF600', 'ZNF629', 'ZSCAN21']",['H3K27ac']
chr16,19135551,19136121,2.176291319926495,2.3724660691446218,2.99870298883689,3.488006678535431,3.922228631091812,4.26339577109208,"['ITPRIPL2', 'SYT17']","[-0.152603347128403, -0.979421160504176]","[0.529571247775878, 0.0002048034456138]","['AR', 'ATF7', 'E2F4', 'HOXA10', 'HOXA11', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'IRF3', 'IRF8', 'KLF1', 'KLF14', 'KLF5', 'MAZ', 'NANOG', 'NFIA', 'NFIL3', 'NFIX', 'PITX1', 'RELA', 'RUNX1', 'SMAD3', 'SOX10', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'THRA', 'ZFP57', 'ZIC1', 'ZIC2', 'ZIC3', 'ZSCAN22']","['EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF16', 'KLF7', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'SCRT1', 'SCRT2', 'ZBTB1', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF146', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF600', 'ZNF623', 'ZNF629', 'ZSCAN23', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr16,22191799,22192299,2.786818151052126,2.578590212640213,2.6220731893531872,2.7618153646280525,2.5277605298587345,2.7497269089547145,['EEF2K'],[-0.854947277507962],[1.13113987053164e-08],"['ARNTL', 'CLOCK', 'DMC1', 'EOMES', 'FOXD3', 'MAX', 'MNT', 'MYBL1', 'MYBL2', 'MYC', 'MYCN', 'NANOG', 'NPAS1', 'NPAS2', 'PTF1A', 'SMAD3', 'SNAPC1', 'TCF12', 'USF1', 'ZIC1', 'ZNF41']","['L3MBTL2', 'PATZ1', 'PRDM10', 'SP3', 'ZBTB11', 'ZEB2', 'ZNF10', 'ZNF184', 'ZNF2', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF449', 'ZNF692', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr16,71816555,71817055,3.0249685462809204,2.440250813977326,2.8119456397813853,2.866820820630951,2.606131980791901,2.973765502598269,"['ATXN1L', 'AP1G1']","[0.135832048076141, -0.0699733219464365]","[0.545911339643337, 0.600297156764914]","['ARNT', 'ARNTL', 'ATF1', 'ATF3', 'ATF7', 'BATF', 'BHLHE40', 'BHLHE41', 'CLOCK', 'CREB1', 'ERG', 'ETV1', 'ETV4', 'FOSL2', 'FOXF1', 'FOXK1', 'FOXL2', 'HIF1A', 'JUN', 'JUNB', 'MAX', 'MEF2B', 'MITF', 'MNT', 'MYB', 'MYBL1', 'MYC', 'MYCN', 'NKX2-1', 'NKX2-2', 'NPAS1', 'NPAS2', 'NPAS4', 'PLAGL1', 'PROP1', 'PTF1A', 'SOX9', 'TCF12', 'USF1', 'ZNF341']","['ATF2', 'L3MBTL2', 'PRDM1', 'ZBTB17', 'ZFHX2', 'ZNF121', 'ZNF24', 'ZNF335', 'ZNF580', 'ZNF660', 'ZNF770']","['H3K27ac', 'H3K4me1']"
chr16,72848913,72849413,3.2364263257830665,3.2901947767324464,2.0380615962121493,5.798131647849969,4.94107871867687,6.178562791975315,"['PMFBP1', 'ZFHX3']","[-0.281077539667658, -0.255074897012662]","[0.230789315783378, 0.0617394975306168]","['AR', 'ARNT', 'ASCL1', 'BCL6', 'BHLHA15', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EBF1', 'EBF2', 'EN1', 'ESRRA', 'HOXA9', 'ISL1', 'KLF14', 'LHX1', 'LHX2', 'LHX3', 'MAZ', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PGR', 'PLAGL1', 'PROP1', 'PTF1A', 'RARA', 'RBPJ', 'STAT3', 'STAT4', 'STAT5A', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TEAD1', 'TEAD3', 'TFAP2C', 'TFAP4', 'THRB', 'TWIST2', 'ZBTB7A', 'ZIC3', 'ZNF263', 'ZNF416']","['ATF2', 'FEZF1', 'GLIS1', 'KLF1', 'KLF16', 'PATZ1', 'PRDM1', 'PRDM10', 'SP7', 'ZBTB21', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZIC2', 'ZNF24', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF398', 'ZNF449', 'ZNF561', 'ZNF629', 'ZNF660', 'ZNF843', 'ZXDB']",['H3K4me1']
chr16,84994923,84995423,1.4014184919110095,1.647610308617944,1.5841634414471524,1.6249485375859298,1.7803335338662751,1.9348657164343752,"['ZDHHC7', 'CRISPLD2']","[-0.0055281587750614, 0.224300409922915]","[0.975738581711146, 0.680274502172345]","['ASCL1', 'ATOH1', 'CRX', 'FOXO1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LHX3', 'MYBL1', 'MYBL2', 'NANOG', 'NEUROG2', 'NKX3-1', 'NKX6-1', 'P300', 'PHOX2A', 'PITX1', 'PROP1', 'PTF1A', 'RBPJ', 'RELA', 'RUNX1', 'TAL1', 'TCF4', 'TEAD1', 'TEAD3', 'TWIST2', 'ZNF416']","['FEZF1', 'INSM2', 'KLF1', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'PRDM4', 'SCRT1', 'SCRT2', 'SP7', 'TSHZ1', 'WT1', 'ZBTB17', 'ZEB2', 'ZFP69B', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF600', 'ZNF629', 'ZNF639', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K36me3']"
