chrom,start,end,CC_R1,CC_R2,CC_R3,FOXA1_R1,FOXA1_R2,FOXA1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr12,25801603,25802103,2.296045547183516,2.944013811282304,2.716361571371538,2.190229009064462,2.4947859377664665,2.5016170135500118,"['RASSF8', 'LMNTD1']","[0.126168963794525, -0.796381667176019]","[0.292921757066956, 0.313307382351768]","['AR', 'ATF1', 'ATF4', 'CDX2', 'CDX4', 'CEBPA', 'EN1', 'HLF', 'HOXA11', 'HOXA13', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LEF1', 'NANOG', 'NFATC1', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'PGR', 'PROP1', 'SOX10', 'SOX15', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TP63']","['BCL11B', 'KLF10', 'PRDM6', 'SCRT2', 'WT1', 'ZBTB44', 'ZIC2', 'ZNF366', 'ZNF501']",['H3K4me1']
chr12,26399907,26400407,5.678241591850552,6.390901896166167,5.542614085893417,4.691828127470472,4.8382980717967055,4.479717832644649,,,,"['AR', 'ARNT', 'EOMES', 'HAND2', 'KLF10', 'MEIS1', 'MITF', 'MYNN', 'NANOG', 'PITX1', 'PLAGL1', 'SOX10', 'SOX3', 'SOX6', 'TBR1', 'TBX21', 'TBX5', 'TGIF1', 'TGIF2', 'WT1', 'ZFX', 'ZNF263']","['CTBP1', 'PKNOX1', 'PRDM6', 'ZSCAN30']",['H3K4me1']
chr12,29154951,29155451,2.037354861760438,1.8659133823996228,1.9678794546446663,1.830133782283633,1.5951780085409155,2.24060483075934,,,,"['ARNTL', 'BCL11A', 'CLOCK', 'EBF1', 'EBF2', 'ESRRA', 'FOXF1', 'FOXK1', 'FOXO1', 'FOXO3', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HAND2', 'HOXA10', 'HOXA9', 'HOXD12', 'MITF', 'MNT', 'NANOG', 'NFIX', 'NKX2-1', 'NPAS1', 'NPAS2', 'PGR', 'PITX1', 'PLAGL1', 'RARA', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'TFAP2A', 'TFAP2C', 'THRB', 'TRPS1', 'ZFX', 'ZIC2', 'ZIC3', 'ZNF711']","['ELF4', 'GLIS1', 'INSM2', 'MZF1', 'TRIM28', 'ZBTB44', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF189', 'ZNF263', 'ZNF423', 'ZNF501', 'ZNF600', 'ZSCAN30', 'ZSCAN5C']",['H3K4me1']
chr12,40474418,40475025,7.1374327210795085,8.745762273698144,11.244105816054232,14.2484512311892,15.658207532253906,17.896870663024732,,,,"['AR', 'ASCL2', 'CRX', 'DMC1', 'ERG', 'ETV4', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXM1', 'GATA3', 'GATA4', 'GATA5', 'GFI1B', 'GSC', 'KLF6', 'MYBL2', 'NPAS2', 'PGR', 'PHOX2A', 'POU1F1', 'PROP1', 'PTF1A', 'RUNX1', 'SCRT1', 'SNAI1', 'SNAI2', 'STAT4', 'STAT5A', 'TBR1', 'TBX21', 'TBX5', 'TCF12', 'TCF3', 'THRB', 'ZEB1', 'ZEB2']",['FEZF1'],['H3K4me1']
chr12,45260047,45260552,2.9726528609296627,3.1350862116254667,3.311032246025742,2.5300337077292685,3.0171810086114736,2.9460811667690376,,,,"['DLX1', 'DLX2', 'EN1', 'FOXO1', 'GATA3', 'HOXA9', 'HOXD12', 'LHX1', 'LHX3', 'MAFB', 'MAFK', 'MYBL1', 'MYBL2', 'MYF5', 'MYOG', 'NANOG', 'NFATC1', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'OTX2', 'PGR', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'SIX2', 'SOX10', 'SOX3', 'TAL1', 'TBX5', 'TCF21', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'TWIST2', 'ZNF416']","['FEZF1', 'MZF1', 'PRDM10', 'TRIM28', 'ZNF530']",['H3K27ac']
chr12,46430125,46430625,6.832993099710071,7.939474099927519,9.182976947664397,6.495384676968203,8.126137663553358,9.15178645039392,,,,"['FOXO1', 'HOXD12', 'MAFB', 'MEIS1', 'MYNN', 'NANOG', 'NFATC1', 'OLIG2', 'ONECUT2', 'PRDM1', 'SIX2', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX4', 'STAT6', 'TGIF1', 'TGIF2', 'THRB']","['ATF2', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM6', 'SP7', 'ZBTB17', 'ZEB1', 'ZEB2', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF629', 'ZNF660', 'ZXDB']",['H3K4me1']
chr12,47769173,47769752,2.2289834117446925,2.768725024667757,2.428826411263717,2.1569297751036416,2.54398671380973,2.025589383077763,['SLC48A1'],[-0.32685026807133],[0.0328528183213115],"['ARNTL', 'CDX2', 'CDX4', 'CEBPA', 'CRX', 'EOMES', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MAX', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NKX2-1', 'NKX2-5', 'NKX3-2', 'NPAS2', 'NR5A2', 'PITX1', 'SOX15', 'TBR1', 'TBX21', 'TBX5', 'TBX6']","['ATF2', 'FEZF1', 'IKZF3', 'KLF1', 'OSR2', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'ZBTB44', 'ZBTB48', 'ZNF175', 'ZNF223', 'ZNF24', 'ZNF580', 'ZNF664', 'ZNF692', 'ZNF768', 'ZNF843', 'ZSCAN5C']",['H3K27ac']
chr12,49279651,49280151,3.243446586951122,4.151801198716954,3.198017264929112,2.9813334338321,3.85994150749087,3.380228605741852,"['PRPH', 'TUBA1C']","[-0.604163487620524, 0.254406988683112]","[0.0259508762993455, 0.0311457489469324]","['ARNTL', 'ATF1', 'ATF4', 'ATF7', 'CREB5', 'CRX', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'DUXBL1', 'EN1', 'HLF', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD13', 'LHX2', 'LHX3', 'MITF', 'MYB', 'MYBL1', 'NANOG', 'NFIL3', 'NFYA', 'NKX2-1', 'NKX2-2', 'NKX3-2', 'NKX6-1', 'NPAS1', 'PHOX2A', 'PITX1', 'PROP1', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX6', 'THRB', 'USF2', 'ZFX', 'ZIC1', 'ZNF711']","['ATF2', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'L3MBTL2', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM6', 'SCRT1', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF121', 'ZNF157', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF692']","['H3K27ac', 'H3K4me1']"
chr12,50568405,50568951,2.198020181504464,2.138135307170296,2.1410234206674383,1.7920255383229966,1.940610146147856,1.7622131973309492,,,,"['CRX', 'ERG', 'FLI1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'GATA3', 'IRF1', 'IRF2', 'IRF3', 'IRF4', 'IRF8', 'NKX2-5', 'OLIG2', 'PITX1', 'RBPJ', 'SMAD3', 'TAL1', 'TGIF1', 'TGIF2', 'TRPS1', 'ZIC1', 'ZNF264', 'ZNF416']","['TRIM28', 'ZBTB17', 'ZNF513']","['H3K27ac', 'H3K4me1']"
chr12,50928152,50928950,8.810814672617761,8.668916436861847,9.597407051361778,18.95653689748893,16.186907996016892,17.75017058206034,,,,"['ARNTL', 'EHF', 'ELF1', 'ELK1', 'ELK4', 'ETV4', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'KLF1', 'KLF3', 'KLF5', 'MYCN', 'NPAS1', 'PLAGL1', 'SP2', 'SP5', 'SPDEF', 'STAT3', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TP53', 'TP63', 'TP73', 'TRPS1', 'ZBTB7A', 'ZNF467', 'ZNF7']","['CTCF', 'GLIS1', 'IKZF3', 'OSR2', 'PATZ1', 'PRDM1', 'SCRT2', 'YY1', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZNF18', 'ZNF335', 'ZNF518A', 'ZNF580', 'ZNF645', 'ZNF664', 'ZNF692', 'ZNF770', 'ZSCAN30']",['H3K27ac']
chr12,51683924,51684550,7.700160676416072,9.771231852135555,6.9418972820140805,7.342922470906885,8.499242886161285,6.708608130138682,,,,"['DLX1', 'ESRRA', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXC9', 'HOXD11', 'HOXD12', 'HOXD13', 'LEF1', 'NANOG', 'NKX3-1', 'P300', 'PITX1', 'PRDM1', 'SOX3', 'SREBF1', 'TRPS1', 'ZFP57']","['BCL6B', 'KLF1', 'MAZ', 'PRDM6', 'ZBTB12', 'ZBTB17', 'ZBTB44', 'ZEB2', 'ZFP69B', 'ZNF133', 'ZNF366', 'ZNF449', 'ZNF629', 'ZNF660', 'ZSCAN5C']",['H3K4me1']
chr12,52175793,52176351,4.600394036169506,4.591933977114015,4.884751624799991,9.016084212165584,9.102787937501182,9.425119698074354,,,,"['BCL6', 'CRX', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GABPA', 'HOXA9', 'PLAGL1', 'PRDM15', 'SMAD2', 'SMAD3', 'SMAD4', 'SNAPC1', 'SOX15', 'SOX2', 'SOX3', 'SPDEF', 'SRF', 'STAT1', 'STAT3', 'STAT4', 'TFAP2C', 'ZNF416']","['CTCF', 'GLIS1', 'PRDM1', 'YY1', 'ZBTB17', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF133', 'ZNF335', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZSCAN16', 'ZSCAN21']",['H3K27ac']
chr12,52280163,52280751,6.7691622366994855,8.135031797882775,6.931999711578063,7.784519697039952,8.602708587861487,7.654802041761581,,,,"['AR', 'ARNT', 'ATF1', 'ATF2', 'ATF4', 'ATF7', 'BCL11A', 'CREB5', 'CUX1', 'DDIT3', 'EN1', 'GLI3', 'HLF', 'HOXA11', 'HOXA13', 'HOXD11', 'JUN', 'KLF1', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'KLF6', 'MAZ', 'NFIA', 'NFIL3', 'NFYA', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NR2E1', 'PGR', 'PITX1', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX3', 'SOX6', 'SP2', 'SP5', 'TAL1', 'TBP', 'TEAD1', 'TEAD3', 'TEAD4', 'TFAP2A', 'TFAP2C']","['ATF2', 'BCL6B', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF16', 'KLF8', 'MAZ', 'PATZ1', 'PRDM1', 'PRDM10', 'SCRT2', 'SP7', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF629', 'ZNF660', 'ZNF785', 'ZSCAN21', 'ZSCAN4']",['H3K27ac']
chr12,53390627,53391249,3.0913273948543,3.59511829806384,2.517870186562067,4.042466583089983,4.354190408333101,4.270485520651987,"['AMHR2', 'SP1']","[-1.35556812258895, -0.0298037093304407]","[3.52347730664879e-05, 0.857417853543446]","['AR', 'ARNT', 'BHLHA15', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EPAS1', 'HLF', 'LHX1', 'LHX2', 'LHX3', 'NEUROG2', 'NFIL3', 'NKX2-1', 'NKX6-1', 'NPAS1', 'OLIG2', 'PHOX2A', 'PHOX2B', 'PITX1', 'PRDM1', 'PROP1', 'PTF1A', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TAL1', 'TCF21', 'TCF4', 'TRPS1', 'TWIST2', 'ZBTB18']","['ATF2', 'BCL11A', 'GFI1B', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF17', 'KLF8', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP3', 'SP7', 'TSHZ1', 'ZBTB1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF121', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF501', 'ZNF558', 'ZNF629', 'ZNF639', 'ZNF677', 'ZNF692', 'ZNF785', 'ZNF837', 'ZSCAN18', 'ZSCAN21']",['H3K4me1']
chr12,54019242,54019742,6.545019456822516,5.854201706843309,5.818192100165966,7.139242050195373,6.500185696798093,6.219784410852497,"['HOXC6', 'HOXC8']","[0.0586595518185381, 0.37253831587264]","[0.664029381562865, 0.0080527536600432]","['AR', 'E2F4', 'EBF1', 'EGR1', 'EGR2', 'ESRRA', 'HAND2', 'KLF14', 'MAZ', 'NANOG', 'NKX2-1', 'PLAGL1', 'RARA', 'RBPJ', 'SOX9', 'SP2', 'SP5', 'TBP', 'TBR1', 'THRB', 'WT1', 'ZFX', 'ZNF189', 'ZNF467', 'ZNF711']","['GLIS1', 'GLIS2', 'IKZF3', 'KLF1', 'KLF10', 'MAZ', 'PATZ1', 'SP2', 'SP3', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB26', 'ZBTB8A', 'ZNF335', 'ZNF596', 'ZNF660', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr12,57031150,57031949,4.210009771976499,4.297440035796341,5.221066140813462,8.168292257892729,8.053794037863279,8.917990693940139,"['TAC3', 'MYO1A']","[0.142744235022704, 0.685315534487054]","[0.761121022783178, 0.0411177967707997]","['ASCL1', 'CTCF', 'CTCFL', 'MAFA', 'MEIS1', 'MYBL1', 'MYF5', 'MYOD1', 'MYOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'OLIG2', 'PDX1', 'PTF1A', 'RARA', 'SCRT1', 'SMAD3', 'SMAD4', 'SNAI2', 'STAT6', 'TAL1', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TFAP4', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'TP73', 'TWIST2', 'ZEB1', 'ZIC1']","['CTCF', 'GLIS1', 'MAZ', 'OSR2', 'PRDM1', 'PRDM10', 'SCRT1', 'SCRT2', 'ZBTB17', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF518A', 'ZNF561', 'ZNF654', 'ZNF660', 'ZNF701']","['H3K27ac', 'H3K4me1']"
chr12,58888016,58888578,3.566914645841221,3.597362149313915,5.119068081708996,5.744193529870579,6.06678997293604,5.946156121035746,,,,"['ARNT', 'ARNTL', 'CRX', 'DMRT1', 'DMRTB1', 'EOMES', 'ESRRB', 'ESRRG', 'FOXA1', 'FOXM1', 'GLI3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD13', 'MEIS1', 'MYNN', 'NANOG', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NPAS1', 'PITX1', 'POU1F1', 'RBPJ', 'RFX1', 'RFX2', 'RFX3', 'SMAD3', 'TAL1', 'TBR1', 'TBX5', 'TBX6', 'TBXT', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'ZIC1', 'ZNF416', 'ZNF7']","['FEZF1', 'PRDM6', 'SCRT2', 'ZBTB48', 'ZSCAN30', 'ZSCAN5C']","['H3K36me3', 'H3K4me1']"
chr12,64088249,64088853,4.002857415958898,4.657271727406465,2.6486592567121634,5.232288006549021,5.117840717743836,4.610414119498711,,,,"['ARNT', 'ARNTL', 'ATF3', 'BATF', 'BCL11A', 'DLX5', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOSL1', 'FOSL2', 'GABPA', 'JUN', 'JUNB', 'KLF1', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'MITF', 'NFIX', 'NKX3-1', 'NPAS1', 'NPAS4', 'PROP1', 'RUNX1', 'SP2', 'SP5', 'SPDEF', 'SPI1', 'TEAD1', 'TEAD3', 'TEAD4', 'USF1', 'USF2']","['EGR2', 'GLIS1', 'KLF9', 'OSR2', 'PRDM1', 'PRDM10', 'SP7', 'TSHZ1', 'ZBTB17', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692']",['H3K4me1']
chr12,64583695,64584195,3.769588747337572,3.676906952286481,4.173405368854472,2.5689253016718907,2.936825432031936,3.5508885997960538,,,,"['AR', 'CRX', 'DLX1', 'DLX2', 'EN1', 'ESRRA', 'ESRRB', 'ESRRG', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HOXA11', 'HOXA13', 'HOXD11', 'LHX3', 'MEIS1', 'MYOD1', 'MYOG', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'PDX1', 'PITX1', 'PRDM10', 'PTF1A', 'RARA', 'SF1', 'STAT1', 'STAT3', 'STAT4', 'TAL1', 'TBX21', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'ZNF264', 'ZNF322']","['ZBTB17', 'ZNF770']",['H3K4me1']
chr12,65639691,65640248,3.492355143598266,4.63679975858526,5.23355873268296,7.5481889249153,8.401881035582461,8.443789813260198,,,,"['AR', 'ARNT', 'ATOH1', 'BHLHA15', 'EPAS1', 'GRHL2', 'HIF1A', 'NANOG', 'NEUROG2', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'OLIG2', 'PGR', 'PRDM1', 'PRDM15', 'SIX1', 'SIX2', 'SIX4', 'SMAD3', 'TAL1', 'TBP', 'TBX5', 'TWIST2', 'ZBTB12', 'ZNF7']","['ZNF19', 'ZSCAN4']",['H3K27ac']
chr12,66014678,66015296,3.950443215754032,5.21462827786847,5.250404065779983,7.854253725443423,8.849740982497861,8.36336291570962,,,,"['CEBPA', 'CRX', 'FOXA1', 'FOXM1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HLF', 'HOXA1', 'HOXA2', 'HOXA9', 'IRF4', 'NANOG', 'NFATC1', 'NKX3-1', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'OTX2', 'PBX2', 'PDX1', 'PITX1', 'RARA', 'RUNX1', 'RUNX2', 'SOX6', 'TAL1', 'TRPS1']","['BCL6B', 'FEZF1', 'PRDM6', 'SCRT2', 'SP7', 'WT1', 'ZBTB17', 'ZBTB44', 'ZEB1', 'ZNF394', 'ZNF449', 'ZNF843']",['H3K27ac']
chr12,68787301,68787880,2.132461471457661,3.1576845532866584,3.496826539893463,6.433225928677588,7.504879572625436,7.825770375642,,,,"['AR', 'ARNTL', 'CEBPA', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'EN1', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'FLI1', 'FOXA1', 'FOXD3', 'FOXM1', 'GATA3', 'HOXA10', 'HOXA9', 'HOXD10', 'IRF3', 'IRF8', 'LHX1', 'LHX2', 'LHX3', 'MAX', 'MNT', 'MYB', 'MYBL1', 'NEUROG2', 'NKX6-1', 'NPAS1', 'NPAS2', 'PGR', 'PITX1', 'PLAGL1', 'PRDM15', 'RELA', 'SPDEF', 'SPI1', 'SPIB', 'TAL1', 'TBP', 'TCF4', 'TRPS1']","['FEZF1', 'PRDM10', 'REST', 'ZEB1', 'ZNF189', 'ZNF335', 'ZNF362', 'ZNF558', 'ZNF654']","['H3K27ac', 'H3K4me1']"
chr12,80777990,80778649,2.058247571456649,2.50446794066094,2.574759045770513,4.214853951057462,4.996947985272179,4.380674555118633,,,,"['AR', 'ARNTL', 'ATF3', 'BACH1', 'BACH2', 'BATF', 'CUX1', 'CUX2', 'DLX1', 'EN1', 'FOSL1', 'FOSL2', 'FOXO1', 'HOXA9', 'HOXD12', 'JUN', 'JUNB', 'LHX3', 'MAFA', 'MAFF', 'MNT', 'MYC', 'MYCN', 'NFE2', 'NFE2L2', 'NFIA', 'NKX6-1', 'NPAS2', 'NR2E1', 'ONECUT1', 'ONECUT2', 'RFX5', 'SMAD3', 'TAL1', 'TFCP2L1', 'TP53', 'TP63', 'TP73', 'ZFX', 'ZNF341', 'ZNF519', 'ZNF711']","['FEZF1', 'GLIS1', 'IKZF3', 'L3MBTL2', 'PRDM1', 'PRDM6', 'TRIM28', 'ZBTB17', 'ZBTB44', 'ZBTB8A', 'ZNF189', 'ZNF366', 'ZNF449', 'ZNF518A', 'ZNF580', 'ZNF629', 'ZNF660']",['H3K27ac']
chr12,88144891,88145391,2.6448083125091046,2.535784037333035,3.130700522117131,2.729602840107233,3.2331479992826884,3.085963593254162,['TMTC3'],[-0.0029391116248025],[0.992384349825087],"['BCL6', 'CDX2', 'FOXO1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'LEF1', 'MAFA', 'MAFB', 'MAFF', 'MAFK', 'NANOG', 'PGR', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'THRB', 'TRPS1', 'ZFX', 'ZNF711']","['FEZF1', 'IKZF3', 'PRDM6', 'WT1', 'ZNF335', 'ZNF843', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr12,88559507,88560071,6.682021159884968,8.590358367155613,11.918046433178372,14.414927980969424,17.130393277620005,19.36995380079298,['TMTC3'],[-0.0029391116248025],[0.992384349825087],"['AR', 'CDX2', 'CDX4', 'CEBPA', 'CRX', 'GSC', 'HNF1A', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'MEIS1', 'MYB', 'MYBL1', 'MYOG', 'NANOG', 'NKX2-1', 'OTX2', 'P300', 'PITX1', 'PTF1A', 'RFX2', 'STAT4', 'TAL1', 'TBP', 'TCF21', 'TEAD4', 'TFAP4', 'TGIF1', 'TGIF2', 'TWIST2', 'ZFP809', 'ZIC1', 'ZNF136']","['ATF2', 'ZNF600']","['H3K27ac', 'H3K4me1']"
chr12,92034649,92035450,6.295575785019524,8.481651832723752,8.863745018336074,16.618318916085286,16.87057505772962,16.547250722712715,,,,"['AR', 'ARNTL', 'ASCL1', 'ATOH1', 'BHLHA15', 'BHLHE41', 'CLOCK', 'CUX1', 'E2F3', 'E2F4', 'EBF1', 'EBF2', 'EHF', 'ELF3', 'ELK1', 'ELK4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA1', 'HOXA2', 'HOXC9', 'MAFA', 'MAX', 'MNT', 'MYC', 'MYCN', 'NEUROD1', 'NEUROG2', 'NKX3-2', 'NPAS1', 'NPAS2', 'OLIG2', 'PBX2', 'PDX1', 'PLAGL1', 'PTF1A', 'SOX6', 'SPDEF', 'TAL1', 'TCF12', 'TCF4', 'TFAP2A', 'TFAP2C', 'TP53', 'TWIST2', 'USF1', 'ZFP57', 'ZNF263', 'ZNF317', 'ZNF416']","['FEZF1', 'GFI1B', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF449', 'ZNF558', 'ZNF580', 'ZNF692', 'ZNF792', 'ZNF843', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr12,100576484,100577053,3.199421004681864,4.698838511803006,2.431914436399778,6.408200781319222,6.666306174369637,5.157719692801177,,,,"['ATF1', 'ATF2', 'ATF7', 'CDX2', 'CREB5', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'DMRT1', 'DMRTB1', 'EN1', 'HLF', 'HNF1A', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUND', 'LHX3', 'MYB', 'NFIL3', 'NKX3-1', 'NKX6-1', 'P300', 'PHOX2B', 'SMAD3', 'STAT6', 'TBR1', 'TBX5', 'TGIF1', 'TGIF2']","['ATF2', 'BCL11A', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'OSR2', 'PKNOX1', 'PRDM6', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB21', 'ZEB2', 'ZNF184', 'ZNF2', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF518A', 'ZNF558', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN30']",['H3K4me1']
chr12,101855049,101855751,3.751720203392193,4.15479225545009,4.6501672856445495,6.752164038292719,7.226376387015453,7.074692281555458,,,,"['CRX', 'CUX2', 'EOMES', 'FOXM1', 'HOXA13', 'HOXB13', 'HOXC9', 'HOXD13', 'IRF4', 'KLF1', 'KLF3', 'KLF5', 'MAFA', 'MYBL2', 'NFATC1', 'NKX2-5', 'ONECUT1', 'ONECUT2', 'OTX2', 'PBX2', 'PDX1', 'PITX1', 'PLAGL1', 'PRDM10', 'RELA', 'SP2', 'SP5', 'TBR1', 'TBX21', 'TEAD1', 'TEAD3', 'ZNF165']","['PKNOX1', 'PRDM10', 'ZBTB17', 'ZBTB44', 'ZBTB48', 'ZFHX2', 'ZNF335', 'ZNF398', 'ZNF680']","['H3K27ac', 'H3K4me1']"
