chrom,start,end,CC_R1,CC_R2,CC_R3,TCF7L2_R1,TCF7L2_R2,TCF7L2_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr2,231662406,231662906,3.465660792635443,2.9800511233450693,2.8387785014293785,3.661297043256709,3.4127236914864474,4.496790731763595,['PTMA'],[0.133099254525791],[0.2115400923465],"['ARNT', 'EPAS1', 'ESRRA', 'ESRRB', 'ESRRG', 'ETV4', 'GSC', 'HIF1A', 'NR2F1', 'NR2F2', 'NR2F6', 'PITX1', 'PRDM15', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX6', 'SRF', 'TBX5', 'TFAP2A', 'TFAP2C', 'THRB', 'ZBTB7A', 'ZIC1']","['ARNT', 'GLIS1', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'PATZ1', 'PKNOX1', 'PRDM10', 'SP2', 'SP3', 'YY1', 'YY2', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB26', 'ZBTB44', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZFHX2', 'ZFP69B', 'ZFX', 'ZNF221', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF449', 'ZNF501', 'ZNF561', 'ZNF629', 'ZNF660', 'ZNF76', 'ZNF843', 'ZSCAN30', 'ZXDB']",['H3K27ac']
chr2,235330950,235331496,1.432574654194593,1.4865324066801997,1.532224242484616,1.7054749622500966,1.843585852427985,1.751596663607747,,,,"['ATF3', 'BATF', 'BCL6', 'CRX', 'EHF', 'ELF3', 'ELF4', 'EOMES', 'ERG', 'ETV1', 'ETV2', 'FOSL1', 'FOSL2', 'GABPA', 'HOXA13', 'HOXA9', 'HOXD11', 'JUN', 'JUNB', 'MAFB', 'MYB', 'MYBL1', 'MYOG', 'ONECUT2', 'PITX1', 'PTF1A', 'SIX2', 'SMAD3', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TCF21', 'TFAP4', 'TGIF2', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF263']","['ATF2', 'BCL11A', 'HIC1', 'INSM2', 'OSR2', 'PATZ1', 'PRDM10', 'SP7', 'TSHZ1', 'ZBTB1', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF24', 'ZNF280D', 'ZNF324', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692']",['H3K4me1']
chr2,238864049,238864949,5.440298546889744,6.172495042209377,5.15301642462792,7.913907251499766,8.088825170914404,8.123873632098551,,,,"['ATF3', 'BATF', 'EHF', 'ELF4', 'ERG', 'ESRRA', 'ETV1', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXF1', 'FOXH1', 'FOXK1', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'GABPA', 'ISL1', 'JUN', 'JUNB', 'KLF5', 'MAZ', 'NANOG', 'PLAGL1', 'RARA', 'RFX6', 'TFAP2A', 'TFAP2C', 'THRB', 'ZFX', 'ZNF263', 'ZNF467', 'ZNF675', 'ZNF711']","['BCL11A', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF17', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM6', 'SP2', 'SP7', 'TRIM28', 'WT1', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB6', 'ZEB2', 'ZIC2', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF600', 'ZNF629', 'ZNF692', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr2,240962228,240962728,3.697146823579847,3.486930701572523,2.722532145602644,3.830344157444373,4.002412602493126,3.2183518256873604,['SNED1'],[-0.484710788493526],[0.0423955470556011],"['ARNTL', 'CDX2', 'CDX4', 'CLOCK', 'E2F4', 'EGR1', 'ESRRB', 'ESRRG', 'HOXA11', 'HOXA13', 'HOXD11', 'HOXD13', 'KLF14', 'KLF5', 'KLF6', 'MAX', 'MEF2B', 'MNT', 'MYC', 'MYCN', 'NFATC1', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PTF1A', 'RARA', 'SOX6', 'SP2', 'TCF12', 'THRB', 'WT1', 'ZNF467', 'ZNF711']","['FEZF1', 'GLIS1', 'MAZ', 'PRDM1', 'ZFHX2', 'ZIC2', 'ZNF341', 'ZNF561', 'ZNF600', 'ZSCAN18', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr20,362337,362837,3.991655568998552,3.737890070351152,3.2991129883730355,5.747569428389131,5.778134500983996,7.022959884106313,"['NRSN2', 'TRIB3']","[0.206282378271493, -0.162106051766828]","[0.0095663685785002, 0.25474940799294]","['AR', 'ARNTL', 'ATF1', 'BCL11A', 'BHLHE41', 'CLOCK', 'ELK4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GABPA', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GFI1B', 'HLF', 'HOXA11', 'HOXA13', 'HOXD10', 'HOXD11', 'HOXD13', 'MAX', 'MEIS1', 'MNT', 'MYC', 'MYCN', 'NFIA', 'NPAS1', 'NPAS2', 'NR2E1', 'PGR', 'PITX1', 'PLAGL1', 'PTF1A', 'SPDEF', 'TAL1', 'TBX5', 'TCF12', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'USF1', 'USF2', 'ZIC3', 'ZNF416']","['CTCF', 'KLF1', 'PATZ1', 'PRDM10', 'PRDM4', 'SP7', 'YY2', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF518A', 'ZNF530', 'ZNF558', 'ZNF600', 'ZNF692', 'ZSCAN18', 'ZSCAN21', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr20,11267240,11267754,2.6958183917941265,2.6222106482572958,1.9458743676662,3.784847074248335,4.284237703305874,4.284307553888787,,,,"['ATF3', 'BATF', 'EGR1', 'ESRRA', 'FOSL1', 'FOSL2', 'GATA3', 'GATA4', 'GATA5', 'GFI1B', 'HOXD11', 'JUN', 'JUNB', 'KLF14', 'KLF5', 'MAFA', 'MAZ', 'MYOG', 'NANOG', 'PTF1A', 'RARA', 'RUNX1', 'SNAPC1', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'SOX6', 'TAL1', 'TBX5', 'TCF21', 'TFAP4', 'THRB', 'TP73', 'TRPS1', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF317', 'ZNF467']","['CTCF', 'EGR2', 'GFI1B', 'GLIS1', 'HIC1', 'INSM2', 'MAZ', 'OSR2', 'PRDM1', 'PRDM10', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB17', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZIC2', 'ZNF362', 'ZNF398', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF770', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr20,25226899,25227399,2.608184036561554,2.800600633424805,2.55066383355576,3.228424414770011,3.367210072839357,3.0834637302108563,"['ENTPD6', 'PYGB']","[0.136513539625434, 0.228548642145761]","[0.106983437321555, 0.0035614635413206]","['ARNTL', 'CLOCK', 'EBF2', 'ERG', 'GLI2', 'GLI3', 'MAX', 'MAZ', 'MITF', 'MNT', 'MYB', 'MYBL1', 'MYBL2', 'MYC', 'MYCN', 'NEUROG2', 'NFIA', 'NKX2-1', 'NKX2-5', 'NKX3-2', 'NPAS1', 'NPAS2', 'NR2E1', 'PLAGL1', 'PTF1A', 'RARA', 'SOX15', 'SOX2', 'SOX3', 'SOX6', 'SPDEF', 'TBX5', 'TCF12', 'TEAD4', 'TFAP2A', 'TFAP2C', 'TGIF1', 'TGIF2', 'THRA', 'THRB', 'USF1', 'USF2', 'ZBTB7A', 'ZFX', 'ZIC1', 'ZNF263', 'ZNF317', 'ZNF415', 'ZNF711']","['ATF2', 'FEZF1', 'GLIS1', 'PRDM1', 'PRDM6', 'SP7', 'WT1', 'ZBTB44', 'ZEB2', 'ZFP69B', 'ZNF146', 'ZNF24', 'ZNF366', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZXDB']",['H3K4me1']
chr20,32007288,32007788,2.1495820363489364,2.0602689015151423,1.950015069443068,2.567643829402092,2.4296605506499245,3.0401203163534083,['CCM2L'],[-1.36767357286906],[0.0004707592901572],"['AR', 'ARNT', 'ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BHLHE40', 'BHLHE41', 'CLOCK', 'CREB5', 'DMC1', 'ELF1', 'ELF4', 'ELK1', 'ELK4', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'GFI1B', 'HOXA11', 'HOXA9', 'JUN', 'MNT', 'MYC', 'NANOG', 'NEUROG2', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'NR4A1', 'NR5A2', 'RARA', 'SF1', 'SPI1', 'TAL1', 'TBX21', 'TBX6', 'TGIF1', 'TGIF2', 'THRB', 'USF1', 'ZEB1', 'ZNF189']","['ATF2', 'GLIS2', 'PKNOX1', 'PRDM6', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZIC2', 'ZNF189', 'ZNF23', 'ZNF263', 'ZNF518A', 'ZNF600', 'ZNF629']",['H3K4me1']
chr20,43657341,43657841,2.8017440772441025,3.3495147133332126,2.631504300228377,2.731743735574625,2.977397229976827,3.4156640320030505,"['IFT52', 'MYBL2']","[-0.0159522877531063, -0.028965411137636]","[0.885714097313519, 0.759088023532325]","['AR', 'ATF1', 'ATF2', 'ATF7', 'CREB1', 'CREB5', 'ESRRA', 'JUN', 'JUND', 'NFIL3', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'RFX6', 'SMAD2', 'SMAD3', 'SMAD4', 'SPDEF', 'TCF12', 'TCF3', 'THRB', 'ZEB1', 'ZEB2', 'ZIC1', 'ZNF322', 'ZNF415', 'ZNF519']","['ATF2', 'CTCF', 'ELF4', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'SCRT2', 'SP2', 'SP3', 'SP7', 'WT1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF76', 'ZNF777', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr20,50561319,50561843,2.223519905690711,2.675768598959357,2.265487110227677,3.1547181324874978,4.016614623526135,3.801301256130736,"['PARD6B', 'PTPN1']","[-0.326052240677729, 0.152921758853991]","[0.147298083739567, 0.0736984655683545]","['BARX1', 'BCL6', 'CDX2', 'CDX4', 'CUX2', 'FOXO1', 'GFI1B', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXC9', 'HOXD11', 'HOXD12', 'HOXD13', 'HSF1', 'IRF1', 'IRF2', 'IRF3', 'IRF4', 'IRF7', 'IRF8', 'NFATC1', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'PBX2', 'PDX1', 'PITX1', 'PROP1', 'SIX1', 'SIX2', 'SIX4', 'SOX6', 'STAT4', 'TFAP2A', 'TFAP2C', 'ZFX', 'ZNF189', 'ZNF341', 'ZNF711']","['GFI1B', 'HIC1', 'IKZF3', 'INSM2', 'PKNOX1', 'PRDM1', 'PRDM6', 'SP2', 'SP7', 'TRIM28', 'ZBTB1', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZNF366', 'ZNF629', 'ZNF639', 'ZNF664']",['H3K4me1']
chr20,51930717,51931217,1.4175964831596213,1.589876454236966,1.3609590593072267,1.7036357328680136,2.1199146622286373,2.103304935978983,['SALL4'],[0.067471889523947],[0.778591109927823],"['ARNTL', 'ATF1', 'ATF2', 'ATF3', 'ATF7', 'BATF', 'BCL6', 'CLOCK', 'CREB5', 'EBF1', 'EBF2', 'FOSL1', 'FOSL2', 'JUN', 'JUNB', 'JUND', 'MAX', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NFIA', 'NPAS1', 'NPAS2', 'PITX1', 'PTF1A', 'RARA', 'SP2', 'TAL1', 'TBX5', 'TBXT', 'TCF12', 'TGIF1', 'TGIF2', 'USF1']","['ATF2', 'BCL11A', 'FEZF1', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF9', 'MZF1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP7', 'TSHZ1', 'WT1', 'ZBTB11', 'ZBTB44', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF140', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF366', 'ZNF394', 'ZNF558', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr21,14263726,14264226,0.8198021217503139,0.9632018570027642,0.8612843778600172,1.2798231520704544,1.5188430778937216,1.547050716798356,"['RBM11', 'HSPA13']","[-1.19902189671895, -0.0857037760105739]","[5.637787403507909e-11, 0.542692364834268]","['CRX', 'CUX1', 'EHF', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA2', 'HOXB13', 'HOXB4', 'HOXC9', 'HOXD11', 'HOXD13', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'NANOG', 'NFATC1', 'OTX2', 'PBX2', 'PDX1', 'PITX1', 'POU1F1', 'SOX17', 'SOX6', 'TEAD1', 'TEAD3', 'TGIF1', 'TGIF2', 'TRPS1', 'ZNF7']",['PKNOX1'],['H3K4me1']
chr21,17250802,17251302,2.280901064547244,2.6183128655597336,2.532329884920841,3.743513996031691,4.22252721640118,4.168148271866432,,,,"['ATF1', 'ATF2', 'ATF7', 'CEBPA', 'CREB5', 'DLX1', 'DLX2', 'DLX5', 'EN1', 'ESRRA', 'ESRRB', 'ESRRG', 'FOXA1', 'FOXA2', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'GSC', 'JUN', 'JUND', 'LEF1', 'LHX2', 'MEF2B', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIA', 'NFIL3', 'NFIX', 'NKX2-1', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR2E1', 'NR2F1', 'NR2F2', 'PITX1', 'RARA', 'SIX2', 'TGIF1', 'THRA', 'THRB']","['ATF2', 'BCL11A', 'BCL11B', 'CTBP1', 'FEZF1', 'FOXK2', 'HIC1', 'INSM2', 'KLF10', 'KLF8', 'KLF9', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZNF184', 'ZNF189', 'ZNF280D', 'ZNF324', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN23', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr21,25790255,25790755,2.173811139879278,2.426306523611741,2.533741817815329,2.6220045135440224,2.837578048072532,2.961008572182812,['APP'],[-0.409757033573258],[5.14962869804551e-07],"['ATF3', 'BACH1', 'BACH2', 'BATF', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'ESRRA', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXD3', 'FOXM1', 'HOXA13', 'HOXA9', 'HOXD11', 'JUN', 'JUNB', 'LHX1', 'LHX2', 'LHX3', 'MAFA', 'MAFB', 'MAFF', 'MAFK', 'MYBL2', 'MYOD1', 'NANOG', 'NFE2', 'NFE2L2', 'NKX6-1', 'NPAS4', 'SOX10', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TCF12', 'TGIF1', 'TGIF2', 'ZEB1']","['CTCF', 'EGR2', 'IKZF3', 'L3MBTL2', 'MZF1', 'PATZ1', 'PRDM4', 'SCRT1', 'SP7', 'TRIM28', 'ZBTB11', 'ZBTB17', 'ZNF24', 'ZNF362', 'ZNF384', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZNF654', 'ZNF692', 'ZNF792', 'ZSCAN21']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr21,29002564,29003064,2.7803624448431234,3.4146535737846198,2.646075198900738,3.484004997504664,3.5583352858021797,4.124963074356787,"['RWDD2B', 'LTN1']","[-0.538927620652763, -0.556722738183571]","[1.16221895224758e-06, 0.0001182649059422]","['ARNT', 'ASCL1', 'ASCL2', 'BHLHE41', 'CREB1', 'E2F4', 'EHF', 'ELF1', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'ERG', 'ETV1', 'ETV4', 'FLI1', 'GABPA', 'GLI2', 'GLI3', 'MYF5', 'MYOD1', 'MYOG', 'NRF1', 'PITX1', 'PLAGL1', 'PTF1A', 'RFX6', 'SMAD3', 'SPDEF', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'THRB', 'TWIST2', 'ZFX', 'ZNF711']","['ATF2', 'BCL11B', 'ELF4', 'GLIS1', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'L3MBTL2', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFP3', 'ZFP37', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF391', 'ZNF394', 'ZNF501', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr21,34795460,34795960,2.5259727244991823,2.817904965507874,2.3338383254304507,2.8491335155168325,3.010131253272004,2.7107926350671856,,,,"['ASCL1', 'ATOH1', 'BHLHA15', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXH1', 'GABPA', 'GLI3', 'HAND2', 'KLF1', 'KLF5', 'MAFA', 'MAFF', 'MEIS1', 'MYBL1', 'MYBL2', 'NANOG', 'NEUROD1', 'NEUROG2', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'OLIG2', 'PLAGL1', 'PTF1A', 'RARA', 'SP2', 'SPDEF', 'TAL1', 'TBX21', 'TBX5', 'TCF12', 'TCF4', 'TEAD1', 'TGIF1', 'TGIF2', 'TWIST2', 'ZIC1', 'ZNF467', 'ZNF7', 'ZNF711']","['CTCF', 'PRDM1', 'WT1', 'ZNF394', 'ZNF596', 'ZNF677', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr21,43913922,43914422,1.6251601108793128,1.708784111134247,1.628174792281352,1.876763696211922,1.8567954362941264,1.906449904773867,"['RRP1', 'AGPAT3']","[-0.239940511442598, -0.539827406931909]","[0.0087251174467698, 1.14353118123401e-08]","['ATF1', 'CDX4', 'CTCFL', 'EBF1', 'EBF2', 'EHF', 'ELF3', 'ELF5', 'ERG', 'GLI3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'MYB', 'MYBL1', 'NFIL3', 'PLAGL1', 'SMAD3', 'TFAP2A', 'TFAP2C', 'ZBTB7A', 'ZFX', 'ZIC3', 'ZNF165', 'ZNF711']","['GLIS1', 'LEF1', 'PATZ1', 'SCRT1', 'SCRT2', 'WT1', 'ZBTB21', 'ZIC2', 'ZNF341', 'ZNF423', 'ZNF629']",['H3K4me1']
chr21,46188448,46189041,1.8776224225466225,2.076924581674036,1.941035425509423,1.5636199437238671,2.0870451010794007,2.386653950315784,['SPATC1L'],[-0.518333077192264],[0.0004470870248144],"['AR', 'BHLHA15', 'EHF', 'ERG', 'ETV1', 'FOXK1', 'MEIS1', 'MITF', 'NANOG', 'NEUROG2', 'NR2F2', 'NR5A2', 'PGR', 'PTF1A', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'SOX9', 'STAT6', 'TAL1', 'TCF4', 'TFAP4', 'TGIF1', 'THRB', 'TWIST2', 'ZBTB18', 'ZNF189']","['EGR2', 'GLIS1', 'INSM2', 'KLF17', 'MAZ', 'PATZ1', 'PRDM10', 'SP7', 'WT1', 'ZBTB17', 'ZNF189', 'ZNF263', 'ZNF324', 'ZNF366', 'ZNF394', 'ZNF600', 'ZNF629', 'ZNF639']",['H3K4me1']
chr22,24727151,24727651,1.0960173946525718,1.2343750467783114,0.6931566553642151,1.417779739954704,2.0436846916151588,1.6430961303589418,"['PIWIL3', 'GGT1']","[-0.76675874297057, -0.168480196198914]","[0.589074523523885, 0.716042228124014]","['AR', 'ATF3', 'BATF', 'BCL11A', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'FOSL1', 'FOSL2', 'FOXA2', 'FOXD3', 'FOXK1', 'FOXO1', 'HOXA13', 'HOXA9', 'JUN', 'JUNB', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NFIA', 'NKX2-2', 'NKX6-1', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'PGR', 'PTF1A', 'RARA', 'TAL1', 'TBP', 'TBR1', 'TFAP4', 'THRB']","['ARNT', 'ATF2', 'BCL11A', 'BCL11B', 'CTBP1', 'ELF4', 'FEZF1', 'FOXA1', 'FOXK2', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF7', 'KLF8', 'KLF9', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF121', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF239', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF34', 'ZNF366', 'ZNF37A', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF513', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN16', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']",['H3K27ac']
chr22,29907658,29908158,1.6322237534848696,1.5729159532379564,1.1826571564854316,2.026144938138904,2.0793878794172,2.13906535866133,['MTMR3'],[0.0342343424683231],[0.861211132482746],"['ASCL1', 'ATF3', 'BACH2', 'BATF', 'BCL11A', 'BCL6', 'DLX1', 'EN1', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXM1', 'GATA3', 'HOXA13', 'IRF4', 'JUN', 'JUNB', 'LEF1', 'MAFA', 'MAFB', 'MAFK', 'MYF5', 'MYOD1', 'MYOG', 'NFIA', 'NFIX', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NPAS4', 'NR2E1', 'NR2F2', 'PTF1A', 'RARA', 'SIX2', 'SOX10', 'SOX3', 'SOX4', 'TAL1', 'TBX5', 'TCF12', 'TCF7L1', 'TFAP4', 'THRB', 'TRPS1', 'TWIST1', 'ZIC1']","['ARNT', 'BCL11A', 'FEZF1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'MZF1', 'PKNOX1', 'PRDM4', 'PRDM6', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB6', 'ZEB2', 'ZFP69B', 'ZNF18', 'ZNF189', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
