chrom,start,end,CC_R1,CC_R2,CC_R3,CTCF_R1,CTCF_R2,CTCF_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr12,48679466,48679966,3.8638705398622335,3.72312552761112,3.1078902100296406,3.678127220040643,3.175858030157879,2.9020064685298514,['KANSL2'],[0.0446390972631855],[0.638254939868232],"['AR', 'BCL6', 'EHF', 'EOMES', 'GLI3', 'JUN', 'MYOG', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'PGR', 'PTF1A', 'SMAD3', 'TAL1', 'TBX5', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFAP4', 'TGIF2', 'THRB', 'ZBTB7A', 'ZFX', 'ZIC1', 'ZNF416']","['PRDM1', 'SP3', 'ZBTB11', 'ZFP69B', 'ZNF16']","['H3K36me3', 'H3K4me1']"
chr12,49279651,49280151,3.243446586951122,4.151801198716954,3.198017264929112,2.3344562235991617,3.006929411532459,2.2718350512765304,"['PRPH', 'TUBA1C']","[-0.521119512931786, 0.09037697866842]","[0.0561580983158086, 0.49896599035386]","['ARNTL', 'ATF1', 'ATF4', 'ATF7', 'CREB5', 'CRX', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'DUXBL1', 'EN1', 'HLF', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD13', 'LHX2', 'LHX3', 'MITF', 'MYB', 'MYBL1', 'NANOG', 'NFIL3', 'NFYA', 'NKX2-1', 'NKX2-2', 'NKX3-2', 'NKX6-1', 'NPAS1', 'PHOX2A', 'PITX1', 'PROP1', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX6', 'THRB', 'USF2', 'ZFX', 'ZIC1', 'ZNF711']","['ATF2', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'L3MBTL2', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM6', 'SCRT1', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF121', 'ZNF157', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF692']","['H3K27ac', 'H3K4me1']"
chr12,53538245,53538793,2.552791854376561,2.375420269964197,2.6608083570237926,1.905730577946052,1.7425461259999169,1.7683226917222867,['NPFF'],[-0.745161847046773],[0.177773570938978],"['ATF4', 'BCL6', 'CDX2', 'CDX4', 'DDIT3', 'EN1', 'ESRRA', 'GATA3', 'HLF', 'HOXA11', 'HOXA9', 'LHX3', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIL3', 'NFIX', 'NFYA', 'NKX3-1', 'NKX6-1', 'NR5A2', 'PITX1', 'PRDM10', 'SF1', 'SOX15', 'SOX2', 'SOX6', 'STAT3', 'STAT4', 'TAL1', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1']","['ATF2', 'FEZF1', 'GLIS1', 'IKZF3', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'ZBTB12', 'ZBTB17', 'ZBTB44', 'ZEB2', 'ZNF189', 'ZNF2', 'ZNF335', 'ZNF366', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF692', 'ZSCAN16', 'ZSCAN21', 'ZXDB']",['H3K27ac']
chr12,54014015,54014515,3.463442428618676,5.168791724117555,4.044159048740099,2.6494281608125143,4.473633902946648,3.6140404592377418,"['HOXC6', 'HOXC8']","[-0.300278578951063, -0.60446658623603]","[0.0063393818973319, 7.36248650579655e-05]","['ASCL1', 'ASCL2', 'ATOH1', 'BHLHA15', 'EOMES', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'PTF1A', 'SMAD3', 'TAL1', 'TBR1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TWIST2', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZFX', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF711']","['GLIS1', 'IKZF3', 'PATZ1', 'PRDM1', 'ZBTB11', 'ZBTB17', 'ZBTB44', 'ZIC2', 'ZNF184', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF423', 'ZNF596', 'ZNF600', 'ZNF76']",['H3K27ac']
chr12,59084755,59085255,2.991552954347532,3.31440288333987,3.121125612126205,2.709635660377797,2.9730960183559123,2.8434078874176656,,,,"['ASCL1', 'ASCL2', 'ATOH1', 'BARX1', 'BHLHA15', 'EHF', 'ELF3', 'ELF5', 'EOMES', 'ERG', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA11', 'HOXD11', 'KLF14', 'KLF6', 'MYBL2', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'OLIG2', 'PITX1', 'PTF1A', 'SIX1', 'SIX2', 'SMAD3', 'SP2', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TWIST2', 'ZFX', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF711']","['CTCF', 'FEZF1', 'GFI1B', 'PKNOX1', 'ZBTB17', 'ZBTB44', 'ZNF770']",['H3K4me1']
chr12,65956348,65956848,1.4506115272780458,1.5093752138963996,1.4454679444741343,1.2428372465752242,1.4749434425774597,1.188225723967154,"['LLPH', 'HMGA2']","[0.222496784736683, 0.12160419956023]","[0.0890330036290268, 0.311261045100239]","['AR', 'ATF1', 'ATF2', 'ATF7', 'CDX4', 'CREB5', 'CRX', 'CUX1', 'CUX2', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EHF', 'ELK1', 'ELK4', 'EN1', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXA1', 'FOXA2', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GABPA', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA2', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD11', 'HOXD12', 'HOXD13', 'IRF8', 'ISL1', 'JUN', 'LHX1', 'LHX2', 'LHX3', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NEUROG2', 'NFIX', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'PBX2', 'PDX1', 'PHOX2A', 'PHOX2B', 'PRDM1', 'PROP1', 'SNAPC1', 'STAT3', 'STAT4', 'TAL1', 'TFAP4', 'TGIF1', 'TGIF2']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'CTBP1', 'FEZF1', 'FOXM1', 'GFI1B', 'GLI2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF7', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'OVOL3', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SALL2', 'SCRT1', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF10', 'ZNF112', 'ZNF133', 'ZNF146', 'ZNF184', 'ZNF189', 'ZNF19', 'ZNF2', 'ZNF23', 'ZNF24', 'ZNF248', 'ZNF324', 'ZNF335', 'ZNF350', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF404', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF513', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF621', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF776', 'ZNF792', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr12,111644051,111644551,3.3034691525505115,2.81830388424427,2.880730172653134,2.5657758033052014,2.42277204331116,2.6123780701063657,"['BRAP', 'ATXN2']","[0.148752488720154, -0.147019836565353]","[0.0747027844574202, 0.167148697385494]","['ARNT', 'ASCL1', 'ASCL2', 'ATF1', 'ATF2', 'ATF7', 'ATOH1', 'BCL6', 'BHLHA15', 'CREB1', 'CREB5', 'EHF', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXK2', 'GABPA', 'GLI3', 'JUN', 'JUND', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFIL3', 'NPAS4', 'OLIG2', 'PITX1', 'PLAGL1', 'PTF1A', 'STAT3', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'THRB', 'TWIST2', 'ZEB1', 'ZNF263', 'ZNF711']","['ATF2', 'FEZF1', 'PRDM1']","['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr12,116861208,116861708,5.410204515332539,4.976240541678746,4.096479850835508,4.034929099176377,3.177307531769088,3.3607992996926206,"['RNFT2', 'HRK']","[0.444248635579979, -0.325408340807264]","[0.0062430317005202, 0.001328419378797]","['AR', 'ASCL1', 'ASCL2', 'ATF1', 'ATF2', 'ATF7', 'ATOH1', 'BHLHA15', 'CREB1', 'CREB5', 'EBF2', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'ETS1', 'ETV1', 'ETV2', 'FLI1', 'GABPA', 'JUN', 'JUND', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFIL3', 'NFIX', 'NR5A2', 'OLIG2', 'PTF1A', 'SF1', 'SMAD2', 'SMAD3', 'SMAD4', 'SPDEF', 'SPI1', 'TAL1', 'TBX5', 'TBX6', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'THRB', 'TWIST2', 'ZIC1', 'ZNF711']","['ATF2', 'KLF8', 'MAZ', 'OSR2', 'PATZ1', 'SP7', 'ZBTB21', 'ZEB2', 'ZFP69B', 'ZNF263', 'ZNF341', 'ZNF398', 'ZNF629']",['H3K4me1']
chr12,124036307,124036807,3.146706142900069,3.280749178168797,2.772257762160006,2.206730343125729,2.2385859853294208,1.916061039775209,"['RFLNA', 'NCOR2']","[-0.475485917047022, 0.17552040912508]","[0.371844926439102, 0.0659695498642137]","['DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'ERG', 'IRF4', 'LHX1', 'LHX2', 'LHX3', 'MITF', 'MYB', 'NFIX', 'NKX6-1', 'PLAGL1', 'PROP1', 'RUNX1', 'SIX2', 'SOX10', 'SOX3', 'TAL1', 'ZBTB7A', 'ZEB1', 'ZIC1', 'ZNF416']","['ATF2', 'CTCF', 'PKNOX1', 'SCRT2', 'YY1', 'YY2', 'ZBTB17', 'ZNF10', 'ZNF2', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF394', 'ZNF530', 'ZNF629', 'ZNF654', 'ZSCAN18', 'ZSCAN30', 'ZSCAN5C']",['H3K4me1']
chr12,124087903,124088403,2.203933036003777,2.164085843810136,2.201617255335379,1.9339339631863597,1.953097360009985,2.3132192616273484,"['RFLNA', 'NCOR2']","[-0.475485917047022, 0.17552040912508]","[0.371844926439102, 0.0659695498642137]","['AR', 'CRX', 'GRHL2', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MAFA', 'NPAS4', 'PDX1', 'PITX1', 'POU1F1', 'TBP', 'TEAD1', 'TGIF2', 'ZBTB7A', 'ZNF165', 'ZNF7']","['CTBP1', 'FEZF1', 'FOXA1', 'L3MBTL2', 'PKNOX1', 'ZNF189', 'ZNF423', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr12,124923829,124924469,4.704421888582201,4.823083961743421,4.610058046888667,3.186622081126028,2.8733953606190346,2.680698323469646,"['DHX37', 'UBC']","[0.234013617525389, -0.254734868840841]","[0.058961704475161, 0.0146226192042644]","['AR', 'ASCL1', 'ASCL2', 'ATF4', 'ATOH1', 'BHLHA15', 'E2F4', 'EBF1', 'EBF2', 'EOMES', 'ESRRG', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA11', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'MEF2A', 'MEF2B', 'MEF2C', 'MEIS1', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFATC1', 'NKX2-5', 'NKX3-1', 'OLIG2', 'PTF1A', 'SMAD3', 'SOX15', 'SP5', 'TAL1', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'TWIST2', 'ZNF341']","['ATF2', 'BCL11A', 'PATZ1', 'PRDM10', 'PRDM4', 'PRDM6', 'ZEB2', 'ZFP69B', 'ZNF121', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF629', 'ZNF692', 'ZNF770', 'ZSCAN30']",['H3K27ac']
chr12,128817671,128818171,3.2541252557064126,3.470702180425024,2.571759004627814,2.8616692482344974,2.86995828482882,2.67806448485165,['SLC15A4'],[0.0520372630361313],[0.634556515742893],"['AR', 'ARNT', 'ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BHLHE41', 'CREB1', 'CREB5', 'CUX2', 'EPAS1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HIF1A', 'JUN', 'JUND', 'MITF', 'MNT', 'NFIL3', 'NPAS1', 'ONECUT1', 'ONECUT2', 'PRDM15', 'RBPJ', 'TAL1', 'TBXT', 'TGIF1', 'USF1', 'USF2']","['ATF2', 'FEZF1', 'GLIS1', 'IKZF3', 'KLF17', 'KLF8', 'PATZ1', 'PRDM4', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZBTB8A', 'ZIC2', 'ZNF10', 'ZNF335', 'ZNF449', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF843', 'ZXDB']",['H3K4me1']
chr13,19845665,19846165,1.799838294570007,2.0748083750060875,1.3962491662183734,1.6104492547810831,1.4938705019906402,1.3497843318174283,"['ZMYM5', 'PSPC1']","[0.0798365177028688, -0.0186066560297078]","[0.55101757786081, 0.904145545251253]","['ATF3', 'BATF', 'EN1', 'FOSL1', 'FOSL2', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'LHX3', 'MITF', 'NFYA', 'NKX3-1', 'NKX6-1', 'PRDM15', 'RARA', 'SMAD3', 'TFE3', 'THRB', 'ZNF415', 'ZNF7', 'ZSCAN22']","['ATF2', 'FEZF1', 'INSM2', 'KLF10', 'KLF17', 'MZF1', 'PRDM10', 'SP2', 'SP7', 'TSHZ1', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB6', 'ZEB1', 'ZNF24', 'ZNF324', 'ZNF366', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZSCAN5C']","['H3K36me3', 'H3K4me1']"
chr13,28582251,28582751,3.1488100675032724,3.453474955230075,2.6275970201374648,2.3839033416630566,2.6269626610111545,2.1581939213308483,"['POMP', 'FLT1']","[0.110766726306462, 0.545882872637965]","[0.572280524759543, 6.51541088522328e-05]","['ARNT', 'CDX4', 'CRX', 'EPAS1', 'FOXK1', 'HIF1A', 'HOXA11', 'HOXC9', 'HOXD11', 'IRF3', 'LEF1', 'NANOG', 'PITX1', 'PLAGL1', 'POU1F1', 'RELA', 'TAL1', 'TBP', 'TBX5', 'TCF7L1', 'TEAD1', 'TGIF2', 'ZFX', 'ZIC1', 'ZNF263', 'ZNF322']","['ATF2', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'MAZ', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB21', 'ZEB1', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF24', 'ZNF335', 'ZNF384', 'ZNF558', 'ZNF629']",['H3K4me1']
chr13,29908981,29909481,2.5616706892074443,2.8934890071188484,1.8138152625881303,2.127154395123909,2.249433909472464,1.461042661599481,"['KATNAL1', 'UBL3']","[0.109013075900312, 0.163262435777537]","[0.389372893755617, 0.36071416821845]","['ATF1', 'ATF2', 'ATF7', 'CDX2', 'CDX4', 'CREB1', 'CREB5', 'CRX', 'EBF1', 'GLI3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUND', 'NFIL3', 'NFIX', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'NPAS4', 'POU1F1', 'RELA', 'TBX5', 'TFAP2C', 'TGIF1', 'TGIF2', 'TRPS1', 'ZBTB7A', 'ZNF263', 'ZNF519', 'ZNF711']","['ARNT', 'ATF2', 'BCL11B', 'CTBP1', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP2', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF146', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF384', 'ZNF423', 'ZNF488', 'ZNF558', 'ZNF629', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN23', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr13,40115864,40116364,2.065261316194765,2.610035748116862,2.161983626916414,1.3555098055017485,1.6126851467171412,1.634918822772956,,,,"['ARNT', 'ARNTL', 'BHLHE40', 'BHLHE41', 'CDX4', 'CLOCK', 'EBF1', 'EBF2', 'EOMES', 'ETV1', 'FOXD3', 'FOXH1', 'FOXO1', 'GLI3', 'HNF1B', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'IRF3', 'MAX', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NKX3-1', 'NKX6-1', 'NPAS1', 'NPAS2', 'PBX2', 'PDX1', 'PLAGL1', 'SOX10', 'SOX15', 'SOX17', 'SOX3', 'SOX6', 'SPDEF', 'SRF', 'TBX5', 'TFAP2C', 'USF1']","['ATF2', 'BCL11A', 'BCL6B', 'EGR2', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'INSM2', 'KLF10', 'KLF17', 'L3MBTL2', 'MAZ', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM6', 'SCRT2', 'SP2', 'SP7', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF362', 'ZNF366', 'ZNF518A', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZXDB']",['H3K4me1']
chr13,50401234,50401734,4.6169321331798665,4.2252647311911895,3.8887413553938415,3.4016019040885097,3.1711484038155784,2.859093408458295,['KCNRG'],[-1.00435858351828],[0.0183648830391169],"['ASCL1', 'ATF3', 'ATOH1', 'BATF', 'BHLHA15', 'DLX2', 'EN1', 'FOSL1', 'FOSL2', 'FOXD3', 'IRF1', 'IRF3', 'ISL1', 'JUN', 'JUNB', 'LHX3', 'NANOG', 'NEUROD1', 'NEUROG2', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'OLIG2', 'PITX1', 'RUNX1', 'TAL1', 'TCF4', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TGIF2', 'TWIST2', 'ZIC1', 'ZNF264']","['ATF2', 'EGR2', 'FEZF1', 'GLIS1', 'KLF17', 'PATZ1', 'PRDM1', 'SCRT2', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZNF189', 'ZNF24', 'ZNF335', 'ZNF394', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF76', 'ZSCAN21', 'ZSCAN5C']",['H3K4me1']
chr13,98582032,98582549,4.11192122299011,4.615972663977939,3.320315514005253,2.0600837549028483,2.367799478105874,2.077909428480661,"['SLC15A1', 'STK24']","[0.612884152606159, 0.254426224363745]","[0.0830913297591205, 0.0049222984384656]","['ATF1', 'ATF2', 'ATF7', 'CREB5', 'CRX', 'EHF', 'ELF3', 'ELF4', 'EOMES', 'ETV1', 'FOXO1', 'HOXA13', 'IRF4', 'JUN', 'JUND', 'MYB', 'NFIL3', 'NKX2-2', 'PITX1', 'SMAD3', 'TBP', 'TGIF1', 'TGIF2', 'THRB', 'ZNF467']","['ATF2', 'FEZF1', 'GFI1B', 'GLIS1', 'HIC1', 'INSM2', 'KLF10', 'KLF17', 'MAZ', 'OSR2', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF302', 'ZNF341', 'ZNF366', 'ZNF558', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF843', 'ZSCAN23', 'ZSCAN5C']",['H3K4me1']
chr13,100098738,100099238,2.134799696755312,2.288160763245716,2.329896839867355,1.705301844854606,1.7022317681023404,1.6539947158821977,"['GGACT', 'PCCA']","[-0.65081380726924, 0.0538131701312903]","[0.0299141005743403, 0.689595694113734]","['ATF2', 'ATF4', 'ATF7', 'BCL6', 'CDX2', 'CDX4', 'CREB5', 'CRX', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'ESRRA', 'ESRRB', 'ESRRG', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'ISL1', 'JUN', 'LHX1', 'LHX2', 'LHX3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'P300', 'POU1F1', 'RARA', 'SF1', 'STAT3', 'STAT4', 'STAT5A', 'TBX5', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'THRB', 'ZEB1', 'ZEB2']","['ATF2', 'BCL6B', 'FEZF1', 'IKZF3', 'OSR2', 'PRDM4', 'PRDM6', 'SP3', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB6', 'ZEB2', 'ZNF10', 'ZNF132', 'ZNF189', 'ZNF202', 'ZNF24', 'ZNF324', 'ZNF34', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF488', 'ZNF513', 'ZNF558', 'ZNF571', 'ZNF629', 'ZNF660', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr13,105971249,105971749,1.7298046119529054,1.8722169618106104,1.750542857465726,1.6723888165048857,1.593725786854599,1.6849243609506768,,,,"['ATF1', 'ATF2', 'ATF7', 'BARX1', 'CREB1', 'CREB5', 'CRX', 'DLX1', 'DLX2', 'DUX4', 'DUXBL1', 'EBF1', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'EN1', 'EOMES', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXA1', 'FOXA2', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'GABPA', 'GATA4', 'GFI1B', 'HOXA9', 'HOXC9', 'ISL1', 'JUN', 'JUND', 'LHX1', 'LHX3', 'NANOG', 'NFIL3', 'NKX3-1', 'NKX6-1', 'PBX2', 'PDX1', 'PGR', 'PHOX2A', 'PHOX2B', 'PITX1', 'PRDM1', 'PROP1', 'SOX6', 'SPDEF', 'TFAP2A', 'TFAP2C', 'TRPS1']","['ATF2', 'FEZF1', 'GFI1B', 'PRDM4', 'ZNF335', 'ZNF394', 'ZNF518A', 'ZNF629', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr13,113009565,113010065,2.2847049437459885,2.633333433127065,2.0729374533898497,2.188882436894425,1.995812067613989,1.8837551881846777,['MCF2L'],[0.32922118770562],[0.0105785513815523],"['AR', 'ATF1', 'ATF2', 'ATF7', 'CREB5', 'CRX', 'ERG', 'ESRRA', 'ETV1', 'GSC', 'HAND2', 'HLF', 'JUN', 'NANOG', 'NFIL3', 'NPAS4', 'PBX3', 'PITX1', 'PKNOX1', 'PLAGL1', 'RARA', 'SMAD2', 'SMAD3', 'SPDEF', 'TAL1', 'THRB', 'ZFX', 'ZNF711']","['ATF2', 'GLIS1']",['H3K4me1']
chr14,29805612,29806112,1.8581922895239296,2.39563763958682,1.6721725215275496,1.403237869715377,1.4974685540972297,1.0671732373431546,,,,"['AR', 'ATF1', 'ATF3', 'ATF4', 'BACH2', 'BATF', 'DDIT3', 'EOMES', 'FOSL1', 'FOSL2', 'FOXL2', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HLF', 'HOXA10', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'JUN', 'JUNB', 'MITF', 'NANOG', 'NFIL3', 'NFIX', 'NFYA', 'NKX3-1', 'NKX6-1', 'POU1F1', 'RBPJ', 'TBR1', 'TBX21', 'TBX5', 'TRPS1', 'ZBTB12', 'ZNF263']","['ATF2', 'BCL6B', 'FEZF1', 'IKZF3', 'KLF16', 'KLF8', 'MYNN', 'MZF1', 'PRDM10', 'PRDM6', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB6', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZNF10', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF518A', 'ZNF529', 'ZNF549', 'ZNF558', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me1']"
