chrom,start,end,CC_R1,CC_R2,CC_R3,SCRT1_R1,SCRT1_R2,SCRT1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr10,102627667,102628167,3.6321946371276814,3.6466585586464975,2.667050185233488,3.0813697802087687,3.297271717554503,4.138325968436884,"['SUFU', 'TRIM8']","[-0.241132294876896, 0.062366386486656]","[0.011479952668191, 0.675632308709279]","['AR', 'ATF1', 'ATF7', 'BCL6', 'CRX', 'EBF1', 'EGR1', 'ESRRA', 'GSC', 'HOXD10', 'KLF14', 'MAZ', 'NFATC1', 'OTX2', 'PITX1', 'PLAGL1', 'PRDM14', 'RARA', 'RELA', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SP2', 'SP5', 'STAT3', 'THRB', 'WT1', 'ZNF281', 'ZNF467']","['EGR2', 'GLIS1', 'GLIS2', 'MAZ', 'PATZ1', 'SP2', 'SP7', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF189', 'ZNF2', 'ZNF324', 'ZNF362', 'ZNF423', 'ZNF600', 'ZNF629', 'ZNF76', 'ZSCAN23']","['H3K27ac', 'H3K4me1']"
chr10,110632578,110633078,1.810798807830299,1.31097782190905,1.8843744655633257,2.9329589552091533,2.461877967818029,2.1273700815407897,"['SMC3', 'RBM20']","[-0.100395718313001, -0.139410535454529]","[0.280463973193212, 0.299866442419417]","['AR', 'BHLHE41', 'CEBPA', 'CRX', 'DMRT1', 'EOMES', 'ESRRA', 'FOXM1', 'HLF', 'MYOD1', 'NFIL3', 'NFIX', 'NR2F2', 'PITX1', 'RARA', 'RORA', 'TAL1', 'TBP', 'TBR1', 'TCF12', 'THRB', 'ZIC1', 'ZNF189']","['MZF1', 'PRDM10', 'ZBTB10', 'ZBTB17', 'ZIC2', 'ZNF184', 'ZNF549', 'ZNF561']",['H3K27ac']
chr10,112724736,112725236,0.8477542283056007,0.9966246845153364,0.8325236595180893,1.4395850024962789,1.3440656933463595,1.3304312423506826,"['TCF7L2', 'VTI1A']","[-0.181532359144997, -0.226847925899406]","[0.229646111304081, 0.0985697306073208]","['AR', 'ASCL1', 'ATOH1', 'BHLHA15', 'CRX', 'EN1', 'EOMES', 'FOXD3', 'HLF', 'HOXA13', 'HOXB13', 'HOXD12', 'LHX3', 'MEIS1', 'NEUROG2', 'NKX2-1', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'OLIG2', 'PGR', 'PITX1', 'PTF1A', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'TAL1', 'TBP', 'TBX5', 'TCF12', 'TCF4', 'TGIF2', 'TWIST2', 'ZBTB12', 'ZBTB18', 'ZEB1']","['FEZF1', 'GLIS1', 'INSM2', 'MAZ', 'MZF1', 'PRDM10', 'SCRT2', 'TRIM28', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZNF34', 'ZNF341', 'ZNF362', 'ZNF384', 'ZNF398', 'ZNF558', 'ZNF600', 'ZSCAN21', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr10,113369241,113369771,1.466808650136154,1.551861390285014,2.301722946988998,2.754516718431446,2.2955440929113444,2.6454869735966358,"['TCF7L2', 'HABP2']","[-0.181532359144997, 2.71076455281243]","[0.229646111304081, 0.390398548807184]","['AR', 'ARNTL', 'EBF2', 'FOXA2', 'HOXA13', 'HOXA9', 'HOXD10', 'MAFA', 'MAFB', 'MAFK', 'MAX', 'MNT', 'NFIX', 'NFYA', 'NPAS1', 'NPAS2', 'NR2E1', 'PLAGL1', 'PRDM1', 'RELA', 'TP53', 'TP63']","['KLF10', 'PKNOX1', 'PRDM6', 'ZBTB8A', 'ZIC2']","['H3K27ac', 'H3K4me1']"
chr10,117216789,117217289,3.133988530097397,2.8398994378513485,4.141107686279655,4.661162909839441,5.1150228143788565,6.5539979736054,['SLC18A2'],[-0.394689745965031],[0.408002309558689],"['AR', 'EOMES', 'GRHL2', 'NFIX', 'NKX3-1', 'NR2F1', 'NR2F2', 'NR2F6', 'SMAD4', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'THRB', 'TP53', 'TP63', 'TP73', 'ZIC1']","['AEBP2', 'BCL11A', 'BCL11B', 'CTCF', 'EGR2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'MZF1', 'PATZ1', 'PRDM10', 'PRDM4', 'REST', 'SCRT1', 'SCRT2', 'SP7', 'TSHZ1', 'YY1', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF140', 'ZNF146', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF423', 'ZNF449', 'ZNF501', 'ZNF513', 'ZNF518A', 'ZNF547', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF76', 'ZNF777', 'ZNF843', 'ZSCAN21', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr11,9210817,9211413,1.826393303361998,1.842270905775504,2.0788097373949728,3.48639653108925,3.2869562397281062,2.2781027194052865,"['DENND5A', 'SCUBE2']","[0.164829915910586, -0.0245499157257836]","[0.0764438343129106, 0.980442674369191]","['CDX2', 'CDX4', 'CRX', 'EN1', 'ESRRA', 'ESRRB', 'ESRRG', 'GFI1B', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'IRF3', 'LEF1', 'MAFF', 'MITF', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'P300', 'PRDM1', 'RARA', 'RUNX1', 'RUNX2', 'SMAD4', 'STAT3', 'STAT4', 'TCF7', 'TCF7L1', 'TGIF1', 'THRB', 'TP63', 'ZEB1']","['PRDM1', 'PRDM6', 'ZNF121', 'ZNF770']",['H3K27ac']
chr11,17314093,17314593,1.14805077209854,1.1027295570189428,1.3482040755268707,1.838302861593505,1.7582357576202596,1.570353100776808,"['NCR3LG1', 'NUCB2']","[0.345796755786212, 0.0349517341655039]","[0.479929960570715, 0.817708111448983]","['ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BHLHE41', 'CREB5', 'GRHL2', 'HOXA13', 'HOXC9', 'HOXD11', 'HOXD13', 'JUN', 'MAFB', 'MITF', 'MYB', 'MYBL1', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NPAS4', 'OTX2', 'PBX2', 'PDX1', 'PGR', 'PITX1', 'RORA', 'RORC', 'SIX1', 'SIX2', 'SIX4', 'SMAD2', 'SMAD3', 'SMAD4', 'TBP', 'TBX5', 'TGIF2', 'THRB', 'USF1', 'ZIC1']","['ATF2', 'FEZF1', 'GFI1B', 'IKZF3', 'INSM2', 'MZF1', 'OSR2', 'PKNOX1', 'PRDM1', 'PRDM6', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZNF189', 'ZNF24', 'ZNF324', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZSCAN5C', 'ZXDB']",['H3K27ac']
chr11,32081073,32081573,2.2208889008960977,1.719094212240199,1.7804034681598864,3.532999117196697,2.3824436620544382,2.539690645303069,"['PAX6', 'RCN1']","[0.170296648264464, 0.063986829168155]","[0.113685406827572, 0.695045613485394]","['AR', 'ARNTL', 'BACH1', 'BACH2', 'BCL11A', 'BHLHA15', 'BHLHE41', 'EBF1', 'EBF2', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'HOXA9', 'JUN', 'MAX', 'MEIS1', 'MITF', 'MNT', 'MYC', 'MYCN', 'NEUROD1', 'NEUROG2', 'NFE2L2', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS1', 'NPAS2', 'PITX1', 'PLAGL1', 'PRDM1', 'PTF1A', 'SPDEF', 'TAL1', 'TBX21', 'TCF4', 'TEAD4', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'TP73', 'TWIST2', 'ZFX', 'ZIC1', 'ZNF341', 'ZNF416', 'ZNF711']","['PRDM10', 'TRIM28', 'ZBTB20', 'ZNF341', 'ZNF449']",['H3K27ac']
chr11,67464842,67465342,5.282518592453013,4.833926282469602,5.819038487029827,6.56352724883653,5.67172871325769,8.139989358786835,['TMEM134'],[0.0801646576413486],[0.705225514653222],"['AR', 'CRX', 'E2F3', 'E2F6', 'EGR1', 'EGR2', 'ESRRA', 'GLI3', 'HAND2', 'KLF10', 'KLF14', 'MAZ', 'MITF', 'NKX2-1', 'NKX2-2', 'NPAS2', 'PITX1', 'SMAD4', 'THRB', 'WT1', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZNF263', 'ZNF281']","['BCL11A', 'EGR2', 'GLIS1', 'GLIS2', 'HIC1', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'PATZ1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'WT1', 'ZBTB11', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZNF398']","['H3K27ac', 'H3K4me3']"
chr11,107218086,107218586,1.7369673639692729,1.3912417701891953,1.893660686236215,2.605892409499272,1.9748221585786396,1.9697644410319288,"['CWF19L2', 'GUCY1A2']","[-0.067737449623654, 0.23525719395312]","[0.622174559095656, 0.488659579313754]","['AR', 'ATF4', 'BCL6', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'ESRRA', 'FOXO1', 'NANOG', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'PGR', 'PITX1', 'PKNOX1', 'RARA', 'SIX1', 'SIX2', 'SNAPC1', 'STAT4', 'TCF7', 'TEAD1', 'TEAD3', 'TEAD4', 'THRB', 'ZNF264']","['GLIS2', 'PRDM10', 'SCRT1', 'TRIM28', 'ZNF263', 'ZNF398', 'ZNF513']",['H3K4me1']
chr11,114198415,114198915,2.195470490004887,2.2968860786561582,2.640221050230603,3.834435089259213,3.5821933502319525,3.2501985958873694,['ZBTB16'],[-0.108689824425923],[0.723100467588047],"['AR', 'ARNT', 'ARNTL', 'EOMES', 'HOXA13', 'HOXD11', 'HOXD13', 'IRF3', 'MAX', 'MAZ', 'MEIS1', 'MITF', 'MNT', 'MYC', 'MYCN', 'NFIX', 'NKX2-1', 'NKX2-2', 'NPAS1', 'PHOX2A', 'PROP1', 'SOX10', 'SOX3', 'SOX6', 'TAL1', 'TBX5', 'TEAD1', 'TGIF1', 'TGIF2', 'USF1', 'WT1', 'ZIC1']","['BCL11A', 'FEZF1', 'GFI1B', 'INSM2', 'KLF10', 'PRDM4', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZBTB6', 'ZEB2', 'ZIC2', 'ZNF189', 'ZNF341', 'ZNF384', 'ZNF501', 'ZNF600', 'ZNF629', 'ZNF692', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr12,19273954,19274454,0.7520889617186544,0.8679272834963843,1.1297725077109575,1.334030367918499,1.4770397167523115,1.1154500564876786,"['PLEKHA5', 'AEBP2']","[-0.166118997219062, 0.0487869416157088]","[0.16656263199742, 0.807092279231577]","['ARNTL', 'ATF3', 'BACH2', 'BATF', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'ISL1', 'JUN', 'JUNB', 'LHX1', 'LHX3', 'MAX', 'MEF2B', 'MEF2C', 'MITF', 'MNT', 'MYB', 'MYBL1', 'MYBL2', 'MYC', 'MYCN', 'NFIA', 'NKX2-1', 'NKX2-2', 'NKX3-2', 'NKX6-1', 'NPAS1', 'NPAS2', 'NR2E1', 'NR5A2', 'PITX1', 'RUNX1', 'RUNX2', 'SMAD3', 'TAL1', 'TCF4', 'TEAD1', 'TGIF1', 'TGIF2', 'ZFP809', 'ZNF263']","['FEZF1', 'HIC1', 'SP7', 'TRIM28', 'ZBTB48', 'ZNF366', 'ZNF518A']","['H3K27ac', 'H3K4me1']"
chr12,56594047,56594658,1.674859149741054,1.6480339552349237,2.2626343623664837,2.695471508378901,2.583033379620097,2.9770399574669595,"['BAZ2A', 'RBMS2']","[0.0130082754259147, -0.124233758625565]","[0.963224812820022, 0.374356087017641]","['ARNTL', 'BACH2', 'BHLHE41', 'CDX2', 'CDX4', 'EGR1', 'ESRRA', 'ESRRB', 'ESRRG', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'KLF1', 'KLF5', 'MAFA', 'MAFB', 'MAFK', 'NPAS1', 'NR5A2', 'NRF1', 'P300', 'PITX1', 'PLAGL1', 'RARA', 'SP2', 'SP5', 'STAT3', 'STAT4', 'TAL1', 'TBP', 'TBX5', 'TFAP2A', 'TFAP2C', 'TFCP2L1', 'THRB', 'TP63', 'ZBTB7A', 'ZIC1', 'ZNF416']","['CTCF', 'EGR2', 'INSM2', 'OSR2', 'PATZ1', 'PKNOX1', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB44', 'ZEB1', 'ZFHX2', 'ZNF2', 'ZNF341', 'ZNF629', 'ZNF654', 'ZNF660']",['H3K27ac']
chr12,65632406,65632906,0.9333415979790022,0.973660074776953,1.2647480330811416,1.7836424050982786,1.4374531345182595,1.467685076792708,"['MSRB3', 'HMGA2']","[-0.240878945208453, 0.201322114496202]","[0.0468230296092787, 0.135708645019653]","['CRX', 'DLX1', 'DLX2', 'DLX5', 'ELF4', 'ELF5', 'EN1', 'FOXO1', 'HLF', 'NFIL3', 'NKX6-1', 'RUNX1', 'RUNX2', 'SMAD2', 'SMAD3', 'SMAD4', 'SPI1', 'TBX5', 'THRA', 'TP53', 'TRPS1', 'ZNF263']","['PRDM10', 'SCRT2', 'SP7']","['H3K27ac', 'H3K4me1']"
chr12,65729597,65730152,1.695751189231019,1.4104649704788943,1.5963853936373302,1.927828226301718,1.6159091171119322,1.5555857558897124,"['MSRB3', 'HMGA2']","[-0.240878945208453, 0.201322114496202]","[0.0468230296092787, 0.135708645019653]","['ATF1', 'ATF2', 'ATF7', 'CREB5', 'DLX2', 'EN1', 'GRHL2', 'GSC', 'HLF', 'JUN', 'LHX3', 'MYB', 'MYBL1', 'NANOG', 'NEUROG2', 'NFIL3', 'NKX6-1', 'OLIG2', 'PITX1', 'RELA', 'SOX6', 'TAL1', 'TGIF1', 'TGIF2']","['HIC1', 'KLF1', 'MAZ', 'OSR2', 'PATZ1', 'SCRT2', 'SP7', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZFHX2', 'ZIC2', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF501', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr12,75878184,75878684,1.6662020269186737,1.9675278463770904,2.093971105593978,2.8295307902841538,2.7889115870238026,2.913567779300231,"['KRR1', 'PHLDA1']","[0.127117614189774, -0.112557875601876]","[0.241823829717842, 0.75932383512775]","['AR', 'ARNT', 'CRX', 'EGR1', 'FOXO1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'ISL1', 'MEIS1', 'PITX1', 'PRDM10', 'TGIF1', 'TGIF2', 'TRPS1']","['EGR2', 'GFI1B', 'HIC1', 'PRDM1', 'PRDM6', 'SP7', 'ZFHX2', 'ZNF335', 'ZNF362', 'ZNF384', 'ZNF501', 'ZNF843']",['H3K4me1']
chr12,80187147,80187647,2.257746845545749,2.2281262180807486,2.16696047998213,2.3938860446455617,2.192875528021941,2.4817005359724567,"['OTOGL', 'PPP1R12A']","[-0.720497260655246, -0.0011763151371562]","[0.622078313023931, 0.998960769172137]","['ERG', 'MEIS1', 'NFYA', 'NKX2-1', 'NPAS4', 'STAT6', 'TAL1', 'TGIF1', 'TGIF2', 'ZEB2', 'ZFX', 'ZIC2', 'ZIC3', 'ZNF264', 'ZNF416', 'ZNF711']","['ATF2', 'EGR2', 'GLIS1', 'INSM2', 'KLF8', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'PRDM1', 'PRDM10', 'SP3', 'TRIM28', 'WT1', 'ZBTB11', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZBTB6', 'ZEB1', 'ZEB2', 'ZNF10', 'ZNF132', 'ZNF184', 'ZNF221', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF37A', 'ZNF449', 'ZNF510', 'ZNF549', 'ZNF558', 'ZNF561', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF660', 'ZNF768', 'ZNF843']","['H3K27ac', 'H3K4me1']"
chr12,102406221,102406721,1.6983332601823633,2.3817689410216625,2.255779107062879,3.0216055311673973,3.3757190796044374,2.858380353758044,,,,"['CEBPA', 'CUX2', 'EOMES', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXM1', 'FOXO1', 'HOXA13', 'MYBL1', 'MYBL2', 'MYOG', 'OLIG2', 'ONECUT1', 'ONECUT2', 'PGR', 'PTF1A', 'RFX6', 'SMAD2', 'SMAD3', 'TAL1', 'TBP', 'TBX21', 'TBX5', 'TBX6', 'TCF21', 'TFAP4', 'TGIF1', 'TWIST2']","['GLIS2', 'SCRT2', 'ZBTB48', 'ZNF366']",['H3K4me1']
chr12,116123071,116123571,1.3035145753833617,1.0557295626786118,1.272151537933047,1.4594218037117788,1.312874550949398,1.178203484430573,['MED13L'],[0.193754511314305],[0.445436724306937],"['AR', 'ARNTL', 'ATF1', 'ATF3', 'ATF4', 'ATF7', 'DDIT3', 'EHF', 'HLF', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'JUN', 'MITF', 'MNT', 'MYB', 'NFIL3', 'NPAS1', 'NPAS2', 'P300', 'PGR', 'POU1F1', 'PROP1', 'SMAD2', 'SMAD3', 'SMAD4', 'SPDEF', 'TBP', 'TRPS1', 'USF2']","['ATF2', 'BCL11B', 'GLIS1', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PRDM6', 'SCRT2', 'SP7', 'TSHZ1', 'WT1', 'ZBTB12', 'ZBTB26', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZNF10', 'ZNF189', 'ZNF263', 'ZNF341', 'ZNF660', 'ZNF792', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr12,123238636,123239136,1.7149479623091082,1.689097245238487,1.9766497999756507,3.0412781118596786,2.7041162277530653,2.091269005343232,"['MPHOSPH9', 'CDK2AP1']","[-0.0691320584883649, -0.147924780583439]","[0.694004642001866, 0.466697568461273]","['ARNTL', 'CDX4', 'CLOCK', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'MAX', 'MNT', 'MYC', 'MYCN', 'NPAS1', 'NPAS2', 'PTF1A', 'SNAPC1', 'TCF12', 'TCF4', 'USF1', 'ZBTB12', 'ZNF415']","['ZBTB6', 'ZNF335', 'ZNF600']","['H3K27ac', 'H3K36me3']"
chr13,45782550,45783050,1.6539867368646686,1.905773605533104,1.868377953542436,1.6608115508189598,2.079173040106177,1.883181230707127,,,,"['AR', 'BCL6', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'ETV1', 'ETV4', 'GABPA', 'MAFA', 'MEIS1', 'MITF', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS4', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'PGR', 'PLAGL1', 'RARA', 'RBPJ', 'RFX6', 'SF1', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX15', 'SOX9', 'STAT6', 'TBX21', 'TBX5', 'TBX6', 'TGIF1', 'TGIF2', 'THRB', 'ZNF416', 'ZNF519', 'ZNF711']","['GLIS1', 'KLF9', 'WT1', 'ZBTB44', 'ZNF561']",['H3K4me1']
chr13,48436942,48437442,1.2489037198135609,1.3365358154686704,1.5946195986985678,2.6316717155410227,2.2159155661351333,1.8274859953951277,"['RB1', 'LPAR6']","[0.0143177535629798, 0.251352717119494]","[0.951367048145117, 0.875906283458932]","['BARX1', 'CRX', 'CUX1', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'DMC1', 'EN1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXK1', 'FOXM1', 'GATA3', 'GSC', 'HAND2', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MAFA', 'MAFF', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NKX2-1', 'NKX3-2', 'NKX6-1', 'ONECUT2', 'OTX2', 'PHOX2B', 'PITX1', 'SMAD3', 'TGIF1', 'TGIF2', 'TRPS1']",['PRDM6'],['H3K4me1']
chr14,32085934,32086434,0.8320109785000428,0.9101666257132736,1.2964649626749387,1.7794409473060284,1.850933986833776,1.497634710581933,"['ARHGAP5', 'AKAP6']","[0.424024641357845, -0.0275153856304652]","[0.24909309251538, 0.94598476618308]","['AR', 'ATF1', 'EN1', 'EOMES', 'FOXF1', 'FOXK1', 'FOXK2', 'HOXA11', 'HOXC9', 'ISL1', 'LHX1', 'LHX3', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'PROP1', 'TBX21', 'TBX5', 'TBX6', 'TGIF1', 'TP53', 'TP63', 'TP73']","['MZF1', 'PRDM1', 'ZNF263', 'ZNF664']",['H3K4me1']
chr14,35214073,35214573,1.6560870374829089,1.5567665192796751,1.577567293875879,2.692729127727807,2.4036146451870417,1.9584422743452696,['PSMA6'],[0.0443617852630134],[0.898435904795494],"['BCL11A', 'CDX2', 'CDX4', 'DLX1', 'DLX2', 'EN1', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'LHX2', 'NANOG', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'ONECUT2', 'P300', 'PITX1', 'PROP1', 'RARA', 'RUNX1', 'RUNX2', 'SIX1', 'SIX2', 'SMAD3', 'TGIF1', 'TGIF2', 'THRB']","['BCL6B', 'FEZF1', 'IKZF3', 'KLF1', 'KLF8', 'PRDM6', 'SCRT2', 'SP7', 'TSHZ1', 'ZEB2', 'ZNF148', 'ZNF211', 'ZNF350', 'ZNF366', 'ZNF394', 'ZNF629', 'ZNF639', 'ZSCAN21']","['H3K27ac', 'H3K4me1']"
chr14,65005652,65006208,2.5755261790984947,2.587757348803048,2.504454272762389,3.554960261670336,3.1998398845009377,3.100947004463717,"['FNTB', 'MAX']","[0.025771324424922, 0.0803255484507991]","[0.925141495068139, 0.542419098365866]","['AR', 'ASCL1', 'ASCL2', 'ATF3', 'BCL11A', 'BHLHA15', 'CREB5', 'FOSL2', 'GATA3', 'GFI1B', 'GSC', 'JUN', 'MAFF', 'MEIS1', 'MYF5', 'MYOD1', 'MYOG', 'NKX3-1', 'NKX3-2', 'NPAS2', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'RUNX1', 'RUNX2', 'SMAD3', 'TAL1', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'TWIST2', 'ZBTB18', 'ZBTB7A', 'ZIC1', 'ZNF263', 'ZNF416']","['FEZF1', 'OSR2', 'PRDM1', 'TSHZ1', 'ZEB2', 'ZNF263', 'ZNF366', 'ZNF843', 'ZXDB']",['H3K4me1']
chr14,90871041,90871541,1.7571188138413,1.4219631014328884,2.4623199767548525,3.2753381895659155,2.6883069234822488,2.788973965814008,"['RPS6KA5', 'TTC7B']","[0.219085370356067, 0.200284580266107]","[0.203710426186903, 0.0155726179952045]","['BARX1', 'ESRRA', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD13', 'IRF3', 'IRF8', 'ISL1', 'NANOG', 'NKX6-1', 'POU1F1', 'RARA', 'TEAD1', 'TEAD3', 'TEAD4', 'THRA', 'THRB']","['SCRT1', 'SCRT2', 'ZNF366']",['H3K4me1']
chr14,102190849,102191431,1.8538287733017635,1.7143871173106158,2.3301813900432062,2.8952655094873805,2.9665410093493545,3.456029006131489,"['WDR20', 'MOK']","[0.0292624301266127, -0.0804191140088829]","[0.868014900685394, 0.561780434367162]","['AR', 'ESRRA', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HAND2', 'HNF1B', 'KLF1', 'KLF14', 'KLF5', 'KLF6', 'LEF1', 'LHX1', 'LHX3', 'MAZ', 'NANOG', 'NKX2-1', 'NKX3-1', 'NKX6-1', 'NR5A2', 'PDX1', 'PITX1', 'POU1F1', 'RARA', 'RFX6', 'RUNX1', 'SF1', 'SMAD3', 'SP2', 'TCF7', 'TCF7L1', 'TCF7L2', 'TEAD3', 'TFAP2A', 'TFAP2C', 'TRPS1', 'ZNF467', 'ZNF711']","['KLF1', 'PRDM10', 'ZBTB17', 'ZEB2', 'ZNF770', 'ZSCAN21']","['H3K27ac', 'H3K4me1']"
chr15,41632021,41632521,1.2787409168792705,1.459696798687882,1.5588834323958698,2.0855436851267597,2.2047325840177563,1.7233892094093868,"['TYRO3', 'MGA']","[-0.048058581882564, 0.0106818963568991]","[0.740088172253802, 0.966863899135788]","['DMRT1', 'DMRTB1', 'FOXA1', 'GATA3', 'GATA4', 'GATA5', 'HOXA11', 'HOXD12', 'MYBL2', 'NFIX', 'NKX2-1', 'NKX3-1', 'NKX3-2', 'OLIG2', 'SIX1', 'SIX2', 'SIX4', 'SOX9', 'TGIF1', 'TGIF2', 'TRPS1', 'ZNF416']","['PRDM6', 'ZBTB21', 'ZNF510', 'ZNF561', 'ZNF629', 'ZNF664']","['H3K27ac', 'H3K4me1']"
