chrom,start,end,CC_R1,CC_R2,CC_R3,TCF7L2_R1,TCF7L2_R2,TCF7L2_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr1,227299335,227299835,1.2385441858992488,1.220125406988663,1.2006566215012102,1.2550935924119095,1.329462501193147,1.3762904966912823,,,,"['CDX2', 'CDX4', 'CUX1', 'CUX2', 'DLX1', 'EN1', 'EOMES', 'GATA3', 'GATA4', 'GATA5', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXB4', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'LHX3', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'MYBL1', 'MYBL2', 'NANOG', 'NFIL3', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'P300', 'PBX2', 'PDX1', 'POU1F1', 'TBR1', 'TCF7', 'TGIF1', 'TGIF2', 'TRPS1']","['ATF2', 'FOXA1', 'FOXK2', 'INSM2', 'PRDM6', 'SP3', 'SUZ12', 'ZBTB8A', 'ZNF362', 'ZNF366', 'ZNF510', 'ZNF623', 'ZNF629', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZSCAN5C']",['H3K4me1']
chr1,227915685,227916250,3.729092216640731,4.190034346949086,5.796558482591929,3.630771732577729,3.8849362411429498,4.814745631989302,,,,"['AR', 'ASCL1', 'ATOH1', 'BCL11A', 'BHLHA15', 'EBF1', 'EGR1', 'ESRRA', 'NANOG', 'NEUROG2', 'NFIA', 'NKX3-1', 'NR2F1', 'NR2F2', 'OLIG2', 'PLAGL1', 'PRDM15', 'PTF1A', 'SNAI1', 'SNAI2', 'TAL1', 'TBX5', 'TCF12', 'TCF3', 'TCF4', 'TFAP2A', 'TFAP2C', 'THRB', 'TP53', 'TP63', 'TP73', 'TWIST2', 'ZEB1', 'ZEB2', 'ZFX', 'ZIC1', 'ZNF415', 'ZNF416', 'ZNF692', 'ZNF711']","['EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'KLF1', 'KLF17', 'MAZ', 'PATZ1', 'PRDM10', 'PRDM2', 'SCRT1', 'SCRT2', 'SP7', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZBTB8A', 'ZFHX2', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF473', 'ZNF501', 'ZNF548', 'ZNF600', 'ZNF639', 'ZNF680', 'ZNF692', 'ZSCAN21']",['H3K27ac']
chr1,228490162,228490851,5.609509405927134,5.40488198224072,6.329961709578129,6.242212325539128,6.19337047320728,9.074987356349355,,,,"['ATF4', 'CRX', 'DDIT3', 'EBF1', 'EBF2', 'HLF', 'OLIG2', 'PITX1', 'RUNX1', 'RUNX2', 'SMAD3', 'SOX6', 'TAL1', 'TFAP2A', 'TFAP2C', 'THRB', 'ZNF264']","['ATF2', 'BCL6B', 'FEZF1', 'IKZF3', 'KLF16', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM2', 'SCRT2', 'SP3', 'SP7', 'YY2', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF660', 'ZNF670', 'ZNF692', 'ZNF701', 'ZSCAN21', 'ZSCAN30', 'ZSCAN4']","['H3K27ac', 'H3K36me3']"
chr1,232271848,232272486,8.093856799560962,6.850412965456512,6.915384413554239,9.496347453777783,9.466399559305785,10.47320497106038,,,,"['ARNTL', 'ATF1', 'ATF2', 'ATF4', 'ATF7', 'CREB5', 'DDIT3', 'DLX1', 'DLX2', 'DLX5', 'EN1', 'FOXO1', 'HLF', 'IRF4', 'JUN', 'KLF6', 'MAX', 'MITF', 'MYC', 'MYCN', 'MYOD1', 'NFIL3', 'NKX6-1', 'NPAS1', 'NPAS2', 'PLAGL1', 'RUNX1', 'RUNX2', 'TAL1', 'TCF4', 'ZFX', 'ZNF416', 'ZNF711']","['ZBTB17', 'ZFHX2', 'ZNF335', 'ZNF692']",['H3K4me1']
chr1,232599145,232599726,6.805074979091611,8.316120691520476,6.7937229005867685,8.67296472657162,10.159450040106297,9.528323795724972,,,,"['AR', 'ATF1', 'ATF4', 'BCL6', 'DDIT3', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXO1', 'GABPA', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HLF', 'MAFA', 'NFATC1', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NR5A2', 'PTF1A', 'RARA', 'SPDEF', 'STAT4', 'TCF12', 'TCF3', 'THRB', 'TRPS1', 'ZNF263']","['ATF2', 'BCL11A', 'EGR2', 'FEZF1', 'GFI1B', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF17', 'KLF8', 'L3MBTL2', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'REPIN1', 'REST', 'SCRT1', 'SCRT2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'YY1', 'ZBTB1', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF335', 'ZNF34', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr1,232868921,232869753,8.816484798789737,11.321608628540488,4.458264023500012,8.565803886339639,9.646975488370426,10.517461890765896,['NTPCR'],[-0.0569964584556418],[0.60628011784695],"['ARNT', 'ATF3', 'BATF', 'BCL6', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'FOSL1', 'FOSL2', 'HOXA13', 'HOXD11', 'JUN', 'JUNB', 'MAZ', 'NANOG', 'NKX3-1', 'NKX6-1', 'PITX1', 'PROP1', 'SOX17', 'SOX3', 'SRF', 'THRB', 'ZNF136']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF7', 'KLF8', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM6', 'RBAK', 'REPIN1', 'REST', 'SCRT1', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY1', 'YY2', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF121', 'ZNF133', 'ZNF155', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF19', 'ZNF2', 'ZNF23', 'ZNF239', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF302', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF398', 'ZNF404', 'ZNF449', 'ZNF501', 'ZNF513', 'ZNF518A', 'ZNF529', 'ZNF530', 'ZNF549', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF792', 'ZNF843', 'ZSCAN18', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr1,233179649,233180203,25.0724558345257,36.45734716082125,37.15405304138322,46.583000318880416,56.036844425291136,42.93939634704011,['NTPCR'],[-0.0569964584556418],[0.60628011784695],"['BARX1', 'CRX', 'EOMES', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD13', 'IRF8', 'ISL1', 'LEF1', 'NANOG', 'NFYA', 'PITX1', 'POU1F1', 'PRDM1', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX15', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'ZEB1', 'ZNF652']","['PRDM1', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZBTB8A', 'ZFP69B', 'ZNF263', 'ZNF366', 'ZNF518A', 'ZNF629', 'ZNF664', 'ZNF680', 'ZNF692']",['H3K27ac']
chr1,233543293,233543793,2.8906989958866096,4.193164315351038,3.744804699593716,2.9975280097999675,4.247949230002865,3.931363544662704,,,,"['CRX', 'DLX2', 'EN1', 'FOXH1', 'FOXK1', 'HOXA9', 'HOXD12', 'LHX3', 'MEIS1', 'NANOG', 'NKX2-2', 'NKX2-5', 'NKX6-1', 'PLAGL1', 'RARA', 'SOX3', 'SOX9', 'TGIF1', 'TGIF2', 'ZFX', 'ZNF322', 'ZNF711']","['ATF2', 'EGR2', 'GLIS1', 'GLIS2', 'HIC1', 'INSM2', 'KLF17', 'KLF8', 'PATZ1', 'PRDM1', 'PRDM10', 'RBAK', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB21', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZNF184', 'ZNF189', 'ZNF211', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZSCAN21']",['H3K4me1']
chr1,234507513,234508150,11.348792143705438,13.516708901197022,9.55038305161442,17.203436277294205,20.198600104909925,17.814968824319312,"['IRF2BP2', 'TARBP1']","[0.122583323131246, -0.0774131959820122]","[0.200985030280745, 0.439485599619401]","['BCL6', 'CRX', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EBF1', 'EN1', 'FOXO1', 'GLI3', 'HSF1', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MYB', 'NANOG', 'NFYA', 'NKX3-2', 'NKX6-1', 'PITX1', 'PTF1A', 'RFX6', 'SIX1', 'SIX2', 'SMAD3', 'STAT3', 'TAL1', 'TEAD1', 'TEAD3', 'TEAD4', 'TFAP4', 'TFCP2L1', 'ZEB1', 'ZNF189', 'ZNF263', 'ZNF416', 'ZNF467', 'ZNF711']","['ATF2', 'FEZF1', 'GFI1B', 'IKZF3', 'KLF10', 'KLF16', 'KLF7', 'MAZ', 'MZF1', 'PATZ1', 'PRDM10', 'REPIN1', 'SP7', 'WT1', 'ZBTB17', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZNF189', 'ZNF2', 'ZNF214', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF398', 'ZNF404', 'ZNF449', 'ZNF510', 'ZNF513', 'ZNF518A', 'ZNF530', 'ZNF558', 'ZNF561', 'ZNF610', 'ZNF629', 'ZNF660', 'ZNF670', 'ZNF692', 'ZSCAN18']",['H3K27ac']
chr1,234544462,234544962,1.898127975594268,2.1069859534721376,1.3176904497990105,2.807356982606139,3.508818859161106,3.1816470220540234,"['IRF2BP2', 'TARBP1']","[0.122583323131246, -0.0774131959820122]","[0.200985030280745, 0.439485599619401]","['ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BCL11A', 'BCL6', 'CREB1', 'CREB5', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXM1', 'GABPA', 'GFI1B', 'JUN', 'JUND', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'MEIS1', 'MITF', 'MYB', 'NANOG', 'NFIA', 'NFIX', 'NR2E1', 'PBX2', 'PDX1', 'PITX1', 'STAT1', 'STAT3', 'STAT4', 'STAT5A', 'STAT6', 'TAL1', 'TGIF1', 'TGIF2', 'ZFP57']","['ATF2', 'BCL11A', 'BCL6B', 'FEZF1', 'GFI1B', 'GLI2', 'GLI4', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'L3MBTL2', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM6', 'REPIN1', 'REST', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZBTB48', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP3', 'ZFP37', 'ZFP69B', 'ZNF146', 'ZNF155', 'ZNF169', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF221', 'ZNF239', 'ZNF24', 'ZNF248', 'ZNF263', 'ZNF292', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF513', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF76', 'ZNF785', 'ZNF792', 'ZNF843', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr1,234618349,234618948,4.308784824360914,5.098172000561428,5.335427328624619,8.325314241751236,7.7397508355175875,6.91944575925107,"['IRF2BP2', 'TOMM20']","[0.122583323131246, 0.189880009514203]","[0.200985030280745, 0.0346290966142355]","['ARNTL', 'FOXH1', 'HOXA13', 'LEF1', 'MYBL2', 'NANOG', 'NFIX', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NPAS1', 'NR2F1', 'NR2F2', 'NR2F6', 'RARA', 'TCF7', 'TCF7L1', 'TCF7L2', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TP73']","['BCL6B', 'CTBP1', 'IKZF3', 'KLF10', 'PKNOX1', 'PRDM1', 'PRDM6', 'TRIM28', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB44', 'ZEB2', 'ZNF189', 'ZNF335', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF600', 'ZNF624', 'ZNF660', 'ZNF792', 'ZSCAN30', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr1,234700148,234700657,3.599377642906244,3.985346207412726,3.842683529677761,5.576407594366815,5.133882570560694,6.7238780334548665,"['IRF2BP2', 'TOMM20']","[0.122583323131246, 0.189880009514203]","[0.200985030280745, 0.0346290966142355]","['ARNTL', 'ATF3', 'BACH2', 'BATF', 'CDX2', 'CDX4', 'CLOCK', 'FOSL1', 'FOSL2', 'FOXL2', 'GLI3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'JUN', 'JUNB', 'MEF2B', 'MEF2C', 'MEIS1', 'MITF', 'MNT', 'MYF5', 'MYOG', 'NANOG', 'NKX3-1', 'NKX6-1', 'NPAS1', 'NPAS2', 'NR2F2', 'PITX1', 'PTF1A', 'RFX6', 'SCRT1', 'SOX10', 'SOX3', 'SOX9', 'TAL1', 'TBX21', 'TBX5', 'TBX6', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TP73', 'USF2', 'ZIC1', 'ZNF467']","['ATF2', 'BCL11A', 'BCL6B', 'CTBP1', 'EGR2', 'FEZF1', 'GFI1B', 'GLI2', 'GLI4', 'GLIS1', 'GLIS2', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM2', 'PRDM6', 'RBAK', 'REST', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF10', 'ZNF146', 'ZNF148', 'ZNF155', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF214', 'ZNF221', 'ZNF223', 'ZNF23', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF416', 'ZNF433', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF623', 'ZNF626', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF791', 'ZNF792', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN26', 'ZSCAN30', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr1,234899121,234899672,2.115194576951932,1.8807832721473117,2.0221020607815774,2.202834692056775,2.164684668241682,2.58292320492236,"['IRF2BP2', 'TOMM20']","[0.122583323131246, 0.189880009514203]","[0.200985030280745, 0.0346290966142355]","['AR', 'BCL6', 'EBF1', 'EOMES', 'GATA3', 'GATA4', 'GATA5', 'HOXA13', 'KLF14', 'MAZ', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'PITX1', 'PLAGL1', 'PRDM15', 'RUNX1', 'TBR1', 'TFAP2A', 'TFAP2C', 'TRPS1', 'ZFX', 'ZNF281', 'ZNF416']","['KLF17', 'ZBTB20', 'ZIC2', 'ZNF770']",['H3K4me1']
chr1,237327107,237327607,3.5519017697963524,2.7714277101599625,3.709868944404751,4.201135464009763,3.459315691880127,3.989781566538815,,,,"['ARNTL', 'CRX', 'DLX2', 'EN1', 'FOXA1', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'GSC', 'LEF1', 'LHX2', 'MAX', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NFATC1', 'NKX6-1', 'NPAS1', 'OTX2', 'PDX1', 'PITX1', 'POU1F1', 'RUNX1', 'RUNX2', 'TCF4', 'TCF7L1', 'TGIF1', 'TGIF2']","['EGR2', 'ZFHX2', 'ZNF34']",['H3K4me1']
chr1,240561853,240562650,2.1351989059524725,2.567894702708448,1.9630851552895732,2.4353975715391374,3.055590147475603,2.900136217338049,,,,"['AR', 'ATF1', 'ATF3', 'ATF4', 'ATOH1', 'BACH1', 'BACH2', 'BATF', 'BHLHA15', 'DDIT3', 'EBF1', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'HLF', 'JUN', 'JUNB', 'MAFA', 'MAFB', 'MAFK', 'MEIS1', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFIL3', 'NKX3-1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'ONECUT1', 'ONECUT2', 'PGR', 'PLAGL1', 'PTF1A', 'RARA', 'SOX3', 'TAL1', 'TBX5', 'TCF21', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TWIST2']","['ATF2', 'BCL6B', 'FEZF1', 'L3MBTL2', 'MZF1', 'PRDM1', 'PRDM2', 'SCRT1', 'SCRT2', 'SP7', 'TRIM28', 'ZEB2', 'ZFP69B', 'ZNF174', 'ZNF189', 'ZNF280C', 'ZNF324', 'ZNF335', 'ZNF34', 'ZNF398', 'ZNF501', 'ZNF518A', 'ZNF626', 'ZSCAN18']",['H3K4me1']
chr1,244239249,244240050,8.214082529911396,8.71873093421987,10.407785804155084,13.196707682847816,12.386940038946172,12.386308635440416,,,,"['CRX', 'ESRRA', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'GSC', 'KLF10', 'KLF14', 'KLF5', 'LEF1', 'NR2F1', 'NR2F2', 'NR2F6', 'OTX2', 'PITX1', 'PRDM14', 'PRDM15', 'SMAD3', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'SOX6', 'TAL1', 'TCF7', 'THRB', 'TP53', 'TP63', 'TP73', 'ZFX', 'ZNF711']","['BCL6B', 'MAZ', 'MZF1', 'OSR2', 'PRDM1', 'PRDM10', 'REST', 'SCRT1', 'SCRT2', 'SP7', 'TRIM28', 'YY1', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFP37', 'ZIC2', 'ZNF133', 'ZNF157', 'ZNF16', 'ZNF169', 'ZNF189', 'ZNF19', 'ZNF2', 'ZNF221', 'ZNF263', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF404', 'ZNF513', 'ZNF518A', 'ZNF544', 'ZNF558', 'ZNF561', 'ZNF571', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF701', 'ZNF785', 'ZNF843', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr1,244735151,244735762,6.084761004461769,6.527616213245534,8.120662395729564,9.172883179335107,8.250673239307321,8.750379573155957,,,,"['AR', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GRHL2', 'KLF1', 'KLF5', 'KLF6', 'LEF1', 'MYB', 'MYBL1', 'MYBL2', 'NFIX', 'PRDM15', 'SP2', 'STAT4', 'TBP', 'TFAP2A', 'TFAP2C', 'TGIF1', 'TGIF2', 'TRPS1', 'ZIC1', 'ZNF341']","['TRIM28', 'ZNF518A', 'ZNF680']",['H3K27ac']
chr10,625034,625534,2.975644331102973,3.2412667393198245,2.7279517060798386,2.85944500755912,3.1392180508106047,3.1385946240078737,,,,"['AR', 'ARNTL', 'ATF3', 'BATF', 'EBF2', 'EGR1', 'EPAS1', 'ETV4', 'FOSL1', 'FOSL2', 'HOXA10', 'HOXD12', 'JUN', 'JUNB', 'MAZ', 'MEF2A', 'MEF2B', 'MITF', 'MYB', 'MYBL1', 'MYBL2', 'NKX6-1', 'NPAS1', 'PGR', 'PLAGL1', 'SNAPC1', 'STAT3', 'TGIF1', 'THRB', 'WT1', 'ZNF263']","['BCL11A', 'EGR2', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'HIC1', 'INSM2', 'KLF1', 'KLF10', 'KLF17', 'KLF8', 'MAZ', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF146', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF292', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF449', 'ZNF488', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr10,3469375,3469875,3.5230317976267527,3.282271424514557,4.576553065018911,3.199097748585767,2.5721029614920474,3.290081938783134,['KLF6'],[0.216342752934583],[0.0363472425596589],"['AR', 'ARNT', 'ATF3', 'BATF', 'DLX1', 'DLX2', 'EBF2', 'EPAS1', 'GATA3', 'HAND2', 'HIF1A', 'JUN', 'JUNB', 'NFIX', 'NKX6-1', 'PITX1', 'PRDM15', 'RBPJ', 'SIX2', 'TBX5', 'TEAD1', 'TRPS1', 'ZFX', 'ZIC1', 'ZNF416', 'ZNF519', 'ZNF711']","['EGR2', 'KLF1', 'KLF10', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'PRDM10', 'PRDM4', 'SP7', 'ZBTB17', 'ZBTB21', 'ZFHX2', 'ZNF184', 'ZNF324', 'ZNF362', 'ZNF510', 'ZNF558', 'ZNF561', 'ZNF623', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF768', 'ZSCAN21']",['H3K4me1']
chr10,3852215,3852853,4.907640270844428,5.80232125251272,3.852291393293255,6.710311689684213,8.622699227250772,7.978831781955778,['KLF6'],[0.216342752934583],[0.0363472425596589],"['AR', 'ATF3', 'BATF', 'FOSL1', 'FOSL2', 'GFI1B', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD12', 'HOXD13', 'IRF4', 'JUN', 'JUNB', 'MITF', 'NKX2-2', 'NR2F1', 'NR2F2', 'NR2F6', 'PGR', 'PITX1', 'RARA', 'SMAD3', 'SOX10', 'TBP', 'TBR1', 'TGIF1', 'TGIF2', 'THRB', 'ZEB1']","['ATF2', 'BCL11A', 'EGR2', 'FEZF1', 'GFI1B', 'GLI2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF8', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM10', 'PRDM6', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB49', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZXDB']","['H3K27ac', 'H3K4me1']"
